,Anti-Mouse_raw,Anti-Mouse_high_pass,PolyT_raw,PolyT_high_pass,DAPI_raw,DAPI_high_pass,Anti-Rabbit_raw,Anti-Rabbit_high_pass
3067542400045200282,15209227.0,232060.87642256863,89480360.0,834254.8053474195,14755207.0,266302.0300148444,15511956.0,244497.80796992627
3067542400045200283,11810148.0,179402.64979156322,69309304.0,628705.8810954855,11090080.0,198747.64692072768,12056459.0,191345.11313973018
3067542400045200294,33755845.0,496640.15278783045,210919919.0,2382574.506185341,31842916.0,706664.0547118862,34562012.0,521818.046428484
3067542400045200295,3002538.0,46981.86190254965,18044779.0,176190.7479349472,3385367.0,61396.23026600213,3118863.0,48811.63653046506
3067542400045200305,47273781.0,708898.4617336846,278148274.0,2683807.850451221,49779742.0,909850.545152479,48021083.0,752610.6998079087
3067542400045200306,43771379.0,630481.1831895285,274862330.0,3041404.567349446,40910582.0,908664.2069151648,44466601.0,671763.441954278
3067542400045200308,15550643.0,236575.22162247956,90236703.0,896322.8429895963,17201861.0,319389.10361665435,15723509.0,249333.28814923862
3067542400045200320,11879954.0,178937.67288262458,72641623.0,608968.1652512511,12974173.0,213062.76426815748,12233386.0,189426.66328754628
3067542400045200327,11064901.0,141579.27544156642,64954910.0,545543.8087711612,11756174.0,190698.22368917125,11364631.0,153636.88288643738
3067542400045200333,12396601.0,187694.94222972434,70551476.0,717832.6097843192,13870945.0,259948.86468556366,12531900.0,197510.97368751394
3067542400045200335,7713756.0,118379.48991730268,46830261.0,442300.2215364955,8825508.0,161775.18769316282,7951467.0,123170.02394074194
3067542400045200336,3030230.0,46599.306115346146,17713372.0,172468.653225333,2977828.0,56693.65892761357,3058932.0,47516.69641165733
3067542400045200343,14939858.0,216868.12609822082,95345653.0,1039996.834046846,15063203.0,334817.52776290855,15282074.0,229693.872419297
3067542400045200348,25111529.0,361675.49292363296,157552858.0,1713236.3243804062,27077001.0,592532.8408466239,25438954.0,382539.5029257522
3067542400045200353,24534957.0,347968.242747229,155700616.0,1666084.2005109591,24539982.0,546777.980024659,24802689.0,369776.0125618453
3067542400045200360,17574256.0,261767.7385859756,108212247.0,977060.0042847139,17778522.0,315203.57659435505,17883609.0,275815.0155225692
3067542400045200365,14150720.0,205105.0492119981,84846794.0,762583.600780842,12942171.0,234673.97577650068,14498883.0,220700.90247226952
3067542400045200373,10235146.0,153218.61192455736,64666799.0,590599.974489755,12604758.0,228816.4299638837,10355703.0,158486.70061724784
3067542400045200378,17933409.0,265044.28997994604,102886288.0,985899.7723901563,20245747.0,370428.1791441366,18329769.0,286845.93648026255
3067542400045200379,46624051.0,644695.0242414587,295012170.0,3032389.941061681,47589138.0,1025441.7619888067,47095222.0,693070.338102239
3067542400045200382,17229527.0,234848.9827016929,109494389.0,945450.4264134383,20552902.0,324803.34925239126,17838778.0,246888.3489954085
3067542400045200391,22011415.0,316182.33751910506,143595164.0,1560088.0185780688,26902578.0,592187.1198936384,22376797.0,334299.6358939129
3067542400045200392,20982080.0,301948.0374997825,120136165.0,1083722.0688242433,21256450.0,383398.80840203934,21118778.0,325338.03978919925
3067542400045200395,8105312.0,136851.3880973807,48471554.0,429652.33543999813,9838167.0,169993.0705523987,8190732.0,146088.00567095444
3067542400045200396,20365997.0,305969.97463755007,114357758.0,1101702.3802715752,22108135.0,406319.22901057254,20882043.0,323304.6224694962
3067542400045200404,38317060.0,545772.47886565,223468184.0,1952903.4959108764,35961534.0,645054.4316853381,38404946.0,587641.1392293989
3067542400045200415,11458523.0,163238.6903454194,70671424.0,598176.4934876913,11950955.0,206447.0556872755,11618403.0,173866.3895099688
3067542400045200419,3760602.0,51139.37501856959,22937284.0,194374.55419354435,3814064.0,67052.2879121325,3805917.0,56808.4513206815
3067542400045200421,2405888.0,36278.05207578964,15077388.0,142667.90076251802,2789289.0,48931.268293547204,2516477.0,38760.161007989074
3067542400045200422,24575892.0,356755.3830378752,151414466.0,1299573.9306169401,29592022.0,522801.8985930194,24732711.0,376405.75299974356
3067542400045200429,23190394.0,322595.3379118166,145252914.0,1210274.5402373269,26585036.0,474290.0056244917,23207466.0,344383.6846121115
3067542400045200432,16067445.0,232829.3786282466,100586730.0,872364.1892469997,19056389.0,338014.9874726576,16247216.0,246984.05332072076
3067542400045200437,3357701.0,47437.36356691559,20929673.0,169734.0843517011,3653873.0,62212.13502754854,3352182.0,49836.050581362906
3067542400045200443,11248010.0,159712.59445868377,70094090.0,588547.3057473548,13410254.0,233302.1556817011,11246921.0,171420.74937679956
3067542400045200444,35252065.0,529799.073879285,222572538.0,2041615.8122389957,37815469.0,681065.9855928523,36094561.0,555350.6457239108
3067542400045200447,18716377.0,264985.79479709425,106680849.0,954943.6385393275,19306822.0,343090.09052733314,18912067.0,286910.03496448736
3067542400045200449,37734656.0,436792.3262822114,219858845.0,1740035.5210362505,38854910.0,594010.040911176,38463528.0,465222.0766562596
3067542400045200452,28728025.0,409748.95605590736,180339855.0,1526578.4288359103,33424949.0,582475.1896257845,28791139.0,432410.2918780613
3067542400045200459,4398443.0,74752.16496718822,25249837.0,212196.43190718262,4614890.0,76692.65282486784,4402062.0,76141.42876206117
3067542400045200474,8576049.0,123336.94438290547,52894549.0,579782.7874655625,8164345.0,177713.09374535043,8767346.0,127762.63892917019
3067542400046100013,5519554.0,74579.52712289647,34967849.0,294310.82295938977,5882497.0,93606.28644698147,5790005.0,80661.11942933284
3067542400046100015,15499581.0,211339.35766450784,99500629.0,864352.9535004525,17335491.0,280898.28903786116,16198932.0,225594.92411005116
3067542400046100024,13121843.0,599462.1897664177,108572498.0,3041431.68734184,17693128.0,616232.4926848959,13924182.0,634027.1082073105
3067542400046100025,26795141.0,361606.9857593363,171452232.0,1430659.3322794435,29613359.0,506920.27823403897,28151244.0,382298.72124253155
3067542400046100033,17717867.0,238269.91435929388,111287331.0,913657.760126167,18090865.0,286930.4217254255,18442911.0,252771.1183330913
3067542400046100037,23059807.0,308737.2568262921,143028182.0,1149376.4563193303,22314054.0,345085.62635878,23850907.0,325559.24678686366
3067542400046100050,23913919.0,319386.8651932613,147525177.0,1177333.1354632871,22581611.0,351990.7288113462,24753720.0,334925.4277291056
3067542400046100068,27835386.0,379364.78907810576,180585184.0,1483973.1258701263,26644289.0,416013.4569794007,29523828.0,412863.3546985505
3067542400046100078,6792591.0,621402.3028156655,41861870.0,3573122.2903424045,7114126.0,658906.6339361011,7100905.0,654484.9375397901
3067542400046100083,7833491.0,431310.9307777772,48107448.0,2283061.145511153,8012586.0,440868.06354901625,8119997.0,449089.28626997705
3067542400046100084,10770492.0,683359.334357915,65861454.0,3720952.8736328813,10754913.0,692155.1159698315,10886631.0,694801.6322238118
3067542400046100085,5861078.0,375688.408833651,36363702.0,2064614.5333300608,5516664.0,356962.25326316373,5982521.0,381764.2982215876
3067542400046100086,4630980.0,281667.8697562312,28330440.0,1527240.0471871826,4544628.0,284834.6940056005,4778860.0,294211.39813686593
3067542400046100087,13352620.0,705163.5978768171,84903524.0,3734962.9682104364,13222701.0,701446.8957698259,14115092.0,742995.3638223974
3067542400046100096,4443703.0,64203.12061875574,27525848.0,189394.1487242941,4432696.0,59302.00810879554,4714985.0,68768.74833692877
3067542400046100099,12589667.0,184339.6780096731,77284754.0,608623.618054835,11912190.0,176080.24336429144,13245785.0,191235.51347428237
3067542400046100100,3058347.0,523286.34709363955,36911144.0,375386.3522740457,6321340.0,151483.3901192631,3156542.0,541595.8297922766
3067542400046100104,22819720.0,416719.32387466717,142016684.0,1404258.4269504324,25677213.0,506784.24775771063,23222243.0,441256.13884377375
3067542400046100111,17974251.0,284136.46168242453,110899385.0,979860.8947214825,20105804.0,343304.23081955157,18650163.0,313522.32577857934
3067542400046100119,4711751.0,87874.39007892627,29062093.0,301851.8159828481,5392126.0,102916.95412621906,4804672.0,93992.21700224592
3067542400046100124,25934670.0,351414.3516766021,159244824.0,1263643.8259949342,26810006.0,396690.32933924656,26712136.0,370821.6029245185
3067542400046100131,19802326.0,290177.62265661824,122312797.0,1013505.6674992326,21779696.0,334440.6143448978,20464639.0,313969.63770631055
3067542400046200005,60084916.0,839599.0871549041,373955373.0,3212051.7371244463,60570746.0,986264.1627062787,63365111.0,900388.0932857583
3067542400046200041,2614552.0,34883.0329926778,16550573.0,129266.05827375597,2670081.0,44765.41328840875,2733290.0,37135.07485120503
3067542400046200059,2893099.0,38730.59300892715,18861415.0,154916.46070681215,2763669.0,43284.723931367706,3047185.0,41304.663166682556
3067542400046200069,35920805.0,505151.23533278686,232445183.0,1909150.0792663018,35792924.0,564428.3011567118,37815071.0,546807.478112205
3067542400046200076,2974513.0,233796.4401694318,18079690.0,1301525.712506138,3041668.0,235381.14494739682,3064889.0,242960.13487187948
3067542400046200117,39932045.0,1425344.7593474712,295020137.0,6032292.203533853,46012297.0,1362949.252491136,42196327.0,1514762.3652428295
3067542400046200120,14422459.0,246511.77467106556,95868763.0,813959.5280871814,15409847.0,278154.52168332576,14832216.0,266557.39565878623
3067542400046200121,53301927.0,1591027.2141856917,382354480.0,5826888.707333442,62148640.0,1494586.327954209,56274672.0,1699053.6305193317
3067542400046200127,25340450.0,843700.8343598166,181479975.0,3120913.402020754,30177612.0,775991.5098292023,26604938.0,895317.629357267
3067542400046200128,3121845.0,53202.76184658711,18511818.0,163112.18660015156,3472097.0,57902.75372007364,3181371.0,57368.03140119476
3067542400046200130,11054614.0,170311.59020562356,64372957.0,538723.3426228563,12404142.0,206004.98225673637,11158926.0,179898.82883258618
3067542400046200138,4783818.0,85742.32728925996,31073786.0,285498.2245183639,5161199.0,95397.39588621873,4967431.0,89151.88485544345
3067542400047100001,4551708.0,367356.08580181963,27017443.0,1987808.1561286643,4135684.0,331101.3326095897,4584995.0,369896.1298917652
3067542400047100002,8712621.0,461636.26597344724,54008845.0,2472925.513955297,8537973.0,464082.61275743454,9102725.0,486734.3416779529
3067542400047100004,2950649.0,59868.19988659669,19057748.0,187579.84616846844,2797275.0,56391.54037498533,3149564.0,62190.360427820735
3067542400047100015,27058588.0,539665.6827772779,176780390.0,1819259.4491548606,25397022.0,503014.8279056646,28797495.0,581006.662540947
3067542400047100017,79391881.0,2487992.8465808937,538409532.0,5580475.173404288,77313070.0,1516902.618641424,84472333.0,2665804.3822991825
3067542400047100027,41024980.0,1095406.6250091032,286947674.0,4388619.9024824705,43067082.0,1054982.707792226,43499356.0,1178044.7546955047
3067542400047100037,25388445.0,693621.2622466257,173704994.0,1705902.694616898,28761420.0,556752.740427353,26697345.0,734212.5061138822
3067542400047100046,24686394.0,608213.6425387949,167339486.0,1623995.6843074611,28044184.0,536918.4174749706,26021960.0,648820.2117662264
3067542400047200003,4160884.0,333819.20502240583,25624468.0,1893709.2887860616,4132213.0,336237.3624900088,4308434.0,346792.08614158176
3067542400047200004,8767396.0,582644.8249447804,56010328.0,3303940.475631586,9187682.0,613407.4286112243,9309467.0,619352.0711464984
3067542400047200018,2815799.0,55859.850038883626,18500477.0,192065.5086070424,2646244.0,51996.46102419083,3003796.0,61555.46836602622
3067542400047200025,39752250.0,752956.3853515823,263414086.0,2650500.474217277,38333298.0,737329.8942472059,41976513.0,806132.6555734
3067542400047200030,19336656.0,358880.28339466883,129324960.0,1277548.9205125016,20997871.0,414066.90466154413,20230473.0,382909.6026167786
3067542400047200031,2919336.0,259918.78516477457,23548545.0,236358.9151218679,3579297.0,66960.89969168726,3088413.0,275115.0119733903
3067542400047200041,55571611.0,1568392.1967266689,391115048.0,5816976.087696355,64919849.0,1553978.9960448246,58318268.0,1659960.2242942052
3067542400047200044,18790343.0,467614.9557515922,126402748.0,1232552.0183604034,20442428.0,380209.070246773,19748491.0,500175.97554223513
3067542400047200045,70380356.0,2153882.327071423,515492509.0,10563143.012914097,81344824.0,2362775.4932681276,73525001.0,2280116.9021118544
3067542400048100056,17103799.0,166871.6309929454,69557888.0,525239.9922112687,13571034.0,202882.11302272067,16585216.0,170908.19832424042
3067542400048100064,45981808.0,541384.1291170015,203443090.0,1506894.4698253574,35609918.0,467328.090708592,46050668.0,564128.4079906356
3067542400048100066,26910485.0,341416.3803099304,115402213.0,1349756.8704134356,22835449.0,491122.52143928234,25953589.0,352195.9338120373
3067542400048100069,6071830.0,73835.10210171046,26940897.0,304514.24484490237,5235816.0,112245.85788132498,5733741.0,74450.55917119153
3067542400048100082,3412920.0,56617.52104284602,14408512.0,111371.18762581021,2783491.0,40560.65856916007,3285427.0,60256.47495784737
3067542400048100090,16007602.0,217967.0238196335,66241919.0,442196.08536856005,12159606.0,151591.96965387138,15498344.0,222926.5968410428
3067542400048100093,33066114.0,439163.5266560483,133178505.0,886385.3354865263,23378863.0,285059.3225262325,31341536.0,448226.1971831367
3067542400048200047,41594172.0,419243.5874375649,173383147.0,1483330.8438548918,28936404.0,456412.71986833244,39667465.0,430377.4796826393
3067542400048200077,40614420.0,664769.7631433144,169545653.0,1284372.5554754685,29221436.0,411604.9229736078,39072869.0,687939.3121045248
3067542400048200081,3556461.0,60380.64416967388,14797026.0,121783.83733986403,2822965.0,39837.42186467672,3420499.0,62759.80132819155
3067542400048200086,34916784.0,561963.4106050833,145106416.0,1084062.3420310454,24650663.0,349294.9520227226,33885616.0,594087.4479131359
3067542400049100050,36186576.0,310979.8198654842,167851100.0,1251698.0873293013,32402717.0,478192.2813753205,35093370.0,317017.19245418656
3067542400049100051,70097843.0,611895.9761430513,322715758.0,2366098.070229903,60387923.0,902291.6335565373,68854249.0,631632.9926971771
3067542400049100052,22046494.0,190208.83113827056,95524259.0,725739.4738522565,17439968.0,263740.20544620464,21503890.0,200019.73186802163
3067542400049100057,72768513.0,643005.6795355664,313422443.0,2449990.7717736484,54481637.0,831558.7997981126,69452185.0,654677.6010740898
3067542400049100080,21578361.0,159562.32739988726,92724526.0,620793.2276072389,16026177.0,203860.76635483047,21047774.0,165667.815806451
3067542400049100081,17256970.0,143266.78651320597,74782245.0,529561.4631374148,12522025.0,162450.0135064811,16971879.0,147009.04806657202
3067542400049100083,29044168.0,347855.58462536876,128924218.0,1247928.7795968433,20048679.0,383635.51845582674,28406821.0,356485.9774251712
3067542400049100085,16195290.0,182777.29451359267,70155112.0,651900.8264748413,12143409.0,224020.58180488402,15811769.0,194906.93383918662
3067542400049100096,27189199.0,235125.77880325937,127433241.0,966963.4834729821,22484596.0,330060.77570296585,26546939.0,242593.51622246098
3067542400049100099,7844383.0,90358.73941011605,33829858.0,312153.03472262545,5989713.0,110600.44571284397,7576409.0,93232.57973695712
3067542400049100100,21699358.0,193701.2730703998,93618568.0,760710.0563470114,14747554.0,219309.7498531121,21134855.0,203280.75154260086
3067542400049100101,37089463.0,289612.321827819,159295155.0,1084064.33725056,26465096.0,328384.55273957876,36687902.0,306551.00554087816
3067542400049100105,12216679.0,138547.70641631898,53166473.0,498380.86937026825,9372324.0,172575.96206074295,11772513.0,145574.07466811757
3067542400049100106,34473081.0,390986.4977932885,147086984.0,1367954.3973605023,25101235.0,469268.4107694916,33614889.0,415629.8443367212
3067542400049100110,178792753.0,1544292.9037364423,1011328856.0,7405579.291289905,152491399.0,2176922.019934536,174723405.0,1628988.297487347
3067542400049100113,3973557.0,47426.65230617704,17505832.0,162086.76733725512,2956413.0,55426.97090280909,3905812.0,48451.814004664026
3067542400049100122,20894643.0,184648.50593600885,94222130.0,690295.3331302794,15729049.0,233584.66834453781,20704330.0,190132.17281200713
3067542400049100137,10625754.0,121593.66192512303,45249613.0,425040.2122004583,7642150.0,142446.34471508116,10385605.0,129311.18025237072
3067542400049100141,41105138.0,477557.90340986813,187895212.0,1787488.1438199352,31692948.0,589085.8282222732,40014720.0,497012.9184136047
3067542400049100142,5494749.0,48870.02904866675,24063165.0,191537.52056463825,3910641.0,58644.93197335121,5442170.0,51759.9184018579
3067542400049100144,5850732.0,66915.9101437267,26733294.0,266500.83627494343,4541875.0,85600.36200466669,5715803.0,70706.81520425441
3067542400049100153,20146986.0,177725.1413442316,91165382.0,710302.9740778104,15867328.0,237956.420554674,19918799.0,185432.29536324157
3067542400049100156,41126164.0,370242.91547081235,192530134.0,1535385.0361395474,30039883.0,452403.640139117,40907155.0,383066.33882427705
3067542400049100165,44206887.0,349711.92731377244,192031303.0,1319683.419514002,31958314.0,399428.544370268,43932337.0,367988.9271292715
3067542400049100166,42371183.0,507944.1920270104,188987297.0,1869066.8768940447,28509646.0,542547.4381979716,42044288.0,531607.7522103209
3067542400049100177,9816432.0,114428.00712312639,43689984.0,445300.6244986311,7071339.0,133327.69906588295,9607650.0,120862.5766987389
3067542400049100180,21391051.0,187960.49709284923,94882747.0,756710.0899250756,17256834.0,261270.73437604238,21143448.0,199697.5698291939
3067542400049100189,19303591.0,232260.86835922764,82872343.0,808057.790281483,13726026.0,257698.34507202578,18886450.0,240486.5156520439
3067542400049100190,11434825.0,137536.72642104264,48408461.0,470125.11058744893,7767204.0,145836.04419033427,11292540.0,144525.39270590353
3067542400049100192,33228839.0,259530.91651825246,150069978.0,1078975.4608640922,26075982.0,341351.9099744882,33021292.0,277043.7507577327
3067542400049100196,11789056.0,106823.37329191838,50239346.0,408412.22537999786,9429310.0,142664.67486423487,11402183.0,111530.32050546195
3067542400049100203,5009145.0,52200.32267694894,23603023.0,246931.8261306086,4118838.0,64401.09648355061,4934953.0,56356.52580380613
3067542400049100205,40996772.0,501273.4602696662,186573498.0,1839169.8969552568,29229723.0,550627.0465476768,41186164.0,528929.052310013
3067542400049100206,23197476.0,274416.80352017586,99466505.0,973498.3078787933,16787112.0,315626.6171602575,22968699.0,291644.48759049986
3067542400049100210,21706031.0,262465.2292795037,94538881.0,920068.8811514847,15169279.0,283472.00216927717,21672155.0,277660.325616973
3067542400049100212,30933244.0,284324.247506167,141083324.0,1096520.0063928373,22282040.0,335725.95477319486,31090948.0,296395.7171616775
3067542400049100213,292769747.0,2704886.892292295,1296556126.0,8854148.783816501,232082377.0,2991477.1519118883,290048332.0,2788216.8131236415
3067542400049100216,22791530.0,207357.51682768806,100631519.0,780917.761804118,16460997.0,248208.32487451597,22809591.0,218091.12636947812
3067542400049100227,76950856.0,840812.5385126068,327184827.0,2612287.714897478,55819026.0,875018.7403499025,76072816.0,878621.9360465666
3067542400049100232,89611114.0,758981.8662150755,381350277.0,2734344.3868305725,76352930.0,1074914.5893761623,86117043.0,773091.6654226673
3067542400049100238,60831108.0,642758.0435121194,251432587.0,1790120.9012215547,44185231.0,625168.2878599113,59467708.0,663671.87495624
3067542400049100248,13897332.0,119292.22768900018,61075761.0,465034.69598616124,11809664.0,174282.55070470544,13715637.0,128147.4671044363
3067542400049100252,6457384.0,65412.884859914484,27572134.0,185948.04530874858,4445000.0,60842.27706780954,6407404.0,69055.81670377021
3067542400049100262,3672064.0,28501.042792707856,16762336.0,104430.74638534799,2719563.0,33038.50126833461,3695095.0,29957.68767261791
3067542400049100263,11467488.0,96910.26335188912,52149784.0,352260.0712514206,8409875.0,113683.61746879647,11605217.0,99304.99791934206
3067542400049100267,32501148.0,256549.60529994222,152928483.0,1060119.0189713417,24742598.0,319441.11013099394,33007450.0,270492.63503494824
3067542400049100271,15877212.0,118123.13046517773,70825368.0,471655.7807751786,11926218.0,147871.1728228486,15666777.0,124875.02142371066
3067542400049100272,10267952.0,75952.9607709162,45814410.0,294332.00180275296,8080343.0,99982.25990827642,10163351.0,80710.41595919452
3067542400049100274,21806382.0,288358.71195950755,97416960.0,678813.8010447443,17256283.0,219835.533176551,22213347.0,304999.7388116736
3067542400049100276,3974850.0,30134.25608826347,19828635.0,201778.63786075223,3219505.0,47419.828907415766,3925714.0,32174.7514279213
3067542400049100278,27632279.0,304835.565928868,128526576.0,1077742.989993943,21674435.0,330669.5964141887,27423709.0,318645.1551119902
3067542400049100290,28097388.0,463977.95820633386,116439527.0,859714.0921622165,20053468.0,278971.5797129355,27300159.0,477394.273162988
3067542400049100296,36717273.0,612538.5448729431,155825728.0,1147132.620253508,24096237.0,340436.0571772503,35970862.0,630128.632546282
3067542400049100301,4892513.0,83533.14576024361,21570643.0,160910.43518528008,4097783.0,61267.83198096971,4932665.0,88336.10250267803
3067542400049100302,28651387.0,485457.16527113214,126708127.0,984013.3422844259,23797875.0,333081.8489625963,28886419.0,506363.39134829555
3067542400049100313,22435914.0,276812.2542859778,100478012.0,643055.7140732545,17424233.0,204658.1862875609,22363527.0,288856.0737127359
3067542400049100315,21013166.0,259917.47857772728,101342647.0,966374.5372938311,14527592.0,265844.5467215589,20902995.0,266014.67072148016
3067542400049100317,75718598.0,905140.7570566782,354683776.0,3720830.822078013,65472978.0,1238170.8362532428,73327189.0,942518.3686005637
3067542400049100319,12530691.0,151916.88673851438,61856701.0,598407.9134424541,9043432.0,167200.66937307708,12800355.0,160913.57344243507
3067542400049100321,35960758.0,425213.195463712,166872510.0,1588242.172977434,26647186.0,485398.07981912885,35329693.0,437778.53346038936
3067542400049100322,43738496.0,720653.9233700263,186332977.0,1404690.324639534,31389184.0,455123.1551298762,42687096.0,753033.8664723509
3067542400049100323,87896084.0,1029167.68134125,411752308.0,4105766.2937536016,76557601.0,1416040.9925707998,84995727.0,1070124.5597041447
3067542400049100328,53628136.0,571841.8952036571,244061394.0,2001491.690569669,43512406.0,672099.8394324719,52654496.0,595749.439928054
3067542400049100331,19140082.0,232830.29564626305,92961327.0,925319.3915805842,16946182.0,320880.74872859503,19692739.0,245932.427487039
3067542400049100335,80601182.0,1333693.7123577576,346235201.0,2545611.9384146524,54625951.0,778948.2863835781,79064228.0,1375734.213489342
3067542400049100339,41601922.0,697521.8899534977,180040051.0,1357024.2815734237,33599478.0,478341.670671975,41310097.0,723434.0081960293
3067542400049100341,15515827.0,180434.3495832035,71596065.0,673666.5495945895,11512037.0,215798.27725689296,15140175.0,186326.59678420765
3067542400049100343,18311866.0,305221.73263286205,79939460.0,606415.5576536222,12816434.0,185087.483800578,18169389.0,318348.4340142581
3067542400049100346,32845230.0,384776.7673317273,154243970.0,1487374.4734490938,23066009.0,426885.01794080966,31992441.0,394073.812403347
3067542400049100352,8670980.0,146370.55582451713,37967562.0,287429.328060523,7180842.0,102737.21395191234,8689618.0,155961.9196454872
3067542400049100353,60059557.0,709294.1038863254,292207594.0,2805444.363650165,51610718.0,939380.4109458522,61442951.0,762398.8651436759
3067542400049100358,52995433.0,612501.7577306315,245136897.0,2326622.426416302,41278239.0,764371.326675765,52162485.0,645009.839881279
3067542400049100360,28202045.0,327284.55263109226,137454356.0,1342443.532795307,20849293.0,388969.76333516027,28214487.0,350603.6508181343
3067542400049100361,22734651.0,265763.81252204353,104148816.0,978668.2206247018,16764872.0,310338.4302371844,22042973.0,271092.1260341934
3067542400049100387,10297616.0,116494.21604174777,46945673.0,429167.37206468126,9248445.0,157559.01810204153,10114189.0,123792.09116584278
3067542400049100392,65049413.0,1047746.2116946513,280686771.0,2000206.8119618332,48307625.0,672362.3909973034,62403229.0,1071510.8768746199
3067542400049100395,35534228.0,459884.53602982406,162108024.0,1098978.1079386405,32039275.0,396912.13375781,35381872.0,480192.66037237825
3067542400049100396,33103486.0,359757.9489030503,147750994.0,1247510.3930167318,29884812.0,475153.17677654047,32447779.0,374296.37672240194
3067542400049100398,23190075.0,260884.65410804396,115141530.0,1043629.1668944634,19963758.0,367939.1667865055,23452280.0,278323.72235165746
3067542400049100400,7664940.0,87206.22762167625,35595693.0,328589.4121950418,6292165.0,116332.17982267868,7559761.0,92071.87354782599
3067542400049100402,40849809.0,455424.78137332585,196546787.0,1739450.7873700364,31140683.0,557129.4581357013,41173693.0,488347.68950189225
3067542400049100403,3869211.0,47111.00993988041,17157537.0,168346.8301351935,3497041.0,63479.85214153296,3735326.0,48622.89727576563
3067542400049100409,15968018.0,186585.5896621029,79915445.0,725825.8156319014,16190176.0,297764.46557410306,16092751.0,191442.83092524766
3067542400049100410,14829123.0,167065.192850151,70076268.0,621986.0475841593,10709764.0,193324.83984141957,14828434.0,176773.05753579928
3067542400049100411,51345518.0,593236.0580566372,227476185.0,2231027.7613363634,45638005.0,840405.2423369071,49495284.0,618355.3584797238
3067542400049100412,27278018.0,429551.02588646504,120070984.0,833061.9418030215,20706581.0,290560.52555146697,26667632.0,450464.3359654426
3067542400049100413,25449235.0,287975.81334410596,115883662.0,1078720.3776812607,21714966.0,395438.02188027825,25146142.0,303024.81698426546
3067542400049100416,8051349.0,93969.08797698621,40402947.0,370696.7044046291,7928494.0,151503.2867498766,8223039.0,101358.62868583793
3067542400049100419,59428368.0,662818.5623041412,288575527.0,2529794.4262273437,48201577.0,864070.8466681675,59599141.0,702632.4213152401
3067542400049100421,24943064.0,288941.04353729484,125034386.0,1143930.4755416652,25870657.0,467199.4503304646,25244576.0,302453.2614678896
3067542400049100423,15718424.0,176713.42168500042,74468613.0,648174.7804394092,12018217.0,216326.56733030395,15687737.0,184459.87971399736
3067542400049100424,25887972.0,428026.96322067303,119169385.0,857783.4010251999,23152718.0,327966.7068817827,25862248.0,446350.2376819095
3067542400049100426,11598589.0,112113.69315893894,51640916.0,387482.9570655695,10388328.0,149385.20812878245,11479304.0,118287.3710880453
3067542400049100427,11315314.0,175720.82513965873,47919245.0,333752.20512956433,7755597.0,111707.09819144197,10879468.0,181536.8439843504
3067542400049100428,14492932.0,159887.16511107216,63884538.0,535767.0624476632,12589731.0,205112.06150341005,14164367.0,166306.85509308794
3067542400049100437,46929976.0,534607.5968325895,228741651.0,2053033.4111402151,46832919.0,841513.2129351266,47270129.0,560724.3042437097
3067542400049100441,12864663.0,198766.97218758363,57005233.0,390294.5790349018,10834920.0,147116.67069731635,12512016.0,209518.19650498062
3067542400049100442,32411787.0,375770.4758286684,139589460.0,1376388.7025018816,26971278.0,509063.2376661368,31328488.0,391576.7136685754
3067542400049100453,53103984.0,579923.8546228074,251412122.0,2140548.080217546,43840114.0,771057.5994633342,52755928.0,613824.7230594018
3067542400049100460,19793551.0,314276.3274910195,87166154.0,594737.8884348756,16646306.0,229836.85084443935,19222204.0,323230.7798149559
3067542400049100465,38084155.0,416722.27996813785,167440824.0,1494730.2961590746,26984857.0,497253.894715247,37268773.0,446425.7452919419
3067542400049100466,28083086.0,303750.36758860043,132923573.0,1127608.9098649216,24810374.0,433041.275993088,27728178.0,325203.23784437816
3067542400049100467,23819137.0,267169.22360427317,113758641.0,996593.6896487836,21681941.0,398139.8022337995,23958705.0,281580.70746393164
3067542400049100484,53386985.0,806650.518144761,235919744.0,1559618.951767497,44594498.0,605610.8630851068,51298041.0,843255.530972414
3067542400049100485,9622823.0,146495.02959103437,40840670.0,277483.3131475573,6635490.0,93669.21389616327,9395403.0,156244.45139455065
3067542400049100487,20520266.0,323603.3844707175,90752944.0,614906.1389595965,17219598.0,238768.6490148937,19919711.0,334962.35111335845
3067542400049100492,21744949.0,331165.3847212143,96059661.0,634998.7612285109,17127571.0,225998.48376066715,20897303.0,343882.3794069682
3067542400049100493,30575913.0,341146.0532310134,145403064.0,1267630.3274073643,27722842.0,493737.0695530842,30395885.0,354186.52805987094
3067542400049100499,9840523.0,110521.02909705628,46923671.0,418106.39479157724,8260401.0,143009.21030706796,9859399.0,115719.24163148824
3067542400049100505,41211637.0,460594.32380919193,195626697.0,1718507.8273061858,36585831.0,647026.4675490493,41045326.0,482047.95681893145
3067542400049100506,19020577.0,210002.04727057027,89307972.0,768070.1257206515,17562042.0,308997.0747039572,18841309.0,217692.64635755442
3067542400049100507,21944493.0,220249.35838559887,95571817.0,748819.0710145512,17190703.0,256568.48177857278,21280602.0,230877.18706337805
3067542400049100508,49294640.0,535084.8012703691,229295452.0,1985639.2360501643,39395515.0,699553.7722574597,47930266.0,559477.3896888949
3067542400049100510,8125013.0,89428.38847288859,35191570.0,325764.81090684305,6334216.0,113021.92052348962,7847575.0,93109.81244909705
