,Anti-Mouse_raw,Anti-Mouse_high_pass,DAPI_raw,DAPI_high_pass,Anti-Rabbit_raw,Anti-Rabbit_high_pass,PolyT_raw,PolyT_high_pass
3068241300012200575,13354614.0,142926.15270652357,10534577.0,138268.01342240433,12874534.0,145980.4341567955,54566731.0,402011.6716494175
3068241300012200577,84925361.0,1163434.6222719941,56469597.0,1076314.4397727826,81337682.0,1197689.4016567,332397246.0,3478996.444167005
3068241300012200590,8156144.0,104946.52923739862,5301243.0,96276.70903631017,7745152.0,109958.5942063662,32010355.0,314765.7212038069
3068241300012200592,26219130.0,281688.19909536315,21156486.0,277250.60529414687,25145193.0,289089.2577294216,109010845.0,807369.1703681466
3068241300012200601,23176548.0,260861.50098691834,20120849.0,273020.1969046005,22150269.0,260106.76146345012,100579256.0,759575.9338337709
3068241300012200603,12240793.0,144883.86938055817,19708845.0,219822.63019920338,10365940.0,135696.3354127342,69787456.0,497988.8921865437
3068241300012200604,21008022.0,277266.9826775221,14560339.0,270487.02793182014,19979654.0,289069.34082289366,83886920.0,830354.9326032687
3068241300012200605,6281403.0,72083.73931029058,10051793.0,107138.82353191302,5362162.0,70598.50778282504,35630564.0,233971.1747054496
3068241300012200607,31248786.0,362276.73452089634,24360910.0,334291.1198883572,30204854.0,370043.67771420325,128048624.0,977586.3613626389
3068241300012200616,30779245.0,360195.6608394212,29968603.0,391558.86452221265,29527669.0,361291.7529800043,142177761.0,1044046.2519288188
3068241300012200620,30085050.0,415711.5979570268,21402997.0,410414.5941255818,28895599.0,435247.54602623207,116738061.0,1222384.43331666
3068241300012200635,22694356.0,235714.2674005045,19057957.0,252657.68990170478,21888456.0,242217.9674602237,97316650.0,745087.3401941797
3068241300012200643,11234673.0,138338.35622578574,10448086.0,139866.27849873056,10755433.0,142319.08443515512,51715847.0,394457.2042612429
3068241300012200647,15237515.0,178803.94669348153,22253825.0,256140.49914889055,13577881.0,181289.35310309206,82440399.0,525805.9732813939
3068241300012200649,17192207.0,229145.0260199531,12718375.0,234685.90823664056,16470300.0,237239.45245018287,69485129.0,672176.5969270023
3068241300012200662,6170516.0,80687.10723882896,4253656.0,79551.56645819297,5921010.0,86282.94572200046,25233620.0,250037.89385086333
3068241300012300004,49213397.0,554324.0580568693,112117297.0,1210441.4987007966,36110890.0,484563.5429901846,288082257.0,2113126.129698087
3068241300012300005,46638437.0,518243.51404164766,139108845.0,1281546.2051163274,34350670.0,445415.0276123424,342768105.0,1826903.6113364992
3068241300012300009,7717734.0,86128.61463897141,30100710.0,430321.4402135837,6216328.0,80531.21406573892,53118885.0,387844.1399143968
3068241300013100051,53877657.0,634908.8279313777,34609959.0,640610.2448934484,50977307.0,668039.547942616,215117437.0,1948906.2244942407
3068241300013100052,54701336.0,641245.0241119685,37573209.0,685288.808921258,51905025.0,675955.2284461644,220725322.0,1956220.2368388637
3068241300013100060,14749997.0,176330.14307859362,11955173.0,219890.81862920307,14073316.0,187634.22668989532,58695973.0,533777.1100793849
3068241300013100070,40215917.0,556798.6705392983,32614826.0,614839.1337561118,38463318.0,584645.0410583842,158066830.0,1535864.722860415
3068241300013100075,8185017.0,115772.53410689597,6292897.0,124923.58050938351,7808812.0,118643.64829553936,31675805.0,315523.34824993473
3068241300013100082,14470118.0,140817.7562359459,10686589.0,152869.8383320608,13764414.0,145729.32493149745,54921329.0,422988.9245913044
3068241300013100089,29122231.0,377248.65576108603,21218975.0,411201.4446157108,28724859.0,392204.6282957516,120165825.0,1228763.7154598646
3068241300013100091,25124031.0,375002.84831735154,18189230.0,355367.36763908836,24453208.0,381860.8848779048,97443796.0,1043184.3151771835
3068241300013100093,25194926.0,369232.0097837996,17902587.0,350114.79878259986,24342606.0,379133.71641617006,96722962.0,1012892.41071912
3068241300013100094,23027790.0,290242.32576025615,16635502.0,315813.66602997464,22152850.0,294743.94929196185,91935885.0,889321.566783545
3068241300013100102,32927485.0,330531.47573438945,24033361.0,342121.9264888704,31215013.0,334734.48864622053,125865384.0,983872.9333152522
3068241300013100104,4523792.0,47706.91521248841,3371389.0,53529.34979905294,4204412.0,48131.83447215488,17421402.0,156304.84599636568
3068241300013100106,28719739.0,335710.6858954355,18393038.0,333497.0034965586,27256594.0,358278.2524478585,112388296.0,1007418.9674246602
3068241300013100107,28270205.0,363937.1641807399,20098499.0,384695.05999955774,27912782.0,378586.45560643816,115649522.0,1176092.2653475914
3068241300013100110,21840636.0,274482.16852662165,16522216.0,312471.91725780023,20092831.0,281864.88316987845,84319824.0,858026.605727422
3068241300013100112,41643608.0,584450.9210222583,31626615.0,598412.9085785795,39369599.0,597082.979799045,160921557.0,1568944.869818081
3068241300013100115,72460848.0,846656.6145518426,51131679.0,934665.5723566958,68403496.0,895600.0744338352,291503029.0,2643740.7074636593
3068241300013100122,39899574.0,472671.02752559894,31958492.0,590996.2343621734,37894704.0,497212.1540128109,160886535.0,1468224.9046643334
3068241300013100125,3856342.0,45796.676071449314,3152818.0,56157.661743578545,3648599.0,47865.47600768062,15548964.0,140245.65171208864
3068241300013100128,22250497.0,260767.1175572178,17755815.0,330160.55820130184,20936311.0,272087.21720345435,89346310.0,793234.3665175344
3068241300013100145,55597568.0,709233.8728341796,33991334.0,640701.5321951952,51310128.0,708376.7940451546,204484125.0,2071613.9204929709
3068241300013100148,39568812.0,469243.447207881,26550069.0,488169.35224924155,37443913.0,494962.55931991676,155381352.0,1444113.100752914
3068241300013100153,43776337.0,448805.85079753865,28224022.0,400707.76618920086,41693709.0,452300.42396219505,162461327.0,1263975.4752968561
3068241300013100165,9806913.0,138370.91758629668,6773826.0,127750.525803322,9430652.0,148122.58423177563,38832572.0,384770.16993143817
3068241300013100169,29337589.0,367555.88858409494,18767245.0,351566.38289316674,27993984.0,378452.0840199495,116062422.0,1132853.886165288
3068241300013100170,11084614.0,159193.9456656533,7586942.0,145350.32005112918,10733777.0,167194.13500930485,44210656.0,438491.5129471926
3068241300013100172,32844092.0,402041.7490335325,21707526.0,402996.11218801246,31437978.0,418140.01732686313,132065792.0,1255094.2093208777
3068241300013100177,36852559.0,444421.28609863797,25396143.0,470949.1263284853,34761297.0,467896.64126278495,141500179.0,1362899.54547709
3068241300013100185,36307378.0,474819.66734828736,24251111.0,459842.6644772087,35027799.0,480353.28261211846,145882570.0,1482625.72577884
3068241300013100193,5470852.0,68354.48006504597,3444518.0,63967.697826558826,5241564.0,70595.35426907151,21937383.0,212996.24381838215
3068241300013100201,26038740.0,396637.77304840833,18094087.0,359375.89943812805,25591957.0,406753.9479538753,103945075.0,1111279.5185282219
3068241300013100211,69066701.0,853817.1818798742,45419116.0,852662.0882885193,65718335.0,883480.4903834342,274053646.0,2670530.3138209693
3068241300013100218,54795132.0,677905.4205331312,35403844.0,658715.3600647928,52488890.0,707450.6440922265,206794125.0,2000870.14230773
3068241300013100221,12924510.0,190472.31826384075,7820191.0,152505.46026897646,12554281.0,197230.7417731426,51401966.0,523963.8358278383
3068241300013100222,13752185.0,185312.52621713755,8873798.0,174211.12290207614,13650420.0,187297.36361097303,55813629.0,562769.5609071837
3068241300013100227,18346479.0,239687.4515889599,11257001.0,211807.35655344275,17907448.0,241651.60543681885,73654188.0,734136.417910324
3068241300013100233,28987921.0,391024.9686368137,19468722.0,385038.4869999014,28586541.0,402826.4716307849,117511011.0,1200283.790946577
3068241300013100234,78815246.0,915970.1782644296,56666909.0,856270.2950932456,75645032.0,925766.936245482,302302270.0,2443799.5010729088
3068241300013100241,31010672.0,368917.3073153365,22362018.0,394734.4296981971,29538595.0,380252.83881294035,117824576.0,1043855.4948562663
3068241300013100242,17616484.0,207707.63951698752,13569188.0,238931.94019717776,16704421.0,213335.0014414519,67414538.0,594489.6189591634
3068241300013100245,19091511.0,214510.831877201,12431221.0,199885.40738999995,18549868.0,220466.28553274347,75209894.0,607256.375898019
3068241300013100247,5234826.0,59573.982050419785,3984762.0,68565.60311192632,5015035.0,61857.720186979335,20243724.0,167904.04292094422
3068241300013100259,76095021.0,775895.1142595522,61719588.0,872739.1047136278,72534391.0,798970.442647441,300555699.0,2296903.5658243815
3068241300013100262,19401885.0,190910.3195524811,13546392.0,186465.99284457797,19226099.0,198136.79737668013,79270427.0,560092.2569727348
3068241300013100264,25407413.0,280827.3116937633,17592066.0,254261.09233318956,24737950.0,285888.2906804614,98257581.0,754865.6968765296
3068241300013100274,34645952.0,490053.6711300257,26128824.0,511447.43151663337,34073493.0,511266.6328222493,134392726.0,1415959.0306526003
3068241300013100275,10378137.0,151991.69846979142,7869592.0,150192.4122013042,10247712.0,156992.20863177453,40710717.0,428328.8222418312
3068241300013100276,52670387.0,656796.963906139,41143097.0,704000.8390686988,51741710.0,681318.2631834821,222995211.0,2019048.0740726544
3068241300013100278,13376265.0,190815.4129373974,10363972.0,200942.82875188068,13226028.0,196671.5521272824,52383488.0,564873.38879541
3068241300013100279,55167102.0,581501.6246333517,42309108.0,670749.7717260768,54557179.0,606204.8839959195,225666096.0,1836794.2188632418
3068241300013100280,38165618.0,483512.20443147206,31202499.0,546840.2994672417,36403127.0,494348.8201947662,160743072.0,1530045.397357112
3068241300013100283,26699434.0,371453.1006444108,17539375.0,343357.0110512466,25995552.0,385454.3663733855,102949663.0,1075110.0717285892
3068241300013100292,22116411.0,268177.2555557048,15660471.0,270358.44589985686,21530176.0,278833.96582841984,93983956.0,831560.761584763
3068241300013100300,20324841.0,243799.4593307022,14561390.0,247684.20964004402,19440266.0,250327.69603553557,85359725.0,767827.7061821731
3068241300013100301,10789614.0,136455.81286390134,8483588.0,151284.7100240418,10838872.0,142378.25937824632,46718825.0,438295.5162268912
3068241300013100307,43978790.0,525347.5389844644,30995750.0,527957.2224710544,42745152.0,546407.7663481538,188055084.0,1630058.3367211742
3068241300013100311,20963196.0,229841.5247386452,17207676.0,271463.0806932772,20069894.0,237403.3661620714,85640060.0,732600.6756925902
3068241300013100312,25454700.0,349776.3760928198,19058837.0,379106.22088799335,24929137.0,363400.11562698154,99677307.0,1026755.386481828
3068241300013100313,4592634.0,53627.22915162368,3610689.0,61811.47007293004,4427097.0,56041.507067734165,19194582.0,169769.019868975
3068241300013100320,15722094.0,160163.08534167617,13220382.0,196606.8238901548,15257531.0,164105.11577136395,64170051.0,519242.3291431968
3068241300013100322,59741925.0,698248.222341224,43542383.0,725308.6991234156,58031981.0,727990.7205699417,256013455.0,2171487.5279302076
3068241300013100327,43339807.0,586619.6841855159,31067002.0,590634.4585497299,42168557.0,605587.0619791441,173188723.0,1751548.2536902437
3068241300013100329,18677938.0,221636.58518560376,15264591.0,255891.31092121569,18137953.0,230895.94368344708,80494966.0,701169.6542508127
3068241300013100333,64531445.0,763382.9366865142,58119438.0,969530.0134125713,62616068.0,788318.9893781176,282047634.0,2380400.6793797654
3068241300013100337,13733588.0,162999.44593649605,10802347.0,182720.45154417766,13051443.0,167546.5946941187,55633380.0,493233.01852053346
3068241300013100339,12462472.0,144847.91798418298,9736479.0,166771.76599032592,11855899.0,149305.52007600237,50570989.0,432819.03939811426
3068241300013100340,6234449.0,75106.97271337404,5523610.0,94854.80569513372,6115147.0,76982.17604096202,27669488.0,239974.75317590358
3068241300013100343,4307860.0,58956.65229546714,3597429.0,70759.82432764414,4196526.0,61174.206994140506,17418740.0,183014.9529857008
3068241300013100345,48910785.0,634662.1055863517,34522912.0,658979.8235123027,47496389.0,672978.8146359159,196452640.0,1922776.1269386408
3068241300013100349,50717784.0,580351.2655099892,36891692.0,623169.137767924,49401589.0,615730.8727322508,216667924.0,1790693.7179144493
3068241300013100350,40942798.0,475478.5671167497,31471755.0,535514.0007573685,39476110.0,491368.5900785353,173287965.0,1430716.0007555124
3068241300013100351,5093442.0,60587.11773648078,4700749.0,80448.6223543279,4984918.0,61900.288432779256,22721557.0,198703.2299794233
3068241300013100354,40532093.0,456668.6934877109,28049986.0,475261.40509471693,38936831.0,484396.85925152095,169502352.0,1402710.7707204656
3068241300013100356,30562670.0,352495.30644729844,23679315.0,404042.44781285257,29222633.0,370429.4506000039,121942728.0,1071591.5860307012
3068241300013100358,36471664.0,412516.6809963172,24273895.0,405658.49661597196,34864131.0,432396.78552989644,150429751.0,1247447.3090567715
3068241300013100361,4327336.0,55818.882025984814,3447791.0,66250.44054530619,4179141.0,59467.04708225763,17497226.0,171998.42992853138
3068241300013100362,57825989.0,673537.9843922202,51456544.0,865565.5193958157,55705340.0,697373.4213794768,245333194.0,2082295.394275386
3068241300013100364,9021173.0,109947.560704437,7489113.0,124492.27203646544,8864061.0,114156.23076678903,39547432.0,346494.61792521074
3068241300013100369,52535766.0,546780.6374935977,42481251.0,616052.8127766697,51768290.0,565610.9622296758,211136786.0,1687805.0319698742
3068241300013100372,66321562.0,737463.6925279186,50256294.0,828049.7959182725,63773909.0,776430.4193752818,277640603.0,2236231.082621253
3068241300013100376,28125022.0,320579.16998011834,18998365.0,320226.8446955145,26921653.0,339119.9707760828,113713782.0,954059.9018788774
3068241300013100385,42545093.0,485599.3065373417,28717730.0,489875.099227274,40639872.0,511241.2811075894,168118841.0,1428645.7012419887
3068241300013100387,75649923.0,974632.9841449168,63979364.0,1176976.9303190296,72295666.0,1016466.7129446273,303418475.0,2878480.670797793
3068241300013100393,25316534.0,281714.67751662637,20135477.0,344472.7734133479,24091169.0,293120.3517185679,106041005.0,844632.290270831
3068241300013100397,14466962.0,168896.9758754938,11255472.0,188464.80804785376,14061375.0,173705.63612835348,60290140.0,522669.96526106127
3068241300013100409,43028741.0,549984.2318155566,35774433.0,654293.495252461,40994078.0,572688.4475233451,173742738.0,1623888.166453307
3068241300013100411,27047750.0,305542.1968674472,21583804.0,359108.2428577207,25839373.0,319250.64057523536,111396798.0,916046.2515870747
3068241300013100421,18997916.0,207252.57667946335,13320263.0,206909.4917704972,18079630.0,213925.11183094388,73718435.0,616660.6115061578
3068241300013100422,22044185.0,248287.5532775316,15382854.0,257909.8774090675,20975584.0,261839.62275137112,89213248.0,763060.5643460145
3068241300013100423,56832252.0,638737.9317947979,38798511.0,637521.8190945971,54042593.0,670443.367657997,230433087.0,1915771.666823954
3068241300013100427,40840219.0,456630.9340335324,28618676.0,472641.9428412065,38886305.0,483051.9280920477,165933090.0,1387109.1255898734
3068241300013100433,19756014.0,224583.43097517893,14638885.0,238390.9459986103,18813548.0,234209.98782966015,80530912.0,676223.2795026611
3068241300013100434,27087528.0,306602.99276441906,18403479.0,308336.23509453406,25710889.0,321467.51254667813,108250251.0,933019.594419658
3068241300013100443,14335197.0,160622.8122837328,9540379.0,147737.8333859094,13563748.0,163849.29581506582,54893118.0,460051.01031171705
3068241300013100451,46043587.0,621510.9328847893,29921473.0,556517.6602796792,44500720.0,642888.7145373928,188850987.0,1864007.5770445913
3068241300013100456,5247232.0,63694.76572048075,3456610.0,59821.546646301475,5000979.0,65305.03426706236,20215677.0,185947.6030389969
3068241300013100459,63043484.0,616198.9153639931,42863773.0,570958.7012217935,60421920.0,618276.5719405386,243642228.0,1773941.976944316
3068241300013100463,20531030.0,290668.50747299794,14696675.0,291263.7810622061,20382653.0,298496.07689455926,84659087.0,883700.2258426278
3068241300013100465,18735136.0,250773.20223308844,12477457.0,234349.23555984307,18003204.0,258136.14247668226,75846647.0,745636.17035005
3068241300013200003,17283912.0,236539.40388148732,12378646.0,231213.51368453773,16613980.0,251195.6911675192,67780678.0,645871.2462832123
3068241300013200038,7530694.0,90748.47852359986,5878573.0,107225.72636038238,7160067.0,93300.04779036714,30812582.0,277281.5068566055
3068241300013200057,14640888.0,170915.98475160432,11069941.0,203678.23589834594,13921125.0,180142.1006352302,59484988.0,526336.2922488288
3068241300013200059,44503299.0,504182.19317686127,34812833.0,596990.0416025611,41860278.0,512928.63519417343,167767215.0,1488013.6928345638
3068241300013200064,33414131.0,427773.6825508114,25727057.0,478869.7681266865,32576131.0,441146.6103446384,134214798.0,1323282.3353113052
3068241300013200065,14561211.0,211650.99993098454,11047015.0,215499.87847337828,14037421.0,215633.00859503704,56192975.0,586324.9468740416
3068241300013200068,19024417.0,274912.7722838257,14950614.0,279889.49929272017,18865381.0,281165.8736636676,73647343.0,748442.8148428221
3068241300013200073,15333674.0,189074.80538378263,11570887.0,217826.67291643895,14836122.0,198740.7661651534,61943809.0,592160.8122590182
3068241300013200075,14008774.0,199639.26249350738,10916425.0,209875.4396414198,13375594.0,204750.42294139377,54033061.0,538890.1370071741
3068241300013200076,7160790.0,90243.74169388815,5729465.0,115424.12015659094,6717585.0,93518.92861188135,27254864.0,293909.37212470785
3068241300013200078,22570308.0,272924.8737839691,14535416.0,269660.62619240436,21289893.0,282652.92136172997,85954871.0,797480.6137545862
3068241300013200079,26041589.0,356831.57239930803,19487995.0,369457.6169320872,24672815.0,374134.45002943475,101523948.0,965563.8284751729
3068241300013200081,27493814.0,383565.563190826,22322438.0,423427.7549341051,26362396.0,402744.28521258064,106524602.0,1032213.0533624857
3068241300013200085,23398027.0,340008.13206877344,17324029.0,336139.6258658974,22462256.0,352036.0064990035,89544331.0,920747.1184927521
3068241300013200094,13867927.0,175576.08891711832,10366067.0,195405.83017541608,13487762.0,179574.12655540142,55760778.0,543057.504121216
3068241300013200117,24694644.0,282465.0621303901,18630385.0,323988.8645988558,22846558.0,288679.9749333199,96727447.0,906609.7100146442
3068241300013200122,24683568.0,291034.17602158873,17205883.0,321850.09914320626,23354273.0,310040.6590376643,94651848.0,887765.1642463336
3068241300013200127,25695197.0,305847.77308398293,20627048.0,377720.03889526235,24176278.0,314531.82131110795,102658488.0,933297.2517181004
3068241300013200133,16705643.0,210252.2585382663,11384321.0,212514.75572612134,16237102.0,219074.09044042474,66985879.0,652064.7404134976
3068241300013200135,5184732.0,72586.00478156874,3944241.0,73993.3442765291,4889458.0,74327.12135708886,19932627.0,194781.80244668986
3068241300013200136,9535331.0,115730.65338553411,7027271.0,130414.75233784487,9051153.0,117399.34637754537,37803286.0,350875.5775914369
3068241300013200140,19228293.0,266697.0623460163,14956516.0,287312.56629944453,18173664.0,275404.27650176635,74523307.0,730266.7839145454
3068241300013200157,35194410.0,356654.82628899586,23116395.0,327352.63710631005,33671997.0,368167.1029855077,131088714.0,1008100.8970666878
3068241300013200177,13090106.0,190141.39098293346,8284176.0,159674.2012581548,12547560.0,196877.97583843753,50308086.0,507627.25500298565
3068241300013200179,5098595.0,72642.15492603533,3279744.0,62064.19955926027,4888616.0,76093.96235366818,19573853.0,197228.17996950835
3068241300013200182,20661751.0,259290.6778113884,13404830.0,251679.88528440712,19745940.0,265080.3822098269,81710622.0,789719.4304333013
3068241300013200203,25072266.0,322734.00293495203,16403777.0,317445.43446443276,23938717.0,324469.92524616164,99481820.0,982282.3424456357
3068241300013200207,16213304.0,194973.16987821137,11120980.0,205480.8528449198,15293393.0,204252.65853050424,62441004.0,595745.4659928109
3068241300013200217,30289259.0,311644.6099598509,20328670.0,283982.7721961816,28966882.0,310222.20016979583,114564050.0,881457.6487599098
3068241300013200227,18122929.0,230368.9936802882,12101374.0,224295.53209756647,17574535.0,235197.89118103092,73304491.0,722328.6539881774
3068241300013200228,33898580.0,427096.36478236027,22154643.0,415407.0912385559,32086322.0,443476.0079765891,127935163.0,1281225.541511602
3068241300013200234,56253348.0,804008.9290606313,39389448.0,744686.3978310638,54060665.0,842706.9857898365,231925842.0,2298632.2937578554
3068241300013200235,45000965.0,583112.5402557137,30785604.0,587062.8837935375,44058570.0,601158.8747454713,182986822.0,1843213.0802475454
3068241300013200253,21263220.0,262655.7767462081,15485715.0,292755.206837371,20118543.0,275675.16058636334,80689085.0,779444.914071876
3068241300013200261,23026217.0,332378.89134689246,15034189.0,274004.5135504365,22593125.0,336904.92536809953,89935688.0,895293.6127255164
3068241300013200292,132426706.0,1154067.9421509402,98721531.0,1234286.7567802828,128548025.0,1176832.352933654,515180098.0,3232416.3596542943
3068241300013200296,75647933.0,769910.4639939512,61558217.0,870595.7272695309,71823736.0,781323.7103495144,301680177.0,2341296.821782504
3068241300013200297,26981395.0,266406.28571355395,21731563.0,311888.5981662912,25669816.0,275235.6968163552,104751889.0,765281.0972405537
3068241300013200313,29129825.0,271037.1755155914,20202116.0,275431.0736054456,28121347.0,277639.1977316073,114779639.0,786336.4986893337
3068241300013200317,18297161.0,221512.3836269139,13592995.0,222481.44003206352,18120053.0,229963.46764538478,70998256.0,596897.1621169219
3068241300013200318,9678314.0,128737.65245516026,7154668.0,119972.96452694928,9582678.0,134853.93063489138,37353574.0,327597.9386934982
3068241300013200320,13743480.0,163707.1179033664,10028245.0,164432.6342393786,13473483.0,170357.71345946493,57150112.0,472226.9854432582
3068241300013200322,12084733.0,156763.8505237734,8854967.0,154381.61643753626,12140832.0,163427.4844142767,52217561.0,510023.23744596704
3068241300013200323,27813974.0,340495.56950318185,17645359.0,300817.7443884703,26727479.0,349398.84523575444,115641955.0,1036111.3960473862
3068241300013200328,30670025.0,435510.32466360956,18918733.0,366098.4897019662,29542368.0,441881.3966456152,117202649.0,1206794.9681320447
3068241300013200341,33571796.0,423745.402116101,26840400.0,468767.61573346105,32499712.0,435490.60826844216,141016121.0,1336641.7761975916
3068241300013200352,18050306.0,221350.55406420864,13639902.0,234310.05690053682,17565098.0,227011.18329025074,76006961.0,686224.7198839699
3068241300013200354,37062039.0,455927.43832041806,30343507.0,531258.7345398385,35520647.0,472297.5108290114,157056760.0,1463724.3303983288
3068241300013200356,30356215.0,420783.68477485684,19675003.0,388157.28483760246,29517070.0,434656.3223658407,118207924.0,1232436.9809093524
3068241300013200358,85825792.0,1025071.6140658952,63092203.0,1077402.5495834854,82744549.0,1068706.5194442633,363257851.0,3218294.1172158066
3068241300013200360,18973110.0,190392.73456971857,13772064.0,197004.78640003048,18563966.0,194568.01692831318,76611794.0,574471.9257279112
3068241300013200366,65881145.0,812276.6801152648,54503762.0,942448.3523768457,62461392.0,829838.699507823,274247114.0,2644517.8845691998
3068241300013200367,19460297.0,205837.04195851862,15122692.0,237629.18281935155,18791546.0,214716.9971689624,80039196.0,676295.2017774495
3068241300013200379,23678828.0,329834.0909596183,18548236.0,357392.2609302199,23085556.0,338968.4468283956,92065395.0,968901.3423569296
3068241300013200380,40768817.0,407430.7308926129,31016318.0,452204.96699805994,39292706.0,417755.8527980035,164425777.0,1282835.532654546
3068241300013200389,26449728.0,270843.61845634633,20607039.0,295879.5666069344,26339610.0,280054.7936389804,114033161.0,901400.0445939371
3068241300013200390,47932136.0,646410.8350500105,32744879.0,629160.3730755666,47114907.0,677144.6263723922,191760806.0,1958512.4239040879
3068241300013200391,37889470.0,426445.79196621815,28765422.0,429415.172633976,37139648.0,437488.8179305696,149379831.0,1270798.3694260207
3068241300013200394,13422694.0,163200.51198895415,11538975.0,200088.6424598253,12757912.0,167204.471092797,55380146.0,510983.57584050123
3068241300013200401,32691190.0,459860.1545751528,27249246.0,533562.7587920459,32301461.0,477648.6739296195,130791664.0,1409562.0259044177
3068241300013200412,12248755.0,115507.52001853444,10210390.0,138987.42037021305,12105968.0,122205.16968633626,52252276.0,382677.6708924561
3068241300013200413,95892140.0,971394.2615407789,84568095.0,1220566.899109489,92450589.0,1001993.7864380501,399259736.0,3136818.37896306
3068241300013200417,12963099.0,181746.69751282487,10323808.0,200148.00417701784,12770650.0,187153.9038465601,51963246.0,548717.1368182548
3068241300013200418,28814744.0,348048.61593724345,21453484.0,371782.77768869814,27306136.0,352164.5041075406,121308875.0,1149248.0787918137
3068241300013200430,23362330.0,281435.0628213261,20901941.0,357871.11327875196,22777470.0,289889.5078637472,103057594.0,897333.3965061227
3068241300013200431,11886019.0,158679.797182022,8180766.0,153906.90631257434,11598670.0,166239.04082817805,47543008.0,477337.85897038516
3068241300013200454,16507816.0,185329.8897011747,13008683.0,203421.77353462667,15737061.0,182226.38891394984,64646702.0,539177.0739128462
3068241300013200455,21790253.0,245116.60815981007,14915680.0,249160.3466956988,20793730.0,258232.3598908272,90456931.0,739051.5147322128
3068241300013200456,10194257.0,108053.58691699668,8300426.0,125676.3172067767,10101947.0,113201.97191090122,43533271.0,353951.47624755185
3068241300013200462,50792504.0,658061.2562990402,41310421.0,769334.1029445739,48744706.0,685314.2310622542,203731384.0,1953515.5688781575
3068241300013200468,31715422.0,362478.2850032154,23986018.0,405975.03032913804,30646208.0,388415.47298610664,125458995.0,1081939.2777783778
3068241300013200470,12111130.0,122791.51781910805,9846945.0,134982.41526054073,11943437.0,125720.5402912572,48062085.0,368010.0579333207
3068241300013200474,13195345.0,147485.9762739659,10824365.0,175197.6785982784,12590218.0,151297.85721569258,51567068.0,440514.2392198093
3068241300013200477,19562843.0,221446.883712171,15823383.0,254357.1559864599,19121909.0,227390.529812327,80928060.0,674032.9936978507
3068241300013200478,9223624.0,93182.34542817643,7309094.0,108839.77080186288,8762094.0,93960.86544567352,35534361.0,281499.2728830015
3068241300013200487,23940877.0,255103.65427885076,19059439.0,296078.23482224334,22798739.0,261838.02257230383,92578129.0,752360.1753751269
3068241300013200488,25831099.0,282832.6083719543,17969236.0,295703.0512735019,24592476.0,297794.572396296,106191077.0,852040.2872108008
3068241300013200489,27540109.0,302257.150016065,21542593.0,360830.26243828237,26117222.0,317866.877716571,115383346.0,931291.7504793506
3068241300013200495,19188692.0,190181.91616293543,14678816.0,206400.29073054256,18767704.0,198368.25817794394,75557146.0,575179.0874608317
3068241300013200499,22360933.0,291073.0879602559,18068146.0,334463.7542221133,21493169.0,301271.1044399272,89091562.0,847302.2176392896
3068241300013200501,12528590.0,174470.3707280724,9523551.0,181914.43511004536,12395760.0,176903.72056135384,50176327.0,517899.1410038682
3068241300013200503,26905181.0,315088.5924702428,19920742.0,333942.5746500988,26040358.0,325103.20576050837,111737925.0,942111.6600729281
3068241300013200511,9537909.0,113969.21603960733,7123198.0,121714.94092467304,9240539.0,114652.29694981256,39745429.0,353665.00809606473
3068241300013200533,15062632.0,175211.0572282876,10705044.0,182177.5055102768,14530631.0,181703.6744429176,62921984.0,541586.5570745745
3068241300013200535,37461463.0,416531.33941799303,27451199.0,462941.0145529653,35683479.0,438453.9912496459,155067734.0,1287994.51590925
3068241300013200545,11428113.0,128831.3093054455,9338287.0,155932.43741535122,10703495.0,131119.7329795964,46975210.0,381783.9082128744
3068241300013200566,16680180.0,219472.06590566813,12370083.0,224842.61482344894,16154436.0,229939.76090070323,67216872.0,649547.050252391
3068241300013200581,15733455.0,179895.2095309791,11770220.0,200819.10376607813,15050417.0,187466.2006876082,64353127.0,537516.1890324189
3068241300013200589,11427721.0,139054.46621155005,7973188.0,134971.59457561153,10897413.0,143554.3040857826,44275037.0,411714.6246145716
3068241300013200594,47423765.0,512328.76908102445,32730789.0,479662.7554000943,46202707.0,527445.4981080178,187819026.0,1533955.8174353086
3068241300013200628,11965354.0,140541.53376388457,7724270.0,130923.12673414059,11645529.0,149942.61171389517,46876400.0,416049.5423664567
3068241300014100018,8431892.0,1226973.926453733,9021405.0,685600.1747118159,8241623.0,1204143.8132135088,51260619.0,3448506.713444246
3068241300014100019,224013844.0,5094783.434014995,179264082.0,5105453.563468489,215231507.0,5100807.721452354,933889010.0,18475696.387882113
3068241300014100021,13068537.0,175300.9771380092,9462244.0,194105.74254919845,12637197.0,178251.12287151106,54754427.0,566935.7792550953
3068241300014100027,18676906.0,241003.20622826257,13364181.0,262742.6023908694,18184814.0,249221.14306125912,79477391.0,829974.0385333743
3068241300014100029,131082087.0,2954917.218488577,91666668.0,2093310.3397753157,131424013.0,3043534.820286525,597765647.0,8053460.349364519
3068241300014100030,28319423.0,385599.9429694678,21405415.0,435761.8800096933,27579617.0,381813.03873088025,124280137.0,1382544.5163800395
3068241300014100034,9958016.0,128538.20901248464,7914758.0,179022.00940803724,9753359.0,130254.48758957694,42108732.0,402553.5887592657
