,Anti-Rabbit_raw,Anti-Rabbit_high_pass,Anti-Mouse_raw,Anti-Mouse_high_pass,PolyT_raw,PolyT_high_pass,DAPI_raw,DAPI_high_pass
3066066200022100115,36651138.0,382221.31406411214,108480537.0,856996.8543106669,700753154.0,3426805.616019964,951469333.0,61264999.544243515
3066066200022100116,37540417.0,357527.6276527924,130838407.0,1124953.3243058687,875745765.0,4018047.8094962426,1512079774.0,12447852.814973505
3066066200022100118,57830638.0,556463.5966508493,185026495.0,1263576.4305177787,1131578469.0,4630209.612067737,783975363.0,63315800.45578705
3066066200022100119,91645184.0,902592.7471916284,277876341.0,1991104.7076458267,1697394714.0,7312251.033508331,2389836152.0,160781495.64279976
3066066200022100122,120289341.0,1118703.6392665834,340070402.0,2636811.1465238393,2448293822.0,10923121.416837247,3677430621.0,21833623.075172044
3066066200022100124,35988455.0,349107.52488693444,157708133.0,1325765.0075109364,665186469.0,2068163.7904304147,1250539589.0,3761708.499564399
3066066200022100131,60298315.0,584583.989495108,222970955.0,1705888.4653327793,1189698527.0,4831300.080102627,2121186947.0,10831715.286366666
3066066200022100134,14776206.0,102033.07696276747,54147494.0,260967.1846504605,283852744.0,958200.5302940826,630393918.0,16386155.467272362
3066066200022100135,15052491.0,147016.46781348097,56382882.0,335975.90342421085,288828689.0,719445.7634442566,592482412.0,3819385.8315583123
3066066200022100137,84734723.0,710479.0854694423,293810761.0,1519931.3566841525,1723277987.0,5648429.33091257,1177382004.0,63629484.15826988
3066066200022100141,141942427.0,1366968.1454364236,400441322.0,2964488.8809340424,2629215961.0,10974868.66260266,3280881257.0,16430527.850956263
3066066200022100142,41437547.0,420886.1057198439,118312060.0,894710.9623183198,869691388.0,5240611.741611347,1239609942.0,9206913.841779906
3066066200022100145,15276966.0,153979.16267310642,57311081.0,350461.5242067539,313424875.0,1695623.99718345,583526348.0,10501373.197333451
3066066200022100146,69130715.0,603697.2658749991,244913394.0,1387029.9844368342,1389796008.0,4786900.070200699,870720651.0,72815152.86980693
3066066200022100148,50818646.0,433441.48000836425,198080526.0,1129142.8724557622,1215828175.0,3603064.97165007,900171329.0,23206983.22267217
3066066200022100149,62449415.0,611238.2500519103,218625068.0,1347265.5001638958,1148270441.0,4692997.906768151,1058527776.0,93275960.62125045
3066066200022100150,52466087.0,454312.35811324796,194633099.0,1137141.4126277156,1037938044.0,3325155.084200771,1981370407.0,95485030.15626213
3066066200022100161,95482193.0,928676.0029336759,379510933.0,2633244.405026586,2132479381.0,8595605.428191759,3502230704.0,60716060.696535856
3066066200022100163,83533888.0,903889.1614212268,277449284.0,1650546.7903415042,1497371544.0,5843832.328203084,1071081155.0,116840877.29101965
3066066200022100164,57103637.0,448426.6476765298,241873525.0,1184767.497315143,1504675228.0,6099584.21368569,900053599.0,19109343.54689404
3066066200022100165,45007817.0,428948.33364807547,196072188.0,1162582.3716001497,1263188240.0,3347650.0573113174,666231030.0,20435749.176518448
3066066200022100172,74828893.0,1317269.5392064708,238874510.0,1326178.1606334385,1318495834.0,6076957.5524914935,1255248128.0,121422986.04486804
3066066200022100173,51271341.0,386513.9463574776,217721519.0,1026332.7548902608,1264557896.0,4166029.665577191,651783063.0,39220661.7396053
3066066200022100175,89959878.0,1601353.3919567121,214563816.0,1232680.2605640707,1265656878.0,4775396.9557740195,858294841.0,37076575.50140478
3066066200022100176,32093044.0,315138.2758808261,128667029.0,930606.8192958352,799698224.0,4085889.5468337815,1290574615.0,23999103.793191325
3066066200022100179,67592672.0,693678.2624943667,280771100.0,1760407.8588562985,1956582195.0,7271590.365859734,1332379372.0,89511780.459662
3066066200022100180,22363606.0,171378.39657749626,96648943.0,563433.8768612278,541762660.0,1437457.1406269823,781326599.0,27316297.197265603
3066066200022100181,24018876.0,181613.16331777297,107034663.0,553748.0419704586,653708618.0,1569874.4075147733,503501268.0,18607297.009522155
3066066200022100189,45710928.0,465063.3440101886,171639701.0,1449165.602621404,1046784180.0,5988124.845588121,1866649936.0,15604034.964345854
3066066200022100190,6556271.0,47403.88343279468,26020935.0,135619.13828357036,175919489.0,971344.1880971972,199962405.0,8574301.278457927
3066066200022100191,29223672.0,213694.35831386122,116711683.0,511623.9123656601,795158541.0,2079811.4705635693,642467347.0,27775930.27322028
3066066200022100192,44118037.0,584202.4876933368,138552688.0,748643.9854032267,959575351.0,3769128.8742144504,610055909.0,86356441.7990875
3066066200022100193,58375870.0,899229.3026239106,173399520.0,966821.2573679984,1239922489.0,4259815.352972636,696666393.0,36943487.14024605
3066066200022100195,74650171.0,780399.4413178647,251362213.0,1481554.7331219467,2185107812.0,7891114.5133981425,1011396421.0,74640925.41872524
3066066200022100204,38256952.0,327848.0682723124,123644271.0,696042.4407250474,1052819735.0,3348660.36182798,1409468675.0,69320380.43291862
3066066200022100209,21424023.0,149376.42865383258,60401098.0,296993.5327348017,530502450.0,1962563.0090206822,816826467.0,29104658.10925837
3066066200022100210,28210359.0,258768.9258580841,30380729.0,266659.8019305169,104296258.0,810464.6068300746,31816107.0,406751.1179201345
3066066200022200004,76930597.0,691953.3416787479,128469589.0,1168901.1816793561,990650856.0,6342712.345887997,528911235.0,5183073.365770364
3066066200022200006,11737806.0,108650.03537330306,15959895.0,156775.75788824615,84322451.0,770383.9655203726,73987216.0,1178189.798601835
3066066200022200007,90165919.0,806280.2431401548,156463808.0,1332785.6482985301,1364000992.0,7823669.380017636,1074727299.0,9453306.98679065
3066066200022200010,83899463.0,770879.2548085578,135491368.0,1165751.895816274,1451495121.0,8934094.6946211,1341968874.0,10916045.822390629
3066066200022200011,32016358.0,296841.9671124859,47527088.0,429184.74197757326,265786689.0,1683965.8668612929,270076580.0,2169348.1947534266
3066066200022200013,131214510.0,981622.4642397722,237213694.0,1611802.6109130415,2653290928.0,11711817.455170905,2469096106.0,12462224.214394342
3066066200022200016,114120972.0,1166916.6441989662,156971875.0,1473989.1009947036,892276192.0,6968310.374587672,734149198.0,6515700.055092183
3066066200022200017,35810412.0,342911.27001760324,82946237.0,770240.4415330422,632423536.0,4037384.0148503236,462657024.0,3637818.6180196106
3066066200022200018,54615218.0,531171.0072852075,99654007.0,913415.9674910603,932849623.0,5231178.224063424,885445255.0,6319307.522814285
3066066200022200019,27713198.0,269914.8021981249,35800542.0,330374.33872595115,201038692.0,1983430.7980370205,167298712.0,2308398.892496896
3066066200022200021,180678395.0,1870778.5456054984,346267951.0,3448231.931396496,2750768834.0,16896690.46838782,3445197950.0,25217601.838215075
3066066200022200023,39057149.0,370521.4059824463,54808978.0,505253.1786701241,309643823.0,2479153.355215236,260479534.0,2250174.5357194645
3066066200022200025,86247932.0,829731.2090728715,130251885.0,1182016.463016315,838652356.0,5951658.713554683,847677673.0,8199482.23888783
3066066200022200028,107982430.0,1138866.293516105,219402970.0,1993663.1919403155,1560050743.0,7475969.337428591,1269309451.0,8439879.485530704
3066066200022200033,72401181.0,725711.9939455439,155706174.0,1534755.7415508262,1093827812.0,6065980.342858014,1079298740.0,9045187.676279765
3066066200022200038,53367903.0,530136.9299612155,101682160.0,1026283.6668879795,607823414.0,3867748.7414392726,593455368.0,5863173.207210385
3066066200022200040,82254099.0,816183.7843515038,146988149.0,1368283.4444648924,965763295.0,5661654.555305535,825438845.0,6525949.343481381
3066066200022200041,98282593.0,1250376.2943622824,187193699.0,1684299.2074738832,1285716446.0,6339198.684581783,1207407485.0,8952833.219412304
3066066200022200044,88342551.0,1211122.0738592998,178952828.0,1856523.4506659727,1305874145.0,9066010.06998141,1932575468.0,21023935.36100673
3066066200022200045,121405310.0,1266629.855285562,234097067.0,2056357.8184021304,1739696689.0,8838844.614959452,2121997114.0,13637963.737567801
3066066200022200046,70460714.0,646325.8154641129,153761968.0,1054393.0934194366,1241147300.0,5588663.180539122,1837967126.0,34258085.29470827
3066066200022200047,86779487.0,828072.657844752,229344676.0,1818608.454040823,1692739819.0,6324217.620923678,2658592069.0,29305391.38148773
3066066200022200049,113407938.0,1110395.4138915918,287769888.0,2085465.3464861135,2351199483.0,9857871.103564546,3875175170.0,26492971.97315765
3066066200022200051,206501383.0,2208201.894907348,392299176.0,2984818.884009293,2866369240.0,11585680.655926708,3321154020.0,16154530.493176278
3066066200022200052,16032990.0,136095.53103921178,37594167.0,254761.80444214688,303367343.0,942203.9979473018,511909827.0,10426224.596966835
3066066200022200053,44229074.0,438469.78092645516,105526906.0,749560.3922328772,1018274227.0,4982305.585955245,599783323.0,66212977.4415045
3066066200022200054,105548563.0,1170071.737159655,223759272.0,1690731.8284223229,1518643205.0,5754739.628601542,2444421347.0,23107706.07287384
3066066200022200059,57301164.0,528206.2831757684,144378810.0,997040.7084562698,1046852344.0,4745658.421159466,1814649106.0,40022625.95596321
3066066200022200060,120323661.0,1526840.3926528199,210850745.0,1534623.6788305512,1516168253.0,5421874.45192541,2011931441.0,10423332.586161803
3066066200022200061,159296770.0,1770627.2021375045,290854223.0,2088058.0271241404,2022066000.0,7761122.212508019,2810957413.0,14667711.831749337
3066066200022200065,85631261.0,969386.530970826,194710186.0,1259453.3502372312,1399629558.0,5325345.205942175,2151898930.0,55932662.758036725
3066066200022200067,81060457.0,782851.8852507641,196425334.0,1464530.0929026098,1407871711.0,6931205.584649879,2712010830.0,13354973.511082513
3066066200022200070,58927140.0,485586.9665331373,154292125.0,994977.4530656685,1073837401.0,4600950.96150903,2070852698.0,13385425.601523148
3066066200022200071,65575015.0,649251.6219353005,153619660.0,968330.9646816665,1112170387.0,4438205.911996456,1827783820.0,9677914.097465323
3066066200022200074,60337288.0,566814.9809761363,130577255.0,1121184.8003096462,1000524741.0,6752174.325325722,1162582712.0,8853638.747538334
3066066200022200078,47403719.0,444797.23985743837,117761177.0,877249.7189018892,935424714.0,4109091.749057021,1196075574.0,7201646.937268417
3066066200022200082,56488717.0,560354.059009957,129573283.0,1003708.0929010002,975021922.0,4439853.529501694,2413755906.0,31307025.334067833
3066066200022200086,25132414.0,231768.41809045512,79721145.0,578869.8966454001,524277640.0,2598588.4912016,734855897.0,36414498.737895004
3066066200022200087,60514426.0,555830.2366657897,183977454.0,1147720.598136283,1308495267.0,5126482.37044774,2232855885.0,11370112.30137214
3066066200022200089,45521392.0,439934.9923589021,102528097.0,918600.6028455743,715273521.0,4143484.4271127833,862623249.0,5046305.452997507
3066066200022200091,35647689.0,348190.52958418283,121472761.0,809451.0809532568,746330321.0,3378883.7509566285,739958112.0,72009328.37686758
3066066200022200093,30852614.0,276024.68730356917,96517297.0,829155.6324334374,724576772.0,3306382.386629921,1123428702.0,8462191.605489464
3066066200022200095,36524511.0,344168.55467026215,132758999.0,972830.2267847572,809267000.0,2616180.966990234,599528891.0,65914668.14622187
3066066200022200096,30460975.0,309773.9732860958,105498443.0,571408.7512475115,727463509.0,2399787.558251076,680342365.0,43734372.15132956
3066066200022200100,37375551.0,347588.65336859575,129202609.0,840992.1014014091,905012195.0,3019072.177802487,1049464928.0,84769673.86446694
3066066200022200105,54075814.0,534251.2977245272,200892297.0,1353025.658223634,1194191443.0,5018373.042296208,1332381446.0,103888908.02041613
3066066200022200107,7774666.0,71463.18845370064,27557908.0,213548.9283523771,177608075.0,701913.403177849,327244996.0,2348721.148328754
3066066200022200111,51853557.0,482829.9739709375,164488757.0,1121017.907587026,1174434808.0,4129691.450891976,2002999620.0,24597524.845477737
3066066200022200113,48472849.0,468510.4097903025,155439130.0,989497.5954335469,949924974.0,3500528.298662669,677586416.0,60381091.85864808
3066066200022200115,83454106.0,785993.2578787064,273622822.0,1651429.3700817232,1631415751.0,6212343.39326519,1324980086.0,108126955.07268971
3066066200022200116,45948881.0,434394.5816944093,133598929.0,850512.2486710929,987786692.0,4453737.785477954,1440980239.0,8707420.585116265
3066066200022200122,44211440.0,414922.93736483925,149919202.0,963592.2533694383,837680019.0,3450970.0307767186,668283981.0,50060576.26779269
3066066200022200123,18201528.0,183374.00327954194,67107778.0,473965.64145060943,379893736.0,1410530.0916933941,653785602.0,33928401.30824742
3066066200022200127,41609958.0,305191.7414134905,154000415.0,713568.6505274405,932357024.0,2620658.429620657,671795323.0,22818445.282714896
3066066200022200131,39810467.0,349200.53674692905,150411910.0,819753.0378417631,911158671.0,2788593.5622410555,691587247.0,32219736.856012538
3066066200022200137,65175949.0,609588.5950360592,218849657.0,1285603.7771359116,1222761145.0,4496600.816877245,701636533.0,38085041.77165396
3066066200022200140,69012553.0,619029.106532342,245983891.0,1204578.350460113,1436509534.0,5718978.87924068,910285828.0,99612209.8231427
3066066200022200141,65792745.0,478257.16876994434,257519183.0,1111032.6789885631,1603856439.0,3954359.132021045,1324882445.0,34230044.282201014
3066066200022200142,52910646.0,509956.90385222394,211682362.0,1327110.6349778555,1448107324.0,5628259.602142297,1116842107.0,49142579.59280531
3066066200022200145,47198942.0,456485.22479638027,128415028.0,943342.4357014118,816704271.0,3989322.392889318,1140928236.0,5661690.302737402
3066066200022200147,19437588.0,207335.50612799564,26134274.0,282749.6819831121,112278690.0,1087934.956029633,94054583.0,1490479.4132629053
3066066200022200152,22162450.0,222537.08252420594,93757484.0,684588.6381961872,609994928.0,2821833.9027904603,410107502.0,54466223.420648664
3066066200022200158,60444905.0,550796.7761085165,269659464.0,1545802.0625068014,1776383806.0,4895118.268137798,1272382888.0,22859049.792534817
3066066200022200160,90839288.0,2383216.219902108,145853899.0,930344.5469268078,834044991.0,3614372.557330397,388297274.0,37707415.068272345
3066066200022200165,28884108.0,224046.64007805887,117488784.0,617963.7211564293,744959023.0,2844128.0437858454,563352315.0,53714981.3959099
3066066200022200167,331187529.0,16947258.16832821,347750082.0,2671121.6669376604,2147719011.0,7514316.475014935,1109477127.0,90486611.06424294
3066066200022200169,7216792.0,50361.73910668163,30890712.0,181769.7353183473,195291141.0,472666.1166378182,182745213.0,15681710.91984941
3066066200022200171,18312392.0,180434.25842116168,68208773.0,410414.76850975794,456127403.0,1940230.2898956535,604704574.0,31620023.44056854
3066066200022200175,63888637.0,1102140.6600920933,182979875.0,1120055.9559958065,1367143366.0,4610639.473502864,690596500.0,30225504.992969655
3066066200022200176,8277816.0,63090.82165259647,32517640.0,159815.9071778795,218012767.0,1021388.7794145567,275815922.0,21324390.03256331
3066066200022200177,19381647.0,146794.11156537317,74784103.0,312172.0844147009,526802478.0,2271039.620954268,522694285.0,25748288.487904593
3066066200022200178,34283046.0,388865.3099222627,112126185.0,740914.0942612882,883389030.0,2937671.9258570415,356856856.0,11647454.00397601
3066066200022200180,36155473.0,452264.14300105994,122817933.0,722130.1637138454,1003885678.0,4650997.386652794,726372204.0,72284888.25244941
3066066200022200183,41833605.0,328204.1137624504,159482849.0,988371.2283310457,1013573966.0,3598804.0861067227,1633900438.0,16740517.183493676
3066066200022200184,39378854.0,379988.1552030742,135277913.0,801600.3719006585,1154599817.0,4393630.236560692,479304572.0,52844038.65360563
3066066200022200185,28629298.0,283297.55567386607,96384743.0,609745.1273593992,870961968.0,3654891.9510454973,375319532.0,65615977.79573433
3066066200022200187,36677931.0,317573.3529901017,116725900.0,750617.1101278753,1068097347.0,4145692.61928287,586908868.0,72770539.72134447
3066066200022200188,10293193.0,84065.74774603387,32665221.0,217839.98552668205,288394011.0,1799148.7225777917,373637329.0,10040573.06760344
3066066200022200189,33732285.0,246845.59865593887,96545421.0,493272.30199241085,904733373.0,3380960.26961616,962614250.0,37153754.20622364
3066066200022300039,49579628.0,487215.0445087864,119324046.0,882448.3111864058,1094060774.0,5174101.7596782055,1967842803.0,71331379.3949244
3066066200022300054,57710301.0,505324.5954239527,146403569.0,1027413.1406228782,976190806.0,5321014.793567162,2013486695.0,13288634.245101182
3066066200022300059,29025493.0,268070.4282531523,86679604.0,596968.5239793824,618041671.0,2710475.8158349125,1106522794.0,34061827.88226116
3066066200022300061,48047017.0,482847.7183676316,114651834.0,887870.5234979262,829548764.0,4336451.973940156,2079430091.0,22815040.932338342
3066066200022300070,15123365.0,153564.18824439644,37878593.0,286981.5119237729,265388844.0,1852550.4984953832,673581057.0,16659597.181360409
3066066200022300073,4951486.0,48316.63646786207,17620512.0,166088.39286687144,109869723.0,610760.4225842104,166285790.0,5950626.331285156
3066066200022300083,10710806.0,93666.80620721841,35029336.0,213878.52605127895,194522741.0,744742.5039231585,484728273.0,17972990.143086325
3066066200022300086,9723811.0,92624.2167945328,31540347.0,220091.74997218626,176099232.0,960271.4565323507,400864659.0,21060374.556835767
3066066200022300090,37694755.0,379800.2266689495,124423717.0,733350.3844479783,663481854.0,3038005.2217618907,1483520622.0,60746975.22137302
3066066200022300094,20974042.0,195444.32387661224,73883348.0,519660.11607652786,367272452.0,1599910.243239291,934283458.0,40216326.73379055
3066066200022300098,12768623.0,131150.4493528693,49069009.0,333654.66913676367,284691649.0,1042648.4355658831,579809650.0,23909413.080021903
3066066200022300099,41299242.0,404516.5913707124,145604245.0,862210.733514861,781032827.0,3290350.6379197976,1297215347.0,55707610.964701965
3066066200022300100,13192178.0,123880.20513965879,48578163.0,354203.36654423317,231506899.0,874791.9587093822,581135177.0,25639121.309252076
3066066200022300113,20799406.0,195474.27431631702,77324861.0,478888.20642663434,412420680.0,1456262.2248401493,904879286.0,34754554.01776685
3066066200022300114,32410619.0,317558.2976466813,113891761.0,727773.9424902243,555572484.0,2320997.6696957992,1154597306.0,52133071.63557274
3066066200022300119,24671731.0,304712.4480312416,69042485.0,400173.97431070637,359406662.0,1337874.8667152734,867148727.0,35828261.28657193
3066066200022300120,29941659.0,287028.5609726668,112942231.0,605518.498683218,618370307.0,2466064.0397320497,1224237814.0,24122482.432743847
3066066200022300125,27450042.0,302352.5553423532,95665715.0,609090.3017799851,500009294.0,1660897.7445215362,1072138705.0,28160700.0972744
3066066200022300126,24981313.0,416272.55524276925,62047593.0,400909.8975280626,337052342.0,1230005.1020602316,738808062.0,29588726.301362377
3066066200022300129,25473618.0,245973.3246135637,105363557.0,727383.7745245498,672951395.0,1644923.3111307896,1005317050.0,46502093.75505773
3066066200022300133,16891117.0,163541.27993260205,67075971.0,450056.5418761982,429122321.0,1675846.358335034,663145808.0,17893811.330878668
3066066200022300134,16958608.0,251717.3397124678,49592960.0,316068.44146534934,321648109.0,1199926.499245572,362283919.0,20282291.651766527
3066066200022300136,25421958.0,198955.3313705576,97118446.0,470174.651892527,667273556.0,1858846.8005795048,988492123.0,23911951.380983572
3066066200022300138,30844613.0,305470.8913424798,106832926.0,662907.6310544038,808067156.0,2482726.790365508,988145490.0,75190045.29464133
3066066200022300140,8937715.0,83772.14041958343,30428288.0,175020.17544939343,241404305.0,1015134.4524425392,331078007.0,17295266.657884076
3066066200022300142,16455159.0,134183.507343884,50443033.0,390595.9308879364,441882126.0,2327846.146745663,688025393.0,22216922.29086907
3066066200022300143,9163969.0,67818.38656720883,26897872.0,153873.05723719535,239758903.0,1364783.6577650327,336428237.0,11695772.647854708
3066066200023100007,52367444.0,677829.6317418857,54907590.0,634495.3944582127,155127251.0,1107237.8920567236,33194088.0,440117.9200260936
3066066200023100013,229956355.0,2951365.560247862,241738753.0,2823209.090152469,680352991.0,4651604.476718011,152935148.0,1980621.3321003816
3066066200023100017,15573930.0,166842.4405988386,16318357.0,160558.1695570361,46385824.0,273945.9537169047,10551963.0,119620.84272787116
3066066200023100028,31749305.0,412836.1855231786,33021052.0,396812.8629412666,102560712.0,1050998.162801838,22085411.0,405215.19334676483
3066066200023100038,202414632.0,2597094.793244317,211073885.0,2455162.5534032285,643819119.0,6577743.478691323,146290132.0,2693039.8506205203
3066066200023100039,32329009.0,413534.4609286119,33657458.0,388343.9756753852,101566495.0,1055190.6698032424,22263092.0,402289.8457844693
3066066200023100043,38328515.0,372087.8899317762,39196272.0,356153.19879542815,116970448.0,877926.7978126933,26551832.0,366931.1994585737
3066066200023100044,11103248.0,146293.30107499342,11662526.0,139765.90195322252,34449170.0,356066.9477917118,8027669.0,146875.68583867527
3066066200023100050,11112084.0,141453.08171939274,11545566.0,133545.0687012941,34175812.0,341842.949346901,7543380.0,133715.35027171083
3066066200023100051,14355692.0,179275.64840565025,14847339.0,164982.96573648535,43863824.0,443600.6566660468,9678832.0,176910.8526877515
3066066200023100052,96683085.0,1219763.3014070983,101095712.0,1149088.2699443891,294694488.0,2982472.9745916002,63873713.0,1157351.421760847
3066066200023100055,26564347.0,332519.09189799934,27560035.0,309493.90214383206,79061559.0,781014.9822082716,17072947.0,312316.81902053347
3066066200023100064,144744562.0,1806787.9051490175,151198678.0,1685466.895820755,434805924.0,4335344.922068367,98164806.0,1777546.9284261481
3066066200023100072,70232361.0,873874.1220776561,74147920.0,827741.5340128584,213485534.0,2131779.8910106644,44341177.0,791398.6082540015
3066066200023100094,53114789.0,675683.3942103542,55713023.0,641656.9374842538,158813913.0,1570429.1124252435,30244657.0,544814.4046034496
3066066200023100096,21089157.0,267596.7969112795,22128457.0,250626.16669703112,62918903.0,620705.3649713662,11588905.0,205247.3480542468
3066066200023100097,94606083.0,1217960.2270486017,99117215.0,1138973.4214581898,280976200.0,2759618.671518144,54022989.0,973546.8114016033
3066066200023100105,88342176.0,1142023.1369670348,92923228.0,1081202.4385767567,260743782.0,2495734.7687508133,55996919.0,986978.8337160423
3066066200023100106,13602596.0,178305.67973271207,14445179.0,171331.97208821395,40246417.0,382308.2329584538,8664334.0,156723.08575480798
3066066200023100117,42155431.0,428305.8969031733,45804314.0,433003.7150103029,163219249.0,1636580.7799223955,39489620.0,706151.6477936112
3066066200023100118,66107396.0,759787.5264957843,84818941.0,1010052.50386184,560366575.0,4687757.170283624,203906901.0,2796674.297376534
3066066200023100120,35513808.0,399390.6068112622,48278627.0,598406.2113411665,309047836.0,2456174.579329131,163501258.0,2343111.1204591207
3066066200023100122,43301029.0,481271.9538725418,55755145.0,671753.1041361382,369243411.0,3339593.5608222643,201162318.0,2797890.775593994
3066066200023100127,34102280.0,349448.1197797482,46330689.0,586687.8919646961,312364850.0,3937695.859931993,99166803.0,2217784.1653861003
3066066200023100128,35796699.0,366680.71304035396,47991648.0,537239.0448218109,282204440.0,2260764.532009859,103015753.0,1512148.3619163549
3066066200023100130,71566446.0,715236.602466183,99584379.0,1144290.9517137883,592513238.0,4652569.598194518,152044611.0,2181740.9134205296
3066066200023100132,61699177.0,674268.7369773005,87467109.0,1148447.126708637,494181162.0,4111565.2770079346,135129648.0,1965723.0770615228
3066066200023100134,28266067.0,295059.7010492439,43169375.0,487727.5628751546,310667290.0,2032237.0492993153,120910742.0,1805519.5126748711
3066066200023100135,68751445.0,719466.6672829816,103554093.0,1269491.8368750254,715065003.0,6139650.902084268,261411886.0,4088855.278297267
3066066200023100137,74173719.0,802141.3478100044,101325818.0,1195530.6862434673,732594648.0,4297884.721472971,357045804.0,3428336.0008732327
3066066200023100138,51295605.0,512964.5288506361,75793258.0,954223.5978705728,491335633.0,4412088.255901162,155487210.0,2290122.0901034996
3066066200023100140,4579881.0,50505.40095208766,6257695.0,78831.02048013675,45900687.0,342333.8710747928,28714399.0,328210.08848886343
3066066200023100142,141413841.0,1528996.2803284707,200018289.0,2408077.429052466,1175366742.0,7956357.229519827,344724610.0,3873024.3028515656
3066066200023100143,29722428.0,298451.4332906519,43882206.0,482465.9388984196,306853793.0,2134622.57379747,141485880.0,1646493.9030226998
3066066200023100144,46732436.0,461567.67638057296,69701774.0,760580.7571750632,486356671.0,3553061.8126100516,190738374.0,2398506.6626044544
3066066200023100151,92300973.0,968289.825486489,122056211.0,1403311.4487754279,771903356.0,7536352.047406552,304068700.0,5122747.165491925
3066066200023100184,8591993.0,94869.35107573328,13475118.0,172487.52671218457,74367859.0,528708.8672401318,14709580.0,160571.68714830204
3066066200023200014,54948363.0,711948.7059001188,58042624.0,678673.3562071401,161972775.0,1156165.6922205538,33726978.0,450423.5667086372
3066066200023200016,19433131.0,248114.04925138346,20259365.0,231427.1287953189,58745361.0,420345.62571401533,12756248.0,167378.47400196345
3066066200023200033,7905113.0,80865.56522142689,8260558.0,77057.86932517678,24043443.0,136722.15302009432,5487097.0,60932.102248346295
3066066200023200036,21886089.0,271668.60516998294,22956757.0,263152.2589734264,70169002.0,647741.1497364583,15648430.0,263109.31554808986
3066066200023200041,197928685.0,2612836.2880728883,205666382.0,2520324.014199948,641896899.0,6633193.731971644,135399753.0,2507388.2304577916
3066066200023200051,4601777.0,43734.70276380442,4615570.0,40868.86076493268,14022474.0,109293.62423408453,2797424.0,36158.09307139919
3066066200023200059,24932422.0,317338.99197864893,26013233.0,295420.4167454946,79491042.0,801263.7281154783,16735316.0,299611.31394380506
3066066200023200067,4761191.0,60622.83324515226,4970416.0,57391.36242795603,15055733.0,154109.64168302718,3354069.0,61470.709042949326
3066066200023200071,47241041.0,454325.45388032147,48071496.0,424617.1686339538,144645883.0,1058166.7396759964,32954864.0,437403.55567408015
3066066200023200072,13381064.0,172235.19299199604,14015538.0,164839.12635755082,42552084.0,456031.8287468578,9891962.0,185628.71622682217
3066066200023200075,19721331.0,249265.35031714092,20449642.0,232325.01907283216,61291118.0,619867.8454600918,13335670.0,239874.67762041482
3066066200023200085,134233101.0,1671745.170997492,139698986.0,1570964.4488297154,402839308.0,4042344.20429277,88333963.0,1597787.5595063872
3066066200023200102,116251692.0,1440378.5395532798,122615149.0,1373982.3443219757,353184972.0,3530037.2608553823,75852222.0,1365814.206584695
3066066200023200113,92563363.0,1150475.5051113481,97645282.0,1090275.9722710606,283294498.0,2853689.7534748577,55649854.0,986442.4998593028
3066066200023200118,227681141.0,2829417.2960433704,239974901.0,2674081.129966355,690804254.0,6853353.250756625,126604716.0,2273220.853128884
3066066200023200128,43528009.0,551130.5997695473,45895334.0,519156.3329951071,131467565.0,1303427.2233992391,24197602.0,431212.6844884477
3066066200023200131,48090683.0,615118.3250742898,50512487.0,584369.7061417486,144344481.0,1421933.7354976078,27012813.0,475897.8385316173
3066066200023200141,157132317.0,2025522.562035296,164831657.0,1910686.9273851195,463236850.0,4515507.6502035055,94472128.0,1691944.0189290475
3066066200023200150,25182536.0,321386.92596938036,26378135.0,306875.1279792393,74243374.0,726272.617095363,15967604.0,282952.28393537324
3066066200023200155,32701120.0,416283.7708920888,34321999.0,392690.9365327978,97513335.0,936199.31224034,21825498.0,388751.6446456472
3066066200023200161,39764454.0,516343.2639659551,42062083.0,493812.37995886075,116934739.0,1119533.56395158,26081147.0,461978.43606705195
3066066200023200164,316308594.0,3215783.853195229,334156697.0,3112286.4947442557,1001017745.0,8156990.647200533,226538894.0,3449691.0759324036
3066066200023200172,59166517.0,665844.9401760926,73635369.0,833513.6066073767,512063751.0,4047739.49696376,269847900.0,3373183.539734197
3066066200023200174,161308998.0,1431034.3190146987,226539304.0,2213764.9044061624,1375584211.0,9468124.99641876,396068234.0,4788153.835116768
3066066200023200179,151403062.0,1575563.3706508991,213226367.0,2501672.79384092,1357562829.0,12464591.591854151,408024161.0,5826679.210083431
3066066200023200180,97433307.0,1086167.2327816645,124512359.0,1513386.3596437797,801831622.0,6473930.577745058,343730756.0,4110876.5446122186
3066066200023200181,60963317.0,640315.1769637406,80457313.0,1028465.3271803149,545942367.0,7308247.651435767,229244934.0,4786107.032714977
3066066200023200182,69126164.0,771106.0490353954,91437219.0,1060727.1266825646,665929729.0,4333270.767214229,404578375.0,4122298.574371987
3066066200023200184,21579400.0,224005.106446356,30624972.0,394241.17623305187,209462162.0,2062063.595747873,74965383.0,1280216.0696969067
3066066200023200187,22448113.0,246586.57598185464,30625437.0,397593.64456568414,176248388.0,1654531.2023590687,49801516.0,940099.9427160639
3066066200023200190,37640205.0,378144.63352342986,56684423.0,649631.5929877103,424511901.0,2740537.9856996676,219006404.0,2058541.857406402
3066066200023200192,162033523.0,1454008.3721644855,211825540.0,1936923.4785272428,1365274477.0,8921610.60357856,414378599.0,4762551.877915718
