,PolyT_raw,PolyT_high_pass,Anti-Rabbit_raw,Anti-Rabbit_high_pass,Anti-Mouse_raw,Anti-Mouse_high_pass,DAPI_raw,DAPI_high_pass
3068576400043200504,64679052.0,533008.9089845663,17061977.0,204034.35817321617,15306217.0,175195.96107672772,12302696.0,188853.07276139178
3068576400043200506,159805592.0,984092.4452975356,42829941.0,396677.99945289415,38849387.0,332438.39954472013,33993981.0,409194.3140043397
3068576400043200508,222024175.0,1808567.7295321077,59126592.0,647924.7305134295,54753849.0,546987.8273443903,48306333.0,728219.6650172735
3068576400043200509,82084779.0,621393.4795754272,21846792.0,238946.86379856724,20279632.0,203037.8042487263,18151455.0,257818.32180718947
3068576400043200510,39928648.0,299523.5856302537,10676441.0,117144.77626706868,9863825.0,98066.03136007089,8428201.0,118702.21203315697
3068576400044100003,357628175.0,1924207.308798822,38589922.0,354236.2859968092,45011765.0,384800.8631213368,137318440.0,1475011.1258113082
3068576400044100005,244575130.0,2268680.0241705496,27127499.0,240724.8386470328,33622121.0,343093.30637553986,61016971.0,708646.6984285337
3068576400044100006,348398558.0,2572340.3467154987,45002814.0,394645.6578161144,52914396.0,540124.3706139136,95083841.0,1121843.9146450704
3068576400044100007,624450770.0,4626930.2476374395,75546999.0,863489.5114688409,95133782.0,1094601.1973127557,160794415.0,1756458.7421309885
3068576400044100012,272590918.0,2068419.883245077,27648146.0,325658.5519090593,43441591.0,601307.1811305857,75892365.0,786844.4607866694
3068576400044100013,209116604.0,2141359.340880746,21186561.0,250290.97771868366,30260522.0,416938.4938467068,61760999.0,756447.0622185986
3068576400044100015,802985906.0,6624496.8429569,73524774.0,868928.1998256984,105368519.0,1376041.8419821395,325223034.0,4502105.913059231
3068576400044100018,583144611.0,4661685.217538025,72364269.0,842153.4655542325,89955274.0,1073282.9459216548,182028131.0,1956055.4220787315
3068576400044100022,258328375.0,2399982.1624521175,30816680.0,364500.50831426645,43860482.0,663055.0096661642,73601266.0,1027035.2570910548
3068576400044100030,1252767658.0,8320494.451617853,104347738.0,1209074.5844308538,187222093.0,2345523.8382814676,530190925.0,5316131.110015772
3068576400044100033,1006309297.0,5714665.865150761,51658198.0,484752.1539526703,130000369.0,1152492.801436865,952033195.0,7857829.391254155
3068576400044100037,451190293.0,1954459.4724296208,17962339.0,160341.34252449084,54616093.0,377409.9725695292,367536405.0,1634534.8023481355
3068576400044100039,184745487.0,1600753.7858283727,15582684.0,179753.2540078302,25858155.0,357642.935707658,60274730.0,687817.6540178491
3068576400044100040,932643514.0,6832602.865268256,66697737.0,788243.6407168581,112806232.0,1606015.1301957304,464305593.0,5302737.756214494
3068576400044100054,1269248518.0,4875198.046323602,38800882.0,353740.90318055206,129406294.0,785117.3856296423,1530454059.0,8928613.141563047
3068576400044100063,727777389.0,2489007.936909843,22720997.0,203681.76602652585,78945954.0,566820.396714036,847806412.0,4423931.728250678
3068576400044100068,229199357.0,1605241.709679252,22467589.0,210391.07311879235,45167284.0,622662.5972419151,104259862.0,1031906.8047148396
3068576400044100070,579481433.0,2085010.6996830758,18990615.0,171119.9795373922,63289785.0,413257.6367503482,723533357.0,4318396.29276279
3068576400044100071,853098199.0,3707483.2428450948,27965683.0,254326.71242713754,100214761.0,759253.5244852817,988220485.0,6487790.275604051
3068576400044100078,621386908.0,3782316.1315921764,26374445.0,245767.1796268113,78626180.0,664961.4640340506,752076392.0,5743323.771197503
3068576400044100085,811391907.0,5644482.570937718,35219644.0,334741.39519160124,106797582.0,988027.0769987982,972417485.0,8846524.822269555
3068576400044100086,1111588306.0,4725139.55293615,38687621.0,356622.2006432949,126079466.0,924662.4151904292,1390003341.0,9622926.309255842
3068576400044100094,1408094432.0,9734632.045174165,63200119.0,578835.0877365896,175815351.0,1754944.6443817634,1540207730.0,13320774.141294977
3068576400044100097,384105415.0,1435928.3087814988,19141820.0,154014.88818101565,53478037.0,313269.18928757054,407540661.0,2523799.258648691
3068576400044100098,872656293.0,3433257.376597085,36088516.0,290347.17299962055,116373350.0,940235.7364134949,847505484.0,4607967.48523388
3068576400044100100,730763836.0,6041634.299416765,37182548.0,295465.27928800404,93848733.0,876196.3375370228,727395258.0,7627482.2279370185
3068576400044100107,1717586052.0,11974780.590829968,181248156.0,2072436.8928107962,234353296.0,2689705.479437283,714135731.0,8992887.279128207
3068576400044100112,1192256503.0,7319997.72070769,95710192.0,1324325.5577844172,129630046.0,1733173.592875111,810594549.0,8442394.733541233
3068576400044100115,589922509.0,4839892.4941836335,83004969.0,1164703.8688854754,89427871.0,1238154.8113913052,207179643.0,3395408.4871286
3068576400044100117,26847474.0,186759.3159801972,4971282.0,69758.36653498074,4892601.0,64355.795980929404,10920128.0,145495.86118368126
3068576400044100118,163105558.0,1266810.833736366,31150298.0,444863.4493527673,30349141.0,405625.68063052313,68020894.0,887608.1295835166
3068576400044100120,124631781.0,1136030.40380122,29733930.0,433413.332131091,28831652.0,401853.9441400939,31982276.0,464990.5247103772
3068576400044100123,862627297.0,7388844.162055046,90137566.0,1241670.6150068839,105829008.0,1408387.9198084692,346574454.0,4585996.319546367
3068576400044200010,260592621.0,1971412.6016871866,49920159.0,567533.2504309934,50238178.0,526454.7891458542,72913236.0,798338.1932728417
3068576400044200013,120362637.0,1095814.3672775838,29378942.0,294388.2872893739,27984630.0,269850.9231847611,38855797.0,630106.3775529177
3068576400044200017,142599565.0,1236696.632933853,26267449.0,328995.4054804532,27572216.0,330371.7150648071,60921636.0,876526.2963278865
3068576400044200020,53852068.0,428213.2821882174,9686995.0,124222.13379439493,10145627.0,120107.39420720332,19925725.0,239283.28964337247
3068576400044200026,1161174278.0,8333453.267114812,93548684.0,1103221.3334504715,147024208.0,1827408.8416429462,644097039.0,7889365.478954036
3068576400044200031,529394267.0,4871795.461974749,55653324.0,656791.8447459546,80500250.0,1119035.7543011669,204824531.0,3275744.029631305
3068576400044200035,1768743521.0,8124220.536757629,118154788.0,1065710.138206347,216584346.0,1515830.7740446436,2083301584.0,11549196.66036879
3068576400044200038,339647823.0,2197285.695079837,51756220.0,610697.3562533739,57704139.0,601730.4604515466,200503859.0,2138471.323681714
3068576400044200040,1003722521.0,4845108.806921463,39416681.0,348001.3494630762,108417563.0,714372.3569674563,1014513353.0,6079644.88816076
3068576400044200042,783918858.0,4535720.910408249,34827456.0,322161.06689389446,90633671.0,797031.5205697136,745009815.0,6017234.386728759
3068576400044200044,1215124507.0,7491991.687923042,98483725.0,910136.2546134503,187827976.0,1758467.183806346,741495561.0,6124353.0487424135
3068576400044200045,807541481.0,4151113.4312315984,52843675.0,459778.7446384092,119109307.0,1022725.0436338445,560880158.0,3753081.4510034313
3068576400044200048,1987520133.0,8956236.71667953,80146933.0,727148.9943516486,226577623.0,1722853.4713477895,1930031431.0,11720384.433692299
3068576400044200050,469062972.0,6593585.079044835,48482908.0,480465.50637108344,74091215.0,1064651.2761068342,307555622.0,4699487.571123691
3068576400044200052,424460503.0,2920356.797790723,52075799.0,628739.0424957925,63058274.0,705426.6549372646,228302497.0,2237320.798098146
3068576400044200053,736518536.0,5031593.265489114,25913029.0,236125.83067664108,82789063.0,974068.6892821575,808619400.0,9131469.574424619
3068576400044200054,1158049957.0,6559159.552337569,101061553.0,854415.0851707377,178205252.0,1577685.9831823702,669705145.0,5510318.479385277
3068576400044200057,1158060524.0,4162202.9994861246,36563843.0,335185.94367090333,126099307.0,1028179.036071775,1379445072.0,7719829.775904112
3068576400044200059,1298880098.0,7891700.312524494,126297558.0,1458410.7090579842,189247186.0,2194582.581577505,762795455.0,6986379.765197872
3068576400044200061,970382750.0,6612822.561715569,77883412.0,930255.4242802835,114075352.0,1356860.113355348,600282868.0,6970714.909809618
3068576400044200062,652835855.0,2720783.130456752,23296184.0,210170.44025451728,75186037.0,731366.2643221462,683854290.0,3931856.5451076385
3068576400044200063,228445489.0,1707547.912988998,25139257.0,293157.38451952237,31774765.0,355867.75833395944,115143302.0,1337535.9762851135
3068576400044200064,655260011.0,4192149.180232716,54707647.0,522543.3522657427,112335550.0,1236691.062868785,401563352.0,3401116.9394569737
3068576400044200065,1087957977.0,4710152.618978179,33270038.0,296895.10340372764,112403543.0,649580.1916146724,1364527442.0,9436490.321323603
3068576400044200068,513180803.0,3787787.2514031036,50322447.0,599640.1598152407,65697703.0,774166.385423336,166829915.0,1982672.0735861224
3068576400044200071,604055517.0,4924509.772187996,47491262.0,565968.291336991,73579132.0,954664.2468536206,291750626.0,3539069.2387310714
3068576400044200072,1826517632.0,10316525.0415737,80380375.0,738945.8233940026,243010931.0,2262631.8055620887,2003931547.0,13969178.185301723
3068576400044200079,1626530780.0,11560007.085723678,138327092.0,1642991.3023741895,222281648.0,2725117.2499096305,821012773.0,9167478.877880499
3068576400044200080,813360029.0,2510385.3305324726,25773324.0,226946.12142167042,91692802.0,648377.7393178088,986155466.0,5217204.2522331625
3068576400044200083,1074656722.0,3651695.653123743,33869650.0,299646.6650941994,114833593.0,754354.9483032516,1289795541.0,7147416.627740672
3068576400044200085,851968995.0,3048504.815522695,26807401.0,243929.00265799474,90244520.0,537899.7014475184,1062151689.0,6005826.669218181
3068576400044200087,799696964.0,3425284.41262044,31162204.0,291998.4041371778,101049974.0,749902.2178648134,899384412.0,5576419.949743515
3068576400044200089,305853772.0,1058670.1612178013,11185551.0,100484.00677127962,35449454.0,226112.07173248817,338088345.0,2058085.6358701023
3068576400044200090,908997633.0,6427700.77417418,56237077.0,544329.6610638192,118533669.0,1001373.3323837327,1346127474.0,12025363.037744049
3068576400044200092,858869721.0,8349723.339744216,83004645.0,752529.4421110225,137939382.0,1778689.7235318513,386344427.0,5652650.403092252
3068576400044200095,1522850093.0,5638472.34122466,53828761.0,490223.9530732897,172149201.0,1137827.9944361649,1774623152.0,9277331.178432226
3068576400044200097,1744771999.0,13586610.997875448,142223137.0,1342378.543266989,252595174.0,2611760.795141111,1589823776.0,17018981.497941338
3068576400044200100,228528991.0,992814.0002048053,9097356.0,83868.57557897318,29240723.0,216529.81030904,271231319.0,1696142.5544299753
3068576400044200103,883567680.0,6598674.440350961,59346568.0,540135.6333940302,133797185.0,1434969.7630111505,723974348.0,7965824.116003181
3068576400044200104,473615303.0,6723286.488224227,20267681.0,187910.0121371594,54922564.0,799408.523360193,516663588.0,9107608.257094463
3068576400044200111,1699933703.0,12067093.463395422,153816210.0,1866559.5946402622,224325406.0,2793723.4939894807,955202254.0,11080868.575749885
3068576400044200113,280854982.0,2914889.640519488,29336783.0,350966.3091878626,43444259.0,632398.6062665518,87172388.0,1367268.3378443622
3068576400044200116,127421400.0,1361111.0770191385,12703581.0,157541.54049376404,19880667.0,334286.8320421818,46494182.0,789621.007065031
3068576400044200119,402206479.0,3235089.481113927,45583772.0,554677.986703364,58369978.0,743502.1435789905,195409211.0,2409875.5553203085
3068576400044200120,962744583.0,9133634.021156726,96736888.0,1385115.4600937078,116784485.0,1666496.1636246638,457726814.0,7614919.667103492
3068576400044200124,1180281492.0,7585092.358494844,65133889.0,904860.898806993,96330581.0,1311827.9810855824,1261172890.0,11750957.85068078
3068576400044200125,477557251.0,3298003.2547219545,76082845.0,1071682.3082652986,78999268.0,1006342.7260428276,200266375.0,2185549.6787889535
3068576400044200127,1550177421.0,10669675.0389591,80586489.0,1114583.0677216905,113893475.0,1474838.0734572364,1592984769.0,17154843.93583502
3068576400044200130,28608490.0,207163.30280676766,5225958.0,74843.96654820867,5149739.0,66301.4188024102,12018742.0,166893.9956730191
3068576400044300001,638650314.0,6345439.868210066,50443335.0,610153.0798682511,78489610.0,1092848.678850202,292492966.0,4149463.3602754264
3068576400044300070,392341539.0,2135786.877348208,52351573.0,721779.0451956206,59131866.0,694107.3606074994,330528583.0,2811584.5256817047
3068576400045100002,717040925.0,4216213.909365295,54258741.0,649027.2549382647,96742705.0,1108870.9344995893,475348935.0,4091778.7925814595
3068576400045100003,158359474.0,866029.9040820401,17062416.0,209902.02198765916,25801866.0,310009.5048054373,134256590.0,1252405.0866903265
3068576400045100005,641777710.0,4570209.131143906,53979798.0,641796.474264503,94671699.0,1227367.9626995358,399377585.0,4775546.720524531
3068576400045100006,482176337.0,3509654.3009775304,50214075.0,600876.4458888087,73450288.0,865953.0405381278,248198684.0,2251468.170252582
3068576400045100012,615358072.0,3916429.3985760724,51394096.0,620523.8913203833,87967661.0,954337.4452476543,446245837.0,3661525.7257255763
3068576400045100015,1425852336.0,8015184.742120005,82359072.0,981438.6644410056,195169700.0,2114042.4677996794,1347084424.0,12523434.949036367
3068576400045100021,170595545.0,1366203.6889105057,14963150.0,137075.15274513199,22609114.0,214913.8245168284,119502948.0,1005178.3112175553
3068576400045100025,780629413.0,4174414.849591559,40857605.0,378683.92767032865,96453863.0,900764.980057191,700065754.0,5689638.680499682
3068576400045100026,197541593.0,1970836.782203427,17169285.0,211108.95889658833,34718546.0,570798.6646014447,122675684.0,1573572.7453282955
3068576400045100027,181973564.0,707944.520179417,11069300.0,91498.38570424542,24023202.0,214974.61499619717,151184077.0,1026256.1591618721
3068576400045100028,552784856.0,2694196.0793614634,42451157.0,373943.4645768849,81822689.0,923375.3124944603,466083661.0,3090343.3769547334
3068576400045100029,812516322.0,3787315.8711349526,37330633.0,330748.1464895832,88461376.0,707572.5943397235,745429742.0,5226298.726691031
3068576400045100030,1398021100.0,7884665.287318137,78180522.0,708531.9631110199,174400870.0,1634281.9182598325,1344740281.0,12404644.578296294
3068576400045100031,946655854.0,6231575.328460427,86065374.0,1059041.2128300504,164499017.0,2028991.5626594506,683390493.0,7315598.742434274
3068576400045100032,1098273142.0,6313661.508047674,50454225.0,450656.19938685105,118659913.0,1092326.643909541,1138240387.0,9686758.429781014
3068576400045100033,108994148.0,707886.9961337653,8453038.0,80344.76478768239,16113855.0,180304.59584559075,84929164.0,635510.4950336865
3068576400045100035,130335915.0,384205.47362499754,6867536.0,57707.97621767919,17476305.0,141131.5374414151,110181561.0,600120.3136937604
3068576400045100039,706217081.0,3044785.5189251164,33847042.0,305052.8471592478,81564099.0,606742.9747254453,631584564.0,3473324.090377583
3068576400045100041,968678971.0,5648868.2913164515,65545227.0,593552.8841564698,107951008.0,943599.0193203178,987521860.0,7806097.77778708
3068576400045100043,942465018.0,4159779.551505158,41758562.0,369622.53114179283,115191476.0,914486.5226229436,1088642289.0,6731389.568767725
3068576400045100044,348711172.0,1690948.8959868695,16749546.0,145476.8383101757,46912131.0,391662.58650706796,306241631.0,2686674.2905968013
3068576400045100045,844496066.0,3147955.972996104,40256485.0,346151.5413193188,115432052.0,927951.0250015333,725008068.0,3612548.8487820774
3068576400045100048,1833210625.0,10834402.194140151,106090004.0,952911.578472487,220655387.0,1922266.541480003,1808526743.0,14052222.272923935
3068576400045100049,206222931.0,859174.6986465617,10296336.0,87700.32059240468,33418423.0,306176.7321482716,169331688.0,869544.3423128596
3068576400045100050,1277925552.0,9027613.172696926,91524735.0,799367.8881866874,169781532.0,1626941.6060028917,1125774461.0,11155972.381513502
3068576400045100052,2180744224.0,9258952.312556233,94409732.0,854343.7726312261,265563809.0,2042214.998955781,2161797440.0,11656461.715890523
3068576400045100053,144860189.0,663447.120260403,7069022.0,63324.985812058156,22267464.0,218432.56623249088,140314891.0,1127370.4277926432
3068576400045100054,999217905.0,3894325.279528784,47907005.0,425509.61126278713,141466446.0,1062907.6952071649,778102896.0,3845960.0162647124
3068576400045100056,93546654.0,437069.9904557878,4315657.0,38662.061112588446,13063629.0,114668.12861037173,79838358.0,547752.8462547445
3068576400045100057,1880125837.0,9684964.518628957,98048114.0,887690.1601768852,219636776.0,1725609.9859179105,1657462459.0,10611656.110522483
3068576400045100060,451547831.0,1511132.1608829503,21548304.0,187238.4944341548,66234979.0,519387.0520308391,379940727.0,1604683.9309011882
3068576400045100061,328800264.0,1338038.8822912013,15094812.0,131600.69748783569,46136146.0,342595.3219780428,260359283.0,1277968.2463782132
3068576400045100062,1482626297.0,5900512.291251955,77630200.0,673930.3166290597,221846490.0,1695200.577995976,1593624544.0,8581981.530612556
3068576400045100071,400269206.0,4622978.031167192,25569370.0,235060.1464618072,51918877.0,616669.920276309,350451227.0,5273933.585763682
3068576400045100073,2493518328.0,10573515.117525972,106409090.0,939720.8407757273,339936036.0,2545806.8984445618,2805988177.0,15239373.05578749
3068576400045100078,1166634931.0,4559026.991335923,50854241.0,443846.59142647125,155015049.0,1158919.2544982904,1136159202.0,7386160.402068665
3068576400045100082,439407949.0,1535479.9171035374,17623637.0,158599.39790485593,56818774.0,557325.4537787471,404026374.0,2067645.484706819
3068576400045100084,1451441008.0,5279555.682941705,52939050.0,465798.4209815832,167365191.0,1195101.1768823622,1595535645.0,9076112.717360087
3068576400045100095,868755600.0,4091598.998108078,35288752.0,314640.89289075317,101398374.0,649056.6468024453,898641669.0,6692584.228188642
3068576400045100099,940678007.0,3624903.6427269983,30221858.0,276512.1119026608,100644309.0,968470.3833357068,1124881284.0,6363867.106876606
3068576400045100100,580363445.0,2274613.3533035726,19484704.0,178824.31091113336,63381686.0,419791.6879181853,675885072.0,3913404.626199383
3068576400045100101,639978202.0,2512869.4713888215,27219240.0,247280.86125627923,81113912.0,561982.9555845697,583416263.0,3511354.8105019378
3068576400045100102,571431801.0,2358489.8356692484,25276322.0,226264.32441726013,73637666.0,568454.7244723623,516385052.0,2771144.4274579887
3068576400045100106,1007841683.0,3650897.3839989426,43722668.0,391000.0990502868,157338122.0,1188591.2331919195,895014254.0,3503173.2272240473
3068576400045100111,376437591.0,1686804.4584812494,16647962.0,148001.00734262427,51362037.0,429627.73179987475,316051553.0,1579610.276526339
3068576400045100112,867757416.0,3527966.3586339545,29596253.0,263052.63359799783,101955286.0,769134.3407265483,1059737599.0,5742839.34624212
3068576400045100114,700982496.0,3296903.3181725102,28524139.0,258993.57659069926,90680731.0,612773.3563001133,789436622.0,5233498.325312235
3068576400045100115,742158949.0,2445249.4257754167,24080179.0,210948.52259605797,81385351.0,489198.0012653526,861709920.0,4479562.1529839
3068576400045100116,791430005.0,2714555.8986145156,26063458.0,240796.57213146653,87770871.0,662745.3477100264,978089467.0,5194680.575190533
3068576400045100119,755732189.0,3218517.9720857674,26462456.0,241603.3470087567,89285932.0,552588.1104166826,922532490.0,5600986.8530609505
3068576400045100120,443800163.0,2275944.307082624,16532662.0,145907.0563803733,57618616.0,516006.4683800957,556470587.0,4435479.854010627
3068576400045100125,333650987.0,1183779.9621441318,15875004.0,142738.9565325845,51187903.0,463790.6555027994,256491097.0,1053186.9493523624
3068576400045100126,658500937.0,1878763.3368054125,22645834.0,199967.55699304026,80704796.0,634125.2503895722,739051021.0,2716329.036113768
3068576400045100127,515865818.0,1686853.1353063614,17275575.0,149721.40572128195,58851347.0,375720.7655916634,632281007.0,3280029.4100880087
3068576400045100129,1333648894.0,5818697.631907819,53340028.0,477450.074491293,173325559.0,1193074.6433351128,1515800049.0,8246736.694975807
3068576400045100133,342547941.0,1403247.065312817,15601027.0,137052.02489183057,57448140.0,543552.162069544,258747893.0,1326295.672290877
3068576400045100134,881262976.0,2892534.1715985234,29347778.0,270179.21970240865,103357403.0,800954.0720024724,1050489364.0,5303046.958909066
3068576400045100137,360202843.0,1834430.148464302,15229954.0,134367.47758545756,57451458.0,403470.1090480188,297150942.0,2444975.139346506
3068576400045100139,1764921909.0,7214661.754974468,67783872.0,608239.6770910716,235277749.0,1619954.4626117232,1977548695.0,9621053.564055156
3068576400045100140,1327111548.0,4895561.853579824,50100064.0,444402.0655578868,205823535.0,1746295.1691602017,1512141589.0,8661074.457231784
3068576400045100143,1026491461.0,4150283.4891010905,34607021.0,321999.8444221277,120780721.0,743645.7210637962,1168757919.0,7360349.75351858
3068576400045100144,732579267.0,3195567.151875798,24259500.0,237312.98085458024,89974475.0,714247.4091572675,901672950.0,6210981.275852878
3068576400045100146,451628005.0,2289350.9905996984,18552659.0,168569.608401963,68602875.0,478571.65738489793,384299349.0,2693899.676166373
3068576400045100148,964182780.0,4249524.972792395,38161554.0,349347.76048630883,136146039.0,979246.0294050287,874734511.0,4944694.036549803
3068576400045100151,530726566.0,4732101.059871996,26829251.0,255338.26983416616,72139629.0,690715.9360035579,489367215.0,6419573.663249475
3068576400045100154,990653923.0,4054394.0943119386,39368889.0,357896.5122994926,140406291.0,1047483.1757793517,913873352.0,5443197.347848854
3068576400045100158,1218825425.0,4878027.045705055,43590789.0,398663.18336187024,146030895.0,1106316.152607235,1299050653.0,7732414.462796483
3068576400045100160,1659830970.0,5966503.025511047,65269373.0,588338.3245756638,259452454.0,2067954.9844928174,1770394862.0,9476015.19703751
3068576400045100162,806653150.0,3000297.9115708326,34873781.0,311370.7673871505,124174344.0,781773.6512003967,676110191.0,3312048.7422763947
3068576400045100165,946749921.0,2897522.2080093785,38975390.0,312213.4585223821,128047807.0,773853.2984906898,840352703.0,3386143.731269241
3068576400045100171,353499338.0,1671816.5738731585,14945316.0,117902.74695860193,54661531.0,433146.91549547587,328345687.0,2357894.723032355
3068576400045100172,725769470.0,2815917.02690522,31564400.0,244807.75917267927,101696808.0,615072.986727942,689596051.0,4087247.5725857443
3068576400045100175,712842352.0,4192923.5986826774,30826552.0,239912.10484339145,88510016.0,765128.780172672,670328094.0,4777937.883112269
3068576400045100177,832752079.0,4581882.93366105,39004603.0,330068.6642264384,112092739.0,936490.0922891182,728926627.0,5058208.490377535
3068576400045100179,709945400.0,4720798.770160697,63838678.0,760176.7390218531,100029236.0,1218336.4318351182,466932553.0,5209244.904270708
3068576400045100181,780787952.0,5138051.076327036,67711536.0,796478.3281014924,100035979.0,1198289.0783742697,413664490.0,4789619.237772043
3068576400045100183,956492481.0,4854335.232022796,63160395.0,721188.5155925838,142348546.0,1510084.6782928137,804410534.0,6821978.020472482
3068576400045100185,738147309.0,3959650.223251968,49691722.0,581849.211540322,104822401.0,1068775.5056123298,619289551.0,5205960.922944967
3068576400045100188,599491476.0,3479254.6644426235,27876298.0,314356.35487217276,84677108.0,941170.7325749822,661945309.0,3350035.0892442884
3068576400045100189,1160025131.0,6444405.03040906,52811601.0,595039.8253993591,144819168.0,1316146.9235063586,1637964639.0,12401673.919454794
3068576400045100192,1473083950.0,6049788.8024145095,56953961.0,629698.0552106353,193232993.0,1581492.810647294,1791346480.0,9623547.859805886
3068576400045100194,320006633.0,2035331.8897123772,42440467.0,498066.71837729856,50971584.0,546875.1075077308,208592039.0,1974809.9362010644
3068576400045100197,96768011.0,818305.7467736334,12093958.0,148648.83391763634,15442266.0,172616.34138615028,55414501.0,727220.8294269489
3068576400045100201,448207229.0,3100366.2393539185,36819110.0,486854.74590685184,59783850.0,691339.4481480082,432322195.0,4209836.957397068
3068576400045100202,932222346.0,4201711.402147226,33753719.0,374885.99729950074,116385178.0,1034613.138109457,1304579453.0,8731315.802472211
3068576400045100203,685416779.0,4614293.195807518,47203526.0,551539.1765552256,77719939.0,897013.3197831761,796408114.0,7506376.721788619
3068576400045100205,1018529963.0,3565315.452101945,35124928.0,380178.47584015457,135420038.0,967389.7552344468,1399550614.0,6178888.12129671
3068576400045100207,786601257.0,4680107.023667572,51991068.0,700912.1282080866,93094872.0,1157097.249506275,935541693.0,7333186.486606869
3068576400045100209,1497469221.0,5533294.588633988,55756489.0,611191.9766184462,220107631.0,1631743.894506953,2096120548.0,11517922.412295396
3068576400045100211,201087626.0,1061292.0738936146,12675649.0,100491.04298360732,28202516.0,233143.69708693726,214166391.0,1897593.2387660046
3068576400045100217,697687350.0,2337735.404966614,30993246.0,342056.7173813564,114363156.0,806264.0485420974,835587547.0,3555248.6261809063
3068576400045100219,809782026.0,4484074.633470503,61869715.0,811515.250288876,94457950.0,1005373.3603114021,909214207.0,8331339.59594669
3068576400045100221,1212018203.0,5517392.5781021025,42931465.0,463054.82111233374,155438954.0,1285338.7442834114,1697470701.0,12871588.333006622
3068576400045100222,757791231.0,8498169.632337809,32873759.0,382483.0926320099,98872425.0,1362820.3872690983,1001108241.0,12690736.402133834
3068576400045100225,1040038355.0,3981327.2333950656,33994780.0,359107.6609161051,131847750.0,955074.0026987228,1556263140.0,8780978.79124928
3068576400045100227,953772498.0,3085242.928267012,39384897.0,430850.02880243654,157708197.0,1296675.2223095046,1160448345.0,4520066.634429297
3068576400045100228,1029005705.0,2925263.3900468703,32998399.0,357466.9906143355,133268583.0,913607.7051283702,1544695786.0,5923689.366762806
3068576400045100229,971772363.0,3774622.8717241692,46890615.0,396500.6351819511,120574639.0,811546.6826201398,1246142532.0,6962344.363376383
3068576400045100230,978382231.0,3234405.5568192373,38370708.0,424863.1484771963,132338604.0,1043345.6602004385,1284682275.0,5092192.813933064
3068576400045100234,551710648.0,1640330.9822966377,22527414.0,240944.69600422741,86334684.0,731186.1791073452,646347481.0,2241599.268231132
3068576400045100235,283289513.0,1126566.0926656683,17213625.0,168571.8347883949,37629310.0,331432.8399993899,312849377.0,1424092.6597976852
3068576400045100237,283308950.0,3104964.8064090684,14691878.0,167348.02054795442,40093170.0,485470.36255526263,382681180.0,5209422.4910924025
3068576400045100239,432625847.0,1772254.487691043,18058691.0,200057.94607133674,71238736.0,476030.46466692316,515840642.0,2223420.4619629136
3068576400045100241,1872615614.0,6904365.440945514,84970100.0,899780.9499703083,256149676.0,1862157.436564454,2739513449.0,13061528.923055127
3068576400045100242,1809216107.0,4785043.362791619,56329979.0,611592.8851686639,229643431.0,1562808.521975093,2779759117.0,35790696.31496201
3068576400045100243,879305567.0,3024687.761858016,51403182.0,482396.51253800374,117198594.0,852903.192013838,1076743411.0,4059813.065901591
3068576400045100244,1598770046.0,4366514.7090499895,48480326.0,528399.2141928324,196364685.0,1265075.8495758711,2432586780.0,8022466.449213561
3068576400045100245,1173972085.0,3154452.4677074794,38955554.0,419110.09746052243,158313868.0,1069973.1386995567,1703445881.0,6555230.553070225
3068576400045100247,762158557.0,2425666.052873845,32006387.0,351117.5551582645,121653434.0,942863.6729318433,942894452.0,3334737.7966188504
3068576400045100248,530055723.0,2742726.2495215097,22008668.0,232982.8535017161,75697746.0,651126.3330073231,727479759.0,5269901.820129169
3068576400045100250,508236361.0,3085617.514335853,51135713.0,762012.0105887132,68915393.0,779290.4681110092,564806957.0,5304091.521328498
3068576400045100251,382096418.0,1245767.3557921755,13855543.0,144405.97049779308,55527574.0,415772.0642735257,485101863.0,2155879.6701412736
3068576400045100252,425288602.0,5936292.038969816,20188448.0,232293.7120799866,59398199.0,977359.6650592205,533901781.0,7341304.096715619
3068576400045100256,1429195583.0,4447568.059000336,47906708.0,518819.22885729815,191789206.0,1316080.5766059873,2292106215.0,10888120.656662693
3068576400045100258,1274013535.0,3935104.5126152765,40900609.0,436741.52602343186,171515914.0,1154009.271610564,2000910721.0,8069495.1224361
3068576400045100259,1560855279.0,4318873.605646768,97129291.0,785828.9980702805,241938199.0,1676415.498577794,2068194105.0,6531213.059013544
3068576400045100265,615541465.0,2153987.8096462307,26388588.0,285706.14006467006,97868444.0,710601.8378229714,796541930.0,3440118.3983821273
3068576400045100266,981450710.0,3328347.488885707,32887141.0,363375.8904329728,128104577.0,856288.1441827395,1579504290.0,7652495.745599313
3068576400045100268,1410890439.0,4072430.0043142852,44572801.0,482750.6934460437,192445109.0,1324925.2063058144,2358752543.0,17702268.48156815
3068576400045100269,1177124747.0,3741611.5482915454,36622825.0,400219.3112154481,156761065.0,1054539.6805806705,2034400292.0,22755781.70516654
3068576400045100271,629777952.0,2663384.8195934147,27823288.0,299712.98279023374,98020079.0,829159.4022580901,770958062.0,3732169.625109683
3068576400045100275,1062888610.0,3051834.680177036,34884206.0,382025.0928166543,135269311.0,939603.6586765456,1823786584.0,5909195.778546183
3068576400045100278,518820783.0,1828111.6032526707,20543093.0,219359.9781608668,78076398.0,646008.9124183074,744248552.0,3591284.7951888647
