,DAPI_raw,DAPI_high_pass,Anti-Rabbit_raw,Anti-Rabbit_high_pass,Anti-Mouse_raw,Anti-Mouse_high_pass,PolyT_raw,PolyT_high_pass
3066904300060200691,3246301.0,43323.020610238134,4597379.0,69071.78494433021,4491073.0,64068.39082225188,18985550.0,140821.43963043523
3066904300060200693,2339267.0,29117.806666562137,3582034.0,49030.617309218214,3440187.0,46483.48427841223,14578217.0,90606.69512505301
3066904300060200694,11152414.0,142141.5812040267,14113499.0,190059.26045365585,13968616.0,177014.38509777497,56467949.0,352657.39473579556
3066904300060200697,3405803.0,59572.376723806694,4143823.0,40011.07658354216,4135762.0,37440.572827142045,16800121.0,152584.47703058927
3066904300060200698,7666424.0,148907.07540363364,9748292.0,113671.85309451587,9696252.0,106985.77588123234,40877936.0,430657.78040545183
3066904300060200702,34778836.0,422490.5638138523,43592818.0,526930.2003925898,43346435.0,498042.45784903615,176518170.0,1112205.4501096455
3066904300060200727,7219819.0,122758.02034956613,9112329.0,109383.07561968596,9098748.0,104681.62130411952,40720667.0,369744.7021525032
3066904300060200728,2973687.0,49558.41489524963,3880017.0,45360.48809496635,3827377.0,45086.62806875305,17122499.0,153358.00115901197
3066904300060200729,7131846.0,121107.9328203742,9615968.0,113426.29458643291,9454844.0,105475.30175395793,41867398.0,375362.35341232485
3066904300060200730,244743857.0,4237234.558223913,285779986.0,3337291.4546130802,282109682.0,3122473.669284423,1235826745.0,11326911.588377792
3066904300060200731,3466546.0,59769.65104699115,4068984.0,49019.13310252123,4040241.0,46508.03354202916,17918989.0,158694.90740432724
3066904300060200732,3109331.0,50330.017506925076,4247794.0,49519.13398663039,4152035.0,46256.67477610966,18530604.0,163538.26799766265
3066904300060200733,64055915.0,1082965.033121319,86936465.0,993685.5681475678,85385577.0,924959.342650161,376415355.0,3390629.2919784854
3066904300060200737,3015674.0,51043.77417751676,4268217.0,54665.00645498826,4191331.0,50799.29254457547,18213606.0,158881.93100412967
3066904300060200739,32303928.0,547317.872125374,46661185.0,522544.6015916326,45710576.0,490115.48169035336,203040933.0,1711647.9391275607
3066904300060200740,4386700.0,74135.64861739564,6525334.0,76421.98579633245,6411101.0,72419.74706912672,29583627.0,262067.2997193393
3066904300060200741,10258089.0,174978.37606350612,15739770.0,181626.392765638,15420575.0,172072.12631277074,69633420.0,609422.2210901263
3066904300060200742,9478405.0,156045.99878644868,14229610.0,164519.31538195192,13815224.0,154598.20035204093,63592053.0,570768.5096502956
3066904300060200743,71936631.0,1228063.031834883,102937232.0,1168066.0815501679,100073954.0,1103231.1512580619,458465438.0,4049940.731160872
3066904300060200749,348285059.0,8426507.97824775,414640432.0,5368004.100547908,409505322.0,5017783.9098120425,1727630915.0,23121269.69713754
3066904300060200750,4002095.0,95178.346106788,5158634.0,65741.19338196497,5137405.0,62968.9786949981,21710318.0,281052.4157620912
3066904300060200752,8156463.0,191106.4264273591,11464309.0,145980.5039629336,11277875.0,139470.57798339584,47833318.0,601615.484426033
3066904300060200754,3421916.0,57977.37467809688,4130941.0,50370.34107307749,4103246.0,48355.099027644064,18330630.0,169623.2613347105
3066904300060200755,4854450.0,82711.0877609193,7319335.0,86112.74213681149,7188891.0,80230.55004065865,32483931.0,300662.09543266747
3066904300060200759,2952026.0,51423.306714129525,4150297.0,46341.17125014033,4082614.0,45008.580952975404,17482008.0,154957.21492635427
3066904300060200765,82480435.0,1414609.6794105535,122081022.0,1394030.9276741722,119807175.0,1293848.624240535,522959904.0,4566624.429741917
3066904300060200766,72028479.0,1228827.8135547715,97676409.0,1122894.9594097727,96022996.0,1041970.9732144843,425022479.0,3826970.7677224446
3066904300060200767,52649600.0,901311.0051807753,76070539.0,869976.9766916835,75033549.0,817957.8080867822,340294210.0,3037588.788975805
3066904300060200774,4895862.0,82980.59611821175,7280092.0,81829.13849858627,7131470.0,78210.94716212392,32729686.0,293213.0704026499
3066904300060200776,25135737.0,428958.2647877618,37132259.0,421526.221378293,36208113.0,395123.86210708437,165135397.0,1428230.6149834378
3066904300060200779,11623595.0,207868.89570129116,13820791.0,161880.21026047049,13324681.0,152547.1653742061,60633623.0,577148.960967482
3066904300060200782,11719568.0,202917.3688538761,16530538.0,187876.5476466684,16139835.0,173238.61606599213,71267955.0,638796.4484724437
3066904300060200784,38000450.0,892684.9884187204,53126822.0,673240.2012575307,52837183.0,635240.7746728223,221962607.0,2813330.5982297556
3066904300060200794,30566777.0,519977.8382727684,37145398.0,428601.63985679916,36847349.0,401605.22360378585,163069998.0,1480338.4791975408
3066904300060200796,9542261.0,161694.85129593557,14340159.0,162811.6215861866,14019812.0,150457.99443532235,64103027.0,557532.0024842257
3066904300060200799,28743213.0,497907.4475301346,35352762.0,404033.6558116699,34358651.0,383524.7697979754,153174526.0,1378734.917026213
3066904300060200810,20184043.0,347582.22995259624,31050456.0,351012.04142330104,30328173.0,325499.325365131,136299036.0,1183680.17517247
3066904300060200814,9691594.0,164047.2863820598,13088332.0,148132.84573966727,12889597.0,135240.8008920248,57547375.0,503026.2647662431
3066904300060200819,15663450.0,374167.51130807196,18496377.0,238224.4237982871,18391070.0,221766.4803357953,77355054.0,1010202.8765565674
3066904300060200820,9334273.0,222194.90055279006,11348077.0,144845.457546496,11297967.0,138065.10536105576,47487021.0,611297.9417829061
3066904300060200843,14087570.0,241354.88381395847,17992858.0,200722.97666805942,17792665.0,189180.5880690443,78540016.0,677455.3277204387
3066904300060200848,89546721.0,1538276.569976352,107511650.0,1141423.6662189525,104227122.0,1085364.3582966314,458651058.0,4195108.039512591
3066904300060200851,15486645.0,270325.9265438198,17940220.0,202895.6147438223,17890243.0,195061.18518932132,78874702.0,751975.8846309017
3066904300060200861,48342222.0,634606.0084073188,47916495.0,492727.4764565455,46084881.0,459957.4615514919,208308952.0,1502769.0427941198
3066904300060200862,17786159.0,432448.6966834345,20766249.0,267427.4540648161,20579900.0,248940.9412982797,84644275.0,1120551.555416328
3066904300060200864,5409342.0,132620.72060546983,6054102.0,79643.2147060955,6014433.0,74715.94856527178,24532213.0,320668.6262804419
3066904300060200870,9247567.0,134202.48053822445,9065751.0,111460.25353355284,8745795.0,105090.81764223427,39919114.0,325228.9320540003
3066904300060200872,81082459.0,1061873.6935796826,84600628.0,823843.6090099241,82254765.0,769610.9251025335,362903483.0,2620142.4540092107
3066904300060200876,3104233.0,75128.03876462692,3813364.0,48475.23990769913,3761670.0,45095.80369800644,15574024.0,209440.1940900936
3066904300060200878,29765399.0,509070.3763428411,32784966.0,366782.5528852879,31948415.0,346431.4041031604,146261538.0,1279858.4687992702
3066904300060200883,9553437.0,228114.1172975764,11987588.0,149078.918778359,11884130.0,140438.01751442841,48804761.0,618342.9454202284
3066904300060200887,76602058.0,1319616.1587015511,93512915.0,954786.4919200926,91305601.0,906691.8162400442,391770103.0,3553238.604096243
3066904300060200888,10662314.0,257701.7039421722,12484250.0,160258.3417499525,12337227.0,148853.95737246564,50768137.0,668493.2258160638
3066904300060200890,14088148.0,335638.87563962163,17245383.0,218944.09062564446,16968462.0,200718.36734011112,70006009.0,891038.977603876
3066904300060200892,52456864.0,704220.3964626594,54949116.0,548548.8566718517,53471114.0,515885.82204341283,233130423.0,1704079.9156737183
3066904300060200894,24535183.0,422532.81541974354,29258637.0,330199.342342569,28378524.0,310766.324760933,128550070.0,1134983.6407211944
3066904300060200900,16010967.0,381435.41387331684,20276653.0,259081.25918692735,19930005.0,237374.87929316613,81447530.0,1041285.5841347786
3066904300060200905,30679571.0,534822.4288862008,37585764.0,384119.1000545402,36688316.0,357498.230167908,154221718.0,1441638.7109557127
3066904300060200909,4847773.0,112574.63634924022,6290983.0,79332.45711515055,6202198.0,74292.01160141964,24828015.0,324992.246232862
3066904300060200910,5647731.0,130954.02459768715,7316261.0,90880.46473478807,7209461.0,86093.11062142107,29054792.0,367745.0650351294
3066904300060200915,15793977.0,380836.90861888067,20219169.0,258065.2276535799,19871995.0,236104.70491300477,79509193.0,1016457.4014690157
3066904300060200920,5740638.0,134666.44038715155,8142865.0,99658.25997302301,8167973.0,92573.48960595216,33937095.0,397019.80632663966
3066904300060200922,4006720.0,67880.4313117833,5004130.0,55698.41673677026,4891110.0,49895.01742510527,20658722.0,176655.98138950724
3066904300060200931,11735267.0,194579.12235534278,13586345.0,148015.9345682601,13392125.0,137985.48879760696,58731824.0,481024.4882846671
3066904300060300001,7437022.0,86253.50506963204,10037444.0,136247.87013660383,9954216.0,127058.01277758818,41264840.0,272736.0528172495
3066904300060300021,18540226.0,273054.31373049977,28621995.0,289354.19646573986,27956019.0,272457.4192613072,119354144.0,925271.8280070634
3066904300061100047,12125305.0,267979.38610479253,17283867.0,175575.05083583732,17831766.0,165567.15973044213,64728637.0,698279.3543698258
3066904300061100048,16025229.0,352325.4642598336,24352672.0,249655.66346110945,25095897.0,236626.814572809,90586870.0,1012748.7551262926
3066904300061100050,18789959.0,406502.54681404587,27001721.0,268267.34435215377,27808673.0,256376.28404201617,101018243.0,1101050.283783676
3066904300061100052,18980039.0,416640.21816880046,25326350.0,259886.75069733147,26289767.0,245727.32534375356,95964926.0,1071213.6659243542
3066904300061100054,23064668.0,499754.938359667,32835527.0,325236.93487402087,34083279.0,314048.7396091996,123684515.0,1320186.1110252154
3066904300061100055,8178202.0,178027.42703611412,12947115.0,129253.05517971062,13328432.0,126899.98041234,48199292.0,534338.4024354115
3066904300061100058,21057596.0,418326.4264953057,31136445.0,285512.0965690289,32003447.0,276842.68194368697,117133215.0,1157843.2396735107
3066904300061100059,22731485.0,464070.93627366674,35556488.0,333716.96228464384,36328598.0,321573.269018599,134397465.0,1362513.0302552788
3066904300061100062,40392868.0,502931.7889824044,59842905.0,744445.5506756455,63445144.0,723357.4267632178,222381701.0,1398226.608058367
3066904300061100065,11696841.0,165784.34636811755,14229990.0,218037.3252054838,15298934.0,221146.2686632159,53065792.0,361965.84194032406
3066904300061100068,23700048.0,445637.11056568765,35495504.0,314625.3088423949,36184201.0,304022.7580506832,136716522.0,1283560.1993750446
3066904300061100069,5012965.0,63983.552105097,6287512.0,84037.47372990455,6768557.0,83087.62824192831,23457345.0,146565.4895116545
3066904300061100083,6295600.0,82568.39300699295,10052754.0,137417.91595426874,10856483.0,136588.1020085867,36356055.0,249160.17695068126
3066904300061100085,17278872.0,224529.06593877406,21450661.0,278319.55883660185,23043615.0,276266.25021698175,79988430.0,494453.53856510075
3066904300061100093,24547867.0,320101.65001929016,29798124.0,324987.5668623274,30760190.0,331711.0629182313,120283408.0,805096.1886539852
3066904300061100098,32874055.0,437649.23479818826,38875658.0,439024.3889510423,40053714.0,433286.38695659314,161050998.0,1221750.6125079112
3066904300061100099,2527837.0,28897.869928485263,3586080.0,34725.9794435436,3679097.0,32679.760396457645,14274314.0,92310.88633559874
3066904300061100104,35359551.0,623087.7611264216,54340826.0,587353.0005857488,52957937.0,557489.3344956907,217625959.0,2003020.7522034436
3066904300061100106,30495001.0,556357.4754375543,45380547.0,465280.14707470906,44547684.0,438294.3272909482,181835730.0,1741260.9041977443
3066904300061100107,31780545.0,572526.3893253185,43629646.0,464445.7496282403,41997954.0,442142.59734532976,177002576.0,1692956.456501718
3066904300061100110,10754128.0,189682.19193668352,15228045.0,159782.0076879943,14924590.0,148747.3088516515,61840604.0,576128.895289371
3066904300061100120,11741546.0,218342.15180472462,15467108.0,157860.22286720382,14988382.0,144903.71710382256,61961818.0,609926.1315435056
3066904300061100126,10524743.0,167641.7837766254,16428185.0,207863.53462020308,16379130.0,201499.69948829926,70992983.0,589447.4374579352
3066904300061100128,11732772.0,185541.13761882414,15926856.0,190752.27152287084,16023168.0,183902.40893506428,69028071.0,587509.2667025805
3066904300061100133,17262806.0,318189.60812441394,22529258.0,233133.04597371255,21838426.0,215668.45399324127,90657088.0,895419.4651952344
3066904300061100137,25230495.0,460056.3727101444,35844458.0,358103.64126287086,35304763.0,335542.5694385371,142751536.0,1365447.3848287025
3066904300061100138,58219981.0,944164.7778450702,83537957.0,978463.7731538828,83528634.0,940697.26369305,363302616.0,3081671.546462766
3066904300061100154,2368471.0,38321.76079457668,3316080.0,39014.17436048166,3362851.0,36827.14631549301,14243501.0,120321.29024229897
3066904300061100161,19185600.0,313960.0498051089,28563090.0,335360.6761435933,28670635.0,315391.94569682074,124465473.0,1048043.7565335681
3066904300061100164,16352995.0,266405.9114115429,23573462.0,273496.2971750343,23771973.0,262360.7512919311,101339638.0,849091.4057657563
3066904300061100167,33099763.0,597969.7366507327,40166572.0,406168.3941154729,39952965.0,393349.1835199898,167293216.0,1629487.3835829734
3066904300061100175,25103317.0,453578.0084279453,36139471.0,359255.87120580813,35132478.0,335812.0556293278,149324029.0,1410269.694823483
3066904300061100176,25372012.0,410118.07963818667,35127561.0,408127.4018726252,35070995.0,384324.658903848,154820038.0,1287120.2071567038
3066904300061100177,58413841.0,940256.470477989,81039900.0,946850.2971839377,81168656.0,880562.9499124134,352842264.0,2962137.5819487893
3066904300061100178,33897391.0,601448.3267976259,50647982.0,500059.6062433435,49383182.0,462119.01759028283,207734237.0,1930328.9426141107
3066904300061100180,26857929.0,431724.4275696788,38100895.0,438457.35166306543,37997893.0,415243.74933417706,167750003.0,1369400.678019643
3066904300061100182,23165332.0,412404.7981141645,30905183.0,308136.99308132066,30056917.0,287597.40605445806,126030999.0,1183237.0166882696
3066904300061100191,16187220.0,291657.81667828007,22469600.0,222221.21458711824,22049430.0,205830.88710231014,93169999.0,850768.8568810835
3066904300061100195,12028071.0,194409.60003820655,15134480.0,176527.39236718116,15296339.0,164482.9817620818,64109709.0,522684.2565149528
3066904300061100199,49905186.0,790444.8486227986,68494652.0,776847.677143543,67879176.0,717693.2705748326,298586274.0,2331332.753087941
3066904300061100202,55246032.0,969958.735105384,76992644.0,735425.3385600308,74905626.0,679975.9355397809,319517008.0,2822665.094797014
3066904300061100205,9941049.0,161801.6689978044,11391585.0,134525.79436946058,11568362.0,130982.27907257169,47892479.0,412455.7549130099
3066904300061100209,28804379.0,457253.9151539373,40073068.0,450221.3730683179,40198300.0,420295.2355686446,173570400.0,1342724.6725067657
3066904300061100213,34095187.0,607596.3298178324,51004027.0,492697.8923859309,50654931.0,453879.10068493517,210502270.0,1868915.8469196553
3066904300061100214,12050819.0,191276.36474130402,15247705.0,174033.25650266756,15383314.0,163925.6525830714,63400424.0,517544.32332996477
3066904300061100219,22951297.0,360001.09414632147,28256993.0,319699.31574419094,28503774.0,298163.9527034745,124055880.0,961780.5684223392
3066904300061100220,111137391.0,1882022.262501191,145043150.0,1370574.8203564035,143431591.0,1256534.8490407267,619239778.0,5212991.4938741485
3066904300061100222,18021579.0,281789.3186208865,25714052.0,288856.7368665268,26046793.0,268360.6150474457,111216128.0,857659.5121460622
3066904300061100226,33037078.0,536879.4832442777,41590998.0,478380.4485635828,41692135.0,446941.17170711345,170912131.0,1417521.7399231477
3066904300061100229,23221605.0,365534.8125508947,26393402.0,297311.87029079034,26787855.0,278649.49895932234,115508112.0,907177.6118711618
3066904300061100230,53134102.0,826580.6608750311,68499297.0,762079.243980393,69062271.0,714511.1166517667,298905929.0,2281956.1344910394
3066904300061100231,21005635.0,331879.1674819678,27089628.0,303695.62958167796,26990209.0,278675.55855927785,117830091.0,889308.7245171492
3066904300061100233,19175563.0,303949.06923619355,28839981.0,324707.41497413017,29303916.0,301524.8645026768,123050387.0,951859.039014338
3066904300061100237,7377447.0,116451.57162295307,8598431.0,96800.9786950505,8720600.0,91411.62357202794,36998802.0,288391.67384923995
3066904300061100241,28522733.0,452968.22179809026,34453806.0,381386.12863869517,35230077.0,359063.7549568167,150188131.0,1122666.02677885
3066904300061100242,4395145.0,75705.61701097166,5312902.0,51741.38406323741,5280515.0,47948.96157906389,22297977.0,190334.1526300605
3066904300061100244,8917039.0,154146.19700206444,11098734.0,105098.29819166499,11028640.0,95277.67129624098,46856051.0,392700.795708486
3066904300061100246,41858261.0,651937.5967002872,60599669.0,671341.9400947941,62280298.0,632269.2411806263,256460847.0,1950342.9295335566
3066904300061100247,22103903.0,377878.66207976156,31748187.0,298094.73730478145,31713189.0,274588.8891328009,131296993.0,1105968.0435490983
3066904300061100250,6309116.0,108634.66872714933,9239948.0,87851.4875115662,9215966.0,79581.99576976051,37855996.0,321999.4179115743
3066904300061100251,14998358.0,255230.66634151028,22263679.0,212581.64267381126,22247166.0,195453.96058390226,91173857.0,778886.1920001942
3066904300061100252,33078394.0,506733.8531316057,45920302.0,508300.72732913314,47610348.0,490001.5733340419,197965877.0,1490178.4273934136
3066904300061100253,43821754.0,769205.6444938616,55944017.0,523179.00018831424,56267149.0,486192.7126036415,234950794.0,1968677.7649333433
3066904300061100256,19938792.0,255264.04726978694,25680348.0,201289.62516801836,25756867.0,194817.85313861494,106039298.0,726063.0122775243
3066904300061100261,21940256.0,357463.7417349905,26400237.0,293729.0374264629,27129460.0,274132.9888311398,115738714.0,880944.277846953
3066904300061100265,22873040.0,392648.07932207326,27483916.0,258902.15334216255,27711055.0,243103.295867424,114857998.0,989307.5438460167
3066904300061100266,4958081.0,85303.3590933728,6790408.0,65008.6086117731,6851755.0,59526.46781615114,28605186.0,249651.74654422136
3066904300061100268,27310863.0,475954.33658164024,34157999.0,326374.3988506556,34265345.0,305889.4831731896,143049170.0,1232104.6135052743
3066904300061100271,31542556.0,544081.0599575242,40579558.0,381581.56344933086,40851550.0,358859.4656598731,171638628.0,1461603.4446719866
3066904300061100272,40693984.0,705869.5637043228,56023899.0,531175.7914981901,56240116.0,497252.19744421495,233554540.0,2026339.157840229
3066904300061100273,17019627.0,280038.5154634372,23518747.0,215026.3406193426,23116735.0,206291.72032235668,97390081.0,857615.3539973566
3066904300061100274,36770919.0,575800.2134237668,49130802.0,548821.2958571524,50200710.0,509336.35681565723,211720887.0,1643316.5665749041
3066904300061100275,23969653.0,417475.42778665834,29937175.0,286592.51918109955,32412310.0,324795.66702507477,124663292.0,1084041.9635723652
3066904300061100280,16279291.0,283275.98757903726,24022917.0,229878.72117682867,24113615.0,212931.14019940808,97209259.0,862845.9162019567
3066904300061100282,21392502.0,337184.2443654976,27895764.0,314129.18512266217,28489426.0,292522.6765473473,119764377.0,937366.8927271222
3066904300061100286,30118865.0,473354.9369362269,42368082.0,479786.7991624283,43333441.0,448021.66965917335,177902184.0,1415817.0384936575
3066904300061100291,16646106.0,289228.85266180325,22396654.0,215008.24827591662,22273961.0,201824.51603094162,94096384.0,814420.8512479434
3066904300061100292,23880574.0,421450.1109584825,34970943.0,342386.0229220996,34629478.0,327930.34122366493,146511874.0,1307234.0395716669
3066904300061100299,15756171.0,246407.39795258062,21483172.0,241052.83316322655,21662619.0,227752.5872986604,90385673.0,725869.9286848924
3066904300061100302,19945386.0,313409.09146214044,27258993.0,311444.80022417195,28229819.0,297416.5080447417,112743115.0,925832.5558874111
3066904300061100306,16004278.0,275951.20450865466,22097075.0,213855.82114332242,22018293.0,198154.2581703308,91591929.0,820462.1711600033
3066904300061100310,3222218.0,58367.69580458535,4910780.0,47707.20879067913,4860340.0,45704.82143537299,20750987.0,190959.12020352023
3066904300061100315,25480604.0,405260.8785716706,33884626.0,391745.4382817687,34708814.0,371750.840365668,139002353.0,1143074.4059851775
3066904300061100319,18273622.0,291401.2838417059,26637141.0,303587.75690913695,26716039.0,293499.86989376706,111250461.0,923578.4011953645
3066904300061100321,20210629.0,328300.5211543901,27590787.0,317448.2175115071,27974528.0,301995.87289477873,112471761.0,969487.0637479029
3066904300061100322,38353164.0,611822.1854614401,57169136.0,663534.9661678695,57125460.0,623398.9603483161,227045893.0,1857861.2314676144
3066904300061100324,25529382.0,447284.38934952207,41205081.0,416313.8915713369,44061764.0,484443.7409012399,173280611.0,1643117.3708728722
3066904300061100326,16979811.0,275611.4195227743,24568424.0,286575.2020356138,24705269.0,269517.6594005171,98725880.0,816817.3265853517
3066904300061100331,5519109.0,98145.01443066212,8604118.0,85957.82406758048,8591938.0,84153.93752553074,37113988.0,356011.7783852251
3066904300061100334,14369045.0,246919.04594736936,20231627.0,200973.45419537596,20033717.0,187083.80817075542,83239942.0,737524.273785593
3066904300061100337,28561088.0,438022.1738535919,34749937.0,383989.49506689585,35682851.0,374254.4577606291,140217226.0,1087878.3662431631
3066904300061100338,34101087.0,506924.88919689605,45501337.0,494039.808426991,46335873.0,473549.3436917462,183691632.0,1372494.0846374247
3066904300061100354,15811595.0,191316.56222100725,21431038.0,186960.39406923123,21584915.0,177308.0316614817,89121172.0,551552.6182653678
3066904300061100360,22414599.0,321002.6704854431,26294584.0,295725.51450203493,26778776.0,285974.19485316135,115992553.0,892188.9861000753
3066904300061100362,15373121.0,314676.3931524736,20764505.0,238687.3535054564,20172681.0,227368.96935254676,84588457.0,870977.4887871096
3066904300061100365,34641998.0,567826.2237502114,49019184.0,596551.4028816444,49527423.0,571796.8041616195,210856883.0,1797187.2567259178
3066904300061100366,32811360.0,538411.9737942417,50111297.0,613047.7257908188,50413501.0,582866.317098731,219049672.0,1892434.6941876083
3066904300061100368,33039205.0,545547.8114450835,44683308.0,520954.39272166207,45240618.0,505862.27967748157,194321929.0,1703632.0053258894
3066904300061100371,2472337.0,41960.72699645258,3667746.0,45745.18618076082,3684650.0,42719.392211443046,15797712.0,133852.96443827782
3066904300061100372,33837815.0,572022.3397128652,46901643.0,559918.357544185,47299781.0,538670.5946127234,204979129.0,1763615.2980217987
3066904300061100394,6968377.0,118288.75907857672,7877212.0,100473.59408643008,8005151.0,96661.98182939444,35013955.0,319906.6785110875
3066904300061100398,46856462.0,1085388.3625532608,66847304.0,830123.7252283134,65602087.0,774989.9504739936,281348694.0,3440870.3854273017
3066904300061100400,33400609.0,784666.714666055,46773934.0,590782.6101455755,46648261.0,559822.8117476188,196206157.0,2433787.6310804533
3066904300061100418,12590119.0,215668.00315309953,13886859.0,167046.74955140176,14630063.0,161656.90725345837,63690533.0,532015.034753076
3066904300061100421,19929621.0,330939.02885942993,23931516.0,279444.55664012226,24792996.0,268308.34814794967,105782489.0,878752.30967189
3066904300061100422,6000876.0,95028.81345476862,6707442.0,81323.52378871362,7106310.0,79614.03860297665,31580099.0,243799.42159734457
3066904300061100425,39848916.0,654956.5780626329,54093690.0,615710.4982455136,54063383.0,574759.3680626631,236712016.0,1875510.4613388297
3066904300061100428,81235005.0,1170638.285725528,84875197.0,874291.080502874,103832714.0,1016333.5823173524,595783631.0,4266970.180495039
3066904300061100434,20162011.0,329504.22878041427,27193707.0,307246.6986475224,27307142.0,284844.5807074053,118495119.0,933369.9386552798
3066904300061100440,21806874.0,361256.3915810898,25323667.0,291265.82762860367,27102013.0,321369.0143017934,127889046.0,1205619.6179251554
3066904300061100441,27478429.0,627430.2612585196,40228881.0,490976.3248452622,40476362.0,454735.61346967967,170642511.0,1982144.3717949945
3066904300061100442,35067862.0,568718.9919178307,39326385.0,474869.2986686417,43520242.0,493646.4922041008,205217759.0,1657600.9123079262
3066904300061100444,12383097.0,203217.9271422985,18111367.0,205629.1910989528,18306105.0,191730.96998420396,78318565.0,629154.2827054131
3066904300061100446,4956989.0,112742.06790701512,5235033.0,63699.315349692275,5273312.0,61596.176325008266,23301738.0,268263.2997220667
3066904300061100448,21644593.0,499964.0519308599,30726824.0,375790.69164230465,30808384.0,349225.0093009933,131398002.0,1497267.3881631768
3066904300061100452,41034414.0,681484.2408495798,59721578.0,676635.1632628413,61108029.0,635385.8452889628,255060413.0,2035073.69594571
3066904300061100455,15157617.0,351309.04836575314,17491554.0,211824.3066926282,17383523.0,204223.64409256115,76268543.0,887224.2230773176
3066904300061100460,11149482.0,252595.96696834266,16100534.0,196267.03256409307,16154306.0,180550.6289638977,68632095.0,780033.7433494071
3066904300061200058,5238183.0,114002.58285598444,8255891.0,82135.01566612595,8470540.0,81175.446859026,31615189.0,348479.8664068891
3066904300061200059,49619122.0,699792.5928441618,70409741.0,1006402.8126796011,75571231.0,971692.7754874007,256715456.0,1805915.2563780874
3066904300061200060,87299352.0,1133242.7457668148,131169682.0,1688136.5294329096,139688578.0,1640471.9774145877,485140732.0,3221688.087528608
3066904300061200061,24637451.0,517214.37542031915,37982845.0,368719.03498581896,38851049.0,357398.6173595225,146031870.0,1536409.1508441977
3066904300061200064,90602395.0,1142833.6376753498,122589711.0,1484155.9318426703,129052953.0,1433267.157237997,471126662.0,3057051.197562759
3066904300061200066,16637737.0,357446.3038725456,24403872.0,241743.85662141698,25291600.0,231837.79394321569,92258266.0,1004633.5941501912
3066904300061200067,3960842.0,87062.65852886379,6161102.0,62427.39265972216,6349092.0,59022.96250805607,23824102.0,261840.35009713363
3066904300061200070,11841506.0,172219.14205258223,14673745.0,222956.20517851674,15844763.0,215584.226597738,53580671.0,397829.73615172715
3066904300061200074,63019183.0,1194586.5098244564,95015386.0,853937.1393950611,96678351.0,828921.3811540058,364178410.0,3450033.33211361
3066904300061200075,25655700.0,317037.01455857104,32176378.0,385440.92463350337,34182294.0,382446.6077258702,123886080.0,801309.3299891689
3066904300061200076,15296095.0,211066.8759227465,22927255.0,325137.32839209744,24567840.0,314641.89547095884,83118688.0,581004.341692361
3066904300061200080,68097221.0,859127.6063946495,103924669.0,1233943.685490408,109390342.0,1215039.9785326254,394128707.0,2517571.7517161435
3066904300061200082,28770461.0,406906.36910844885,36396783.0,532669.4111476068,39465327.0,527239.8830324416,133469827.0,931485.5916109759
3066904300061200085,17159077.0,232377.79124896557,26720615.0,367341.7911583637,28688284.0,356248.6684990565,97373254.0,661413.0477608936
3066904300061200086,6454797.0,95669.70406332778,10699280.0,158504.12880059445,11422550.0,154929.92738326496,38837823.0,287230.38790091657
3066904300061200095,28253417.0,331709.87285800505,45644247.0,512896.7776678025,47874658.0,506809.74349770066,174337583.0,1027371.7170117336
3066904300061200114,3447995.0,43993.3232496065,4968151.0,48341.36368432607,5074901.0,47824.79357265575,19899136.0,135333.40239309298
3066904300061200116,28791691.0,529519.8096967706,41610241.0,428072.9948680426,40753156.0,399460.8439436921,167823294.0,1582740.7725046575
3066904300061200117,19926861.0,357664.49923840567,30413694.0,312532.1552235762,29415059.0,294785.16675594874,122841304.0,1169639.6255423124
3066904300061200121,110427107.0,1970417.3121646787,152258134.0,1537384.352428481,146196661.0,1437717.7269436796,612270482.0,5965197.549714731
3066904300061200122,102183071.0,1452641.5863251362,140990415.0,1266743.166172573,136971033.0,1189116.8027356472,580146747.0,4418277.57077124
3066904300061200126,7005588.0,129047.83390104046,11776856.0,127300.50601991026,11433037.0,119716.39395935128,46726255.0,440613.6671727052
3066904300061200129,98938464.0,1804338.323981381,152482236.0,1534357.1095721168,148111973.0,1444103.9716444572,617484478.0,5939425.04020339
3066904300061200143,39274114.0,715176.2267488515,63518291.0,637131.1117286251,62149004.0,604631.251721753,253805951.0,2432685.848575216
3066904300061200152,20261446.0,367577.0896982801,26664149.0,272977.54511620186,25826505.0,254772.2488864003,107051548.0,1035641.6133834984
3066904300061200153,7126029.0,115218.07976097491,8444432.0,104394.851225772,8572831.0,99832.98113706653,37344244.0,332156.69498240703
3066904300061200157,3466352.0,61196.875613034965,4487781.0,45717.281308091064,4446845.0,43660.58002588743,18395144.0,182368.16516108275
3066904300061200159,160103763.0,2630326.3847019738,191801054.0,2305325.3232160187,193385002.0,2193788.121342051,837953352.0,7509507.928320688
3066904300061200160,82201530.0,1324874.0923584513,113339698.0,1335604.4267614097,114073374.0,1276057.3266375666,494278159.0,4212544.289684431
3066904300061200164,51212853.0,833900.7290902844,77322592.0,909177.3411396636,77562798.0,863418.6504405027,333861414.0,2786398.4375696317
3066904300061200166,3828216.0,62533.42777056187,5418709.0,64151.205980571176,5437304.0,60445.97180901271,23384767.0,198147.9772460765
3066904300061200173,31828042.0,521451.13718816964,43902662.0,515513.69239998684,43999163.0,487660.87948557315,186895449.0,1574246.4219653113
