,DAPI_raw,DAPI_high_pass,PolyT_raw,PolyT_high_pass,Anti-Mouse_raw,Anti-Mouse_high_pass,Anti-Rabbit_raw,Anti-Rabbit_high_pass
3065666700012200502,20419249.0,285764.8863803522,67263655.0,551626.1051206728,30118609.0,269472.05079637375,27577221.0,240576.25984847598
3065666700012200511,31404186.0,456412.8149258005,112303822.0,1006120.6212797223,49948119.0,461938.8618755361,47086636.0,415268.6442868452
3065666700012200515,17227548.0,243639.87831832343,61505468.0,509837.439686771,27413836.0,243535.04549455346,25046685.0,220123.74923141932
3065666700012200516,35184703.0,499179.1067481532,112146458.0,953620.5155650782,50921882.0,457002.3300269204,47056573.0,415610.31101228885
3065666700012200518,37238916.0,498989.8614455358,145049886.0,1189577.3662135561,66826016.0,529230.9245007231,64809443.0,505943.2008834895
3065666700012200519,13211533.0,208613.11267328,61741520.0,553486.6484472731,31187716.0,340045.8986865058,28381436.0,295761.7968514657
3065666700012200523,106850573.0,1430574.29422548,436675765.0,3522157.198726854,204218493.0,1741780.189514388,195449174.0,1642893.7887734538
3065666700012200528,12386682.0,199102.09569917977,56724876.0,507918.96697553055,28685317.0,312888.75432748144,25887148.0,273317.63410270546
3065666700012200529,34262250.0,488685.3857070487,123615218.0,1039545.1203145428,54865627.0,492342.591164105,50455715.0,441470.95892726415
3065666700012200531,35432883.0,558244.5328355082,176864797.0,1590202.005779682,88884514.0,973265.6393316183,80533997.0,842075.5024118175
3065666700012200535,50844330.0,820838.1100982915,247185530.0,2230529.534582603,124371217.0,1360703.3554349057,112432417.0,1200420.2267871276
3065666700012200543,114276323.0,1564631.5409258918,485740493.0,4078756.63763267,226152197.0,1959974.1263455376,214932703.0,1852491.8468508304
3065666700012200547,34228223.0,506569.0826552762,145118473.0,1316405.1009263857,65835482.0,614348.5314117946,62031246.0,546305.2626902396
3065666700012200552,31612296.0,461187.2834872821,126982722.0,1102105.336036908,57296473.0,523424.5659533052,52529932.0,463539.4086136588
3065666700012200555,20510994.0,288195.4178415994,80324327.0,666979.7474790991,36213296.0,324825.52953681943,33567850.0,292505.233633947
3065666700012200557,23951233.0,379737.6572002191,124418284.0,1125933.284324083,61909567.0,674576.833665913,56392187.0,605409.3923646379
3065666700012200561,47425343.0,752031.9827068595,246162256.0,2199337.5877090725,123314669.0,1336553.308982433,112526711.0,1196756.6234829084
3065666700012200565,130012111.0,1778846.1367473823,557372450.0,4628049.307918623,255956738.0,2144109.662915105,243980935.0,2058875.1980014802
3065666700012200568,3414943.0,49468.8926526869,14177537.0,129205.66589854413,6376506.0,57563.4469491231,6068057.0,53334.71585677071
3065666700012200569,25307201.0,369531.66336958495,101493534.0,896701.8610992418,44654660.0,408272.833289446,42188983.0,373143.9301236796
3065666700012200572,17738788.0,259954.0933375872,72758441.0,660468.640417749,32237816.0,293432.3173930239,30899762.0,273144.71082199755
3065666700012200575,30950426.0,454361.95640507125,117803933.0,1016433.5578017896,52543949.0,480000.329391822,48256012.0,429354.095804298
3065666700012200578,16632538.0,258433.72133388818,78957334.0,685874.50490901,38037476.0,403686.66151771444,34530479.0,357549.3656592926
3065666700012200582,24124003.0,384994.1884931876,119549397.0,1063947.537868177,60320173.0,647199.3169887934,55273050.0,601550.579092783
3065666700012200585,20386165.0,298533.7638584442,86578514.0,776355.200975786,38147830.0,349041.3582464851,36303372.0,321244.98995972733
3065666700012200588,4987372.0,74781.39362608918,20830798.0,199493.2804655316,9024914.0,81527.02508704035,8639316.0,77813.39044751995
3065666700012200593,20281539.0,294405.4755150107,83443127.0,706062.1943212479,37711608.0,341171.28060648986,35339952.0,314612.6199778768
3065666700012200612,5694757.0,80596.52982950429,24267528.0,210171.76964127837,10671605.0,93739.55738783583,9966387.0,88494.74239004849
3065666700012200615,9591302.0,138325.99349219882,40468959.0,352825.0198134237,18001428.0,163194.92516537497,17006113.0,149418.78328555293
3065666700013100074,15412647.0,195905.22838360415,70325033.0,503431.095956338,31592058.0,400028.0946452128,29520166.0,337753.78053067386
3065666700013100091,8522477.0,158743.43465954202,44281390.0,456131.4698991597,19806358.0,159998.18408861733,19427948.0,154767.8411416749
3065666700013100093,16086961.0,276043.3785092838,75639056.0,731115.125411092,35998094.0,350157.4592585467,32055691.0,313460.29125012923
3065666700013100098,3871842.0,69901.09660922605,20300959.0,210852.47345264035,9165167.0,77287.99012153939,8963180.0,71629.63283308216
3065666700013100099,53928778.0,995503.0671595947,265763132.0,2799509.0914746462,127667974.0,1063433.8498035325,114186472.0,907555.2879940032
3065666700013100104,8829144.0,167826.04730094768,45354963.0,457478.84444945643,22213980.0,181789.68836896063,20168449.0,162330.75057846465
3065666700013100109,29648558.0,525760.6649889058,140849594.0,1356040.7559787906,63486396.0,537720.2530134533,58139237.0,482370.4932996656
3065666700013100113,22345623.0,405397.95065343374,127621826.0,1297834.4932878178,62207554.0,509201.3095770603,55916704.0,442828.46995866206
3065666700013100120,10263526.0,180279.4111210215,53688325.0,525775.8892199933,25664628.0,255192.36325005913,23163750.0,237525.9406464324
3065666700013100135,16631778.0,288351.029348519,86090862.0,822694.1785119432,41023265.0,416152.69199855754,37108846.0,377890.8285190066
3065666700013100136,11981096.0,216152.72130054212,65921313.0,680644.2806330518,32347378.0,269355.6888597538,29157993.0,232954.82826815973
3065666700013100150,14311706.0,262561.8427756671,70913113.0,725338.6389110845,33613385.0,270185.33179681347,30478273.0,246027.22578460042
3065666700013100153,6309995.0,110139.77533977004,31067766.0,297896.7334488944,14690498.0,136004.93741656933,13333394.0,125282.55870354865
3065666700013100162,35785650.0,661570.4225460608,165222037.0,1695074.613069286,81288073.0,660140.9732907962,73240441.0,605066.3878633232
3065666700013100169,16986512.0,260081.2156476454,75397615.0,598687.4359166358,35611891.0,317485.7122606694,31802073.0,301413.48101408745
3065666700013100176,19837763.0,300412.82935326046,84954347.0,690972.9911685828,41029685.0,238532.455518361,37271425.0,227447.19858206186
3065666700013100177,42262699.0,674947.9961757115,180159492.0,1512634.175565588,88226496.0,536105.8056435158,80144839.0,508721.2525754099
3065666700013100182,118726301.0,2434220.3331488064,530000488.0,5934437.938218695,257712110.0,2043058.8163458104,235021237.0,1870357.5724350114
3065666700013100183,19326036.0,323718.8206047283,100537616.0,922237.8616735663,43309938.0,473116.94693296496,42678640.0,487637.2302745744
3065666700013100184,20940539.0,341777.2060139696,102715489.0,961067.5309315918,44257358.0,485777.07921009616,43670164.0,492409.94438429584
3065666700013100187,34721819.0,705199.9981188992,168276540.0,1929028.366262733,82599803.0,664016.1765475218,75377928.0,588991.5833332201
3065666700013100189,23634629.0,481012.759293659,108251000.0,1228447.3241897533,54155362.0,428080.98764309473,49165255.0,382754.9127826273
3065666700013100193,36085878.0,746950.9823872502,151645870.0,1761516.6542439153,75466494.0,607873.1659884219,68200315.0,536245.0669160313
3065666700013100204,11677755.0,237920.10116365904,54705713.0,874812.0131416143,22421817.0,234142.91536917246,19371954.0,193881.80835096206
3065666700013100208,18839343.0,377692.31713179935,86257633.0,978635.7115334668,43828128.0,352289.0242029038,39460660.0,304668.38816497626
3065666700013100209,54561203.0,1117383.1793651842,239765323.0,2803834.7841495806,120662291.0,1010988.5098230236,107693646.0,832641.699470307
3065666700013100220,9904212.0,202652.53963092944,43645839.0,511780.0480842914,21977921.0,183216.7712854984,19646505.0,151623.02938726882
3065666700013100224,88370300.0,1793905.926038339,392939961.0,4495740.711473547,203751242.0,1632639.5929438567,184463825.0,1417721.610490405
3065666700013100231,5761187.0,111327.23519447449,24609726.0,264100.64129018696,12125504.0,118136.63727931966,10958304.0,107080.56928341491
3065666700013100237,23799216.0,476466.5047197801,109278701.0,1237738.7831793223,56704380.0,449962.43325981655,50962264.0,384781.8262924587
3065666700013100246,7739636.0,147692.60477301042,34162791.0,361763.02528755367,16311751.0,159758.50276099038,14521425.0,141554.6318355001
3065666700013100250,51323598.0,1032702.5393938038,240059143.0,2766757.131534087,121143299.0,965715.3233175614,107858966.0,814176.4236253694
3065666700013100255,23982043.0,472620.072228443,121208762.0,1344968.4706225542,60080415.0,467566.7729336057,53166784.0,402104.66723800875
3065666700013100258,31514195.0,617255.5652991477,164003507.0,1837387.3205458121,80994518.0,633012.1244172852,72324753.0,547180.8702223359
3065666700013100260,37240774.0,716207.7876628494,200619856.0,2200580.9676210564,99784453.0,767732.5002900255,89886720.0,675387.2249099695
3065666700013100264,32661054.0,621681.1716863428,165107728.0,1947872.5354647746,80301383.0,635481.9946521929,71350431.0,547022.4068937335
3065666700013100272,22410065.0,415060.4500994312,110201669.0,1236505.8282752445,53014422.0,417186.13695053966,47178011.0,354861.06236010295
3065666700013200066,23030396.0,397210.5277196548,99391678.0,980790.6183822055,46222783.0,466437.67263175664,41895557.0,430125.36413080816
3065666700013200067,11477486.0,216504.60269282025,51847006.0,556603.7091748012,25595131.0,214397.15599133482,23321987.0,189100.77796593466
3065666700013200069,55506162.0,1025659.5651793818,259581000.0,2682193.059203171,127959792.0,1073532.536874624,116071222.0,922198.8201462259
3065666700013200070,2983630.0,56730.088889721796,14908133.0,158904.53035791928,7118561.0,57558.95976768255,6517134.0,51452.29886624204
3065666700013200074,18304035.0,344067.2041251593,96845889.0,977018.4344606715,47461840.0,386024.65360694675,43071630.0,340684.68141913763
3065666700013200076,38386145.0,719725.7440264398,173878135.0,1794234.033630047,86385404.0,719823.6068984095,78218706.0,614937.8617045229
3065666700013200083,13136203.0,243369.56321987987,66193728.0,670140.5121526875,32815475.0,267888.9363089088,29719043.0,234638.6573058526
3065666700013200087,21776315.0,405355.741995619,101167954.0,1064031.8803282909,49528339.0,412654.4511336282,44447885.0,358889.2290628606
3065666700013200088,15357886.0,283927.4719899344,74062448.0,758206.4001867623,36376381.0,306487.8663454047,32694949.0,253206.16992944042
3065666700013200095,9261234.0,164468.75938063418,45029493.0,437831.3124978693,21303135.0,209092.51041643284,19078353.0,190239.61697307354
3065666700013200098,48806642.0,901674.8153907773,256398866.0,2679567.220762953,125341144.0,1043183.0692697802,111893829.0,885994.3080508357
3065666700013200100,10174328.0,189765.57701963544,56694766.0,592996.7256098344,27681953.0,229915.24275228803,24794844.0,195546.2836103521
3065666700013200112,4415243.0,79400.95399617487,25758562.0,266896.87203205767,12715053.0,104363.51428357472,11449438.0,91202.1475001977
3065666700013200114,19276559.0,347493.9959042776,111763806.0,1131486.1639933775,54559815.0,448238.2482616844,49142339.0,386196.92005524837
3065666700013200123,48533068.0,883357.8892374069,264309200.0,2702354.1050733067,130076743.0,1072846.7480959375,117255479.0,940093.5679157819
3065666700013200124,2400300.0,44109.69191444857,12945470.0,134263.69031977546,6356257.0,52049.58135535371,5730773.0,46183.25600730747
3065666700013200128,12571389.0,229921.41291627742,64896032.0,657489.9022679382,30934073.0,250157.42016955087,27966002.0,220204.4163878931
3065666700013200134,39310208.0,723778.7585753007,196312399.0,2007411.6011324583,96239086.0,790315.6845635602,86890628.0,707949.4741941047
3065666700013200151,13510047.0,242162.0328475725,63151883.0,591917.306723156,29506038.0,285055.86290630896,26528479.0,273340.72476351896
3065666700013200152,3306749.0,55515.75016091963,14558286.0,128040.451976334,7115348.0,48312.354557647806,6425081.0,46502.984211956296
3065666700013200159,6342477.0,87315.99264890034,27187714.0,201637.8521187544,13342912.0,75341.13968638529,12116939.0,70533.88529378889
3065666700013200165,3493817.0,57705.67108677426,15602586.0,126147.97965889508,7329636.0,67299.40594220517,6840145.0,62946.99593027754
3065666700013200168,10482739.0,216125.0823866339,45627705.0,506210.9801885304,21856524.0,172793.2024541197,19925708.0,158486.7167590275
3065666700013200169,15581044.0,323756.25861821184,69371670.0,796800.6474764381,33128251.0,263204.0411702069,30128653.0,244427.2239650609
3065666700013200183,3791722.0,70952.25545046965,17146210.0,176954.32707285136,7813816.0,84961.39434857151,7170122.0,85953.0619370051
3065666700013200190,19622399.0,416785.2092416582,82123203.0,925714.4170691739,40900366.0,324822.82464003155,37055913.0,295552.7958943219
3065666700013200197,12456303.0,246320.05683977137,52835617.0,574632.213310584,24514055.0,241829.89066311752,22306192.0,226200.7339220692
3065666700013200199,29838104.0,610349.9555742976,126485957.0,1430817.6875634673,63939131.0,512876.7213023425,58071594.0,452664.65886096086
3065666700013200202,78385849.0,1596976.5029682461,344098282.0,3981778.058206195,172673576.0,1389181.457311098,155179327.0,1195539.8631906956
3065666700013200205,14991519.0,291480.25641037454,64949420.0,742984.5768282734,30280085.0,293164.0740053694,27241528.0,264694.2779485617
3065666700013200221,19622160.0,404529.46341187594,86280822.0,989937.7609106617,45174795.0,363558.5331389875,40645616.0,309360.06185265176
3065666700013200222,3418744.0,65316.15468858365,14298809.0,154772.37674499993,7046979.0,64461.8804064836,6323582.0,62614.28279789671
3065666700013200223,21067664.0,400180.2284439948,88156705.0,932890.8566727139,43636756.0,415532.1229261778,39197043.0,372499.789990326
3065666700013200225,31842080.0,637389.3494071374,140498756.0,1623834.6315227675,69915691.0,552870.9587017259,62471084.0,471201.29707304394
3065666700013200226,9563471.0,195238.2740028018,43448095.0,504064.2902721219,21905529.0,175836.56152304407,19519760.0,146177.61773683302
3065666700013200240,13075147.0,248081.58546224906,62756646.0,665380.16683362,30162447.0,296096.75023334357,26841398.0,264049.6466614497
3065666700013200242,62639433.0,1235891.965599009,336583924.0,3670386.7997201206,158346513.0,1246625.702871434,137681842.0,1049629.5113899608
3065666700013200252,9372300.0,179045.09367936547,49130402.0,597890.9089589948,22622811.0,221125.36232343817,20449915.0,205781.09462528376
3065666700013200254,30909880.0,576037.2147016454,150033236.0,1686285.1067885037,73005118.0,586367.0988921917,64877455.0,501403.55993558373
3065666700013200255,173446193.0,3181433.326654491,564637801.0,6242389.62495804,257975184.0,2027690.7933081002,228981794.0,1754066.5495551587
3065666700013200257,15605585.0,289222.30913006264,78445820.0,805490.5888106605,38472418.0,367353.7469672531,34668790.0,344240.8799711621
3065666700013200260,16514311.0,316346.2264723006,79324163.0,892070.5430739726,38407616.0,297247.534373841,34438599.0,258732.01620292035
3065666700013200261,74952184.0,1464874.9675140693,366647904.0,4079822.657582011,185615915.0,1455263.3736201904,166851734.0,1291626.8038027766
3065666700013200265,17300144.0,337303.63485011016,94528036.0,1052914.7198414176,42625119.0,382597.40034459095,39228552.0,322247.7877274951
3065666700014100003,16148407.0,310826.36397486785,85216275.0,895594.1292800071,37287213.0,302125.6967326752,37119692.0,301732.9736088972
3065666700014100009,3101579.0,176076.09509042994,16161715.0,813996.6041097952,670315.0,354913.17275562795,660473.0,349331.1649540011
3065666700014100010,3116436.0,180460.13706562822,16558824.0,839516.6809626615,550964.0,333527.1919031,544347.0,329911.95419803116
3065666700014100017,20982229.0,1742930.4017032136,120327175.0,9228737.404280623,7544430.0,3374006.0770417084,7447806.0,3329709.2834563693
3065666700014100021,5041367.0,94248.3657086446,29015584.0,301493.5313783429,13223510.0,109144.85320662493,13050860.0,105687.96797201414
3065666700014100030,17721629.0,1588183.773701227,101054892.0,8453384.660189483,7481339.0,3391936.6118717087,7261644.0,3292304.2625155
3065666700014100035,21546453.0,411512.2101537481,124062692.0,1283249.5205719809,56338857.0,450029.33395628387,54545585.0,450784.0520289393
3065666700014100052,7788110.0,537884.0071131153,43118747.0,2638493.8770744842,1750774.0,847277.5583704351,1746095.0,844317.5203454694
3065666700014100067,3933390.0,377494.1398322717,20776539.0,1851755.5831173742,0.0,0.0,0.0,0.0
3065666700014100092,9318443.0,188899.70369132372,47928640.0,550357.4323756836,22429804.0,172796.7110257136,22205734.0,172820.1689565692
3065666700014100116,3146929.0,212287.37970773783,17159005.0,1043769.4568334599,108850.0,102929.87015402404,106167.0,100391.39699459157
3065666700014100118,5785129.0,116250.38155229585,31831530.0,363815.6941412419,15300412.0,180540.1279563336,15073378.0,181265.94620484722
3065666700014100124,3358321.0,66400.26048768744,18493031.0,208373.8919297161,8965074.0,70462.24701185912,8761506.0,69712.2139088946
3065666700014100129,4486008.0,418621.1073321071,24373455.0,2126230.5969402213,0.0,0.0,0.0,0.0
3065666700014100130,11547971.0,235625.7443839794,64680312.0,749104.0579528736,30941103.0,329063.7869255427,30056437.0,318740.94801072846
3065666700014100137,4462365.0,94770.81475618391,25536612.0,340821.22677531734,11703104.0,133431.75145805426,11322148.0,129337.36569733334
3065666700014100141,7511289.0,156734.27370172794,42341655.0,469173.2264401441,20045809.0,150087.97689427965,19554171.0,153255.6215712414
3065666700014200002,7678761.0,493394.3605630831,41122408.0,2408649.175151346,926849.0,617915.6069238295,918937.0,612569.3578225132
3065666700014200023,3570824.0,196916.01179212471,19988633.0,961377.9254086299,1068857.0,474432.7689124222,1060516.0,470988.09974383086
3065666700014200025,9098859.0,167544.27226113583,51307362.0,541704.2812542747,22700030.0,183109.98519998335,22468095.0,183447.4969127034
3065666700014200028,13986405.0,1071255.411594087,78185252.0,5445548.265516406,4334222.0,1927651.4757132507,4251716.0,1889790.845931466
3065666700014200030,8122616.0,152369.37718015182,46200904.0,505633.56954647705,20753039.0,166240.38191613718,20121218.0,160027.39422993883
3065666700014200032,4124602.0,339524.0060375749,23410196.0,1797697.4687766535,715317.0,496837.2009380774,698144.0,484948.07326307276
3065666700014200040,4386113.0,355095.41248669836,24928824.0,1853422.6383343607,665426.0,459208.61893967295,644242.0,444680.5320808033
3065666700014200041,17359313.0,1318494.2537679852,96851027.0,6653105.538723167,8231620.0,2621682.650154532,7949050.0,2529123.6429251595
3065666700014200045,23247203.0,1869767.8931557862,126315114.0,9404851.413490832,17081760.0,3878952.6824742304,16787377.0,3778855.00940886
3065666700014200047,11973532.0,217566.02249804023,67051771.0,637354.0353179544,31353650.0,403349.939948936,31018157.0,400071.83364318777
3065666700014200051,14691202.0,321766.64802775235,82392720.0,925761.354109884,38527561.0,385842.44505659066,38475941.0,399512.15171868715
3065666700014200053,25753382.0,1840866.8497725048,136655615.0,8667620.424290786,8366664.0,2829710.6368210083,8283188.0,2800913.7050173804
3065666700014200058,4269297.0,91276.26723075002,22534733.0,251320.56410470075,10559859.0,81758.40822890072,10407854.0,81129.14141759955
3065666700014200071,6955264.0,144339.47990236752,35115735.0,401191.6391302887,16415286.0,196136.01086689642,16341084.0,198262.28509716346
3065666700014200073,6005827.0,437231.4030337705,31061903.0,2070126.5939727954,171956.0,163641.29821821008,170459.0,162212.73916509323
3065666700014200076,13374340.0,270904.37298108987,66938555.0,760783.8156940032,31373275.0,339250.1452938315,31075676.0,337540.64727188146
3065666700014200077,6081776.0,469408.66129481746,31088778.0,2222042.9468874484,0.0,0.0,0.0,0.0
3065666700014200081,9756261.0,963968.5644752383,50129228.0,4646784.703230411,324951.0,306697.5610799661,319021.0,301145.72454205836
3065666700014200089,6891306.0,142034.7196331863,35888283.0,415262.7962152107,16780448.0,208105.11422913193,16535702.0,205921.30452153078
3065666700014200091,2562887.0,191244.78067346223,13478225.0,913213.6331139621,0.0,0.0,0.0,0.0
3065666700014200092,14487515.0,294351.00200762926,77939288.0,888061.3710638194,36780994.0,348079.74493918463,36187787.0,344207.2621604054
3065666700014200105,15292354.0,1167786.5891116804,83652276.0,5786006.419920456,1438474.0,801756.7925372353,1408965.0,784855.5436661169
3065666700014200125,4148461.0,83480.59727419564,23320205.0,262883.1161362319,11067993.0,142332.4825575028,10723674.0,136883.884238327
3065666700018100018,25893074.0,406295.37407728226,121454563.0,1000428.1667057893,60486552.0,479915.8214472475,55864051.0,473269.8545335534
3065666700018100024,48929289.0,762537.9852257044,228222258.0,1956292.246934678,111974521.0,888242.9199315505,103273797.0,890644.501391024
3065666700018100026,25511244.0,394956.9469288295,114858265.0,937058.6186152461,56053553.0,448386.6938984732,51928912.0,451535.4313309304
3065666700018100028,26451055.0,425846.80522506766,112869114.0,948374.8561810729,54799531.0,442720.8954728047,49844190.0,438831.90447561257
3065666700018100036,8858315.0,634076.4954662279,43214314.0,2792603.473945098,22117012.0,1302516.0801202408,20441629.0,1215917.062752924
3065666700018100037,2925604.0,222891.60554912125,15106506.0,1053740.1204168962,8137224.0,506631.61106117757,8041073.0,507305.65335842856
3065666700018100049,2118694.0,218628.69050793748,11039437.0,1070434.635975177,6189967.0,427535.9718960027,6094938.0,422795.63947549707
3065666700018100058,6070936.0,151982.28069820994,26693913.0,309200.9900065692,11707687.0,95639.79665647968,11155919.0,97735.06373217507
3065666700018100076,18322702.0,337894.75529135147,97511754.0,999753.8375419702,44360715.0,482779.2617967942,42789977.0,449587.07343045156
3065666700018100091,2262188.0,50296.39195336129,11407256.0,131019.38225379372,5564564.0,51164.63191157876,5147214.0,47994.822782122705
3065666700018100092,2884632.0,64825.772116762775,14339338.0,173598.86294217664,6848686.0,59637.66334315358,6396785.0,56579.36520033232
3065666700018100093,18960756.0,338156.9335986345,102260629.0,1103378.0348390315,47040879.0,536658.2347418927,42591379.0,478804.61766860005
3065666700018100095,15034995.0,335077.72020636033,71197726.0,818329.8080919392,35137013.0,283036.8236680418,32716886.0,273285.2778781813
3065666700018100105,8968713.0,195687.5086262011,39679952.0,441770.57839084073,19230773.0,166334.72705688322,17627465.0,161587.25104068962
3065666700018100108,26505181.0,612720.581816448,115341131.0,1403576.475473633,52757513.0,526845.5091093702,49064668.0,531584.742348955
3065666700018100124,19691906.0,334064.46039627795,96677079.0,863817.9970413235,45654207.0,507911.71443886554,45374567.0,528662.0278499505
3065666700018100127,25018683.0,672438.9134333069,123993557.0,1887436.559347136,56196491.0,660591.3399499402,52448481.0,628887.4737435472
3065666700018200024,19193266.0,299253.7805076023,90672369.0,763837.3413278607,45187415.0,365604.63964544766,41655834.0,352777.17926388525
3065666700018200039,12349097.0,888259.4307824039,57988674.0,3697522.5470709857,28832077.0,1713687.349549446,26764505.0,1604015.9919572074
3065666700018200041,7889884.0,472829.2477850785,39827604.0,2043082.210725524,20678795.0,1030598.0309808806,20363059.0,1023715.8964930307
3065666700018200043,8913742.0,559366.4389316078,45559135.0,2524701.8977313363,23197594.0,1010347.1994775113,22839260.0,1004531.9412457099
3065666700018200059,12793366.0,1287060.8210315884,59323040.0,5616409.130713072,32828745.0,295397.8589800918,31123610.0,278808.7031159856
3065666700018200063,2712265.0,50573.048642738875,12921230.0,130545.32744530228,5788912.0,60695.32445168898,5701977.0,63736.23139085759
3065666700018200083,19137335.0,455064.82106588414,109796520.0,1462628.0265223843,51419943.0,390727.52270451613,48057142.0,346023.7266852818
3065666700018200095,3978426.0,88839.58568404487,18319091.0,226114.454158224,8646204.0,78946.85620497713,7901621.0,76288.01854467437
3065666700018200128,22881159.0,505582.68526240584,98892014.0,1197461.4468466118,46255492.0,415243.3968604555,42897392.0,418897.07692012045
3065666700018200134,3079895.0,81490.13762101212,14105989.0,194363.9495016761,6046889.0,78008.5823975246,5711652.0,80832.3038365464
3065666700018200135,12826721.0,229773.0921205558,70592773.0,674694.9885012739,34386341.0,414321.7751669813,32497597.0,403515.637341855
3065666700018200136,5975115.0,161748.77084780682,26267859.0,386785.0282334816,11717239.0,137084.32856701635,10893018.0,136749.8097442611
3065666700018200145,3202114.0,87177.21916363313,13953761.0,206341.82875003753,6396973.0,72849.09725651889,5906340.0,72557.38140100637
3065666700018200146,14695717.0,400528.8631073559,66044465.0,994116.9248404818,30246346.0,349296.6240894451,27798671.0,336813.51994762156
3065666700019100034,16536184.0,167777.93483937575,19035650.0,125257.12582304607,6559817.0,62096.56351581336,5758795.0,54782.07506105522
3065666700019100058,92884891.0,974034.8157963122,221409322.0,1611372.1062242715,101064409.0,974648.1994067975,92193922.0,905288.253168216
3065666700019100060,43554621.0,445760.37952541234,106018162.0,754501.5209011865,47897565.0,459081.3936143874,43832713.0,426422.2730916281
3065666700019100076,11327081.0,117155.34755548567,28238972.0,205972.87280892316,12984597.0,126161.26020601038,11837345.0,115135.25935765314
3065666700019100079,37615480.0,418146.17008499685,97606125.0,717217.2904584772,44895932.0,422265.51600274036,41107576.0,412461.2631120946
3065666700019100081,16674507.0,180909.21599073638,41694849.0,300746.75366060605,19168802.0,181371.37930773405,17595084.0,174112.2554494362
3065666700019100087,21637801.0,331981.91965659556,117623776.0,958875.3969917005,54521381.0,428507.1814229744,54020399.0,443365.31410529994
3065666700019100088,45804654.0,596945.9166310551,182693018.0,1109293.452909802,84323965.0,608528.48309412,80791926.0,617899.7322889711
3065666700019100095,77657262.0,980368.2801483606,227828541.0,1704135.395507924,106974802.0,1019143.8745059491,98012447.0,1001772.3372457117
3065666700019100101,15928831.0,249306.65787207588,90122965.0,757008.519584389,41816527.0,334548.0908670368,40701479.0,333636.22913102113
3065666700019100106,39721910.0,515115.9366153976,149611084.0,898979.2260883118,68771659.0,497503.32899797545,65595612.0,503535.51945205714
3065666700019100107,129177689.0,1654307.3130695273,373898828.0,2534644.972614117,175026886.0,1452050.2648517683,161746520.0,1417381.4078962025
3065666700019100108,18524623.0,168947.07302308216,36267013.0,249676.5472532824,14940344.0,137026.03734945765,14122642.0,140080.95546583703
3065666700019100109,5425490.0,79501.05666190667,28996908.0,253524.43755185802,13874368.0,111165.81809997805,13183418.0,105954.24966596425
3065666700019100110,10570118.0,144020.06919412155,32219642.0,245805.0721860801,14976078.0,149970.66876931416,13730165.0,146160.38314829874
3065666700019100111,23402400.0,295949.92977869307,65766525.0,482061.62247243227,30636096.0,289627.70383260294,28166382.0,280412.4435190918
3065666700019100113,285159863.0,3428898.2878865725,966767678.0,6574466.65616904,452174239.0,3462856.572376465,417753506.0,3495055.1739698043
3065666700019100117,4389718.0,64942.820129078216,22271691.0,175598.05311511457,10251286.0,76133.43224310469,10134477.0,81398.0514399082
3065666700019100118,51250294.0,592318.733359653,170423151.0,1101980.5773071377,80317517.0,573051.2225702064,74612831.0,582370.6343941214
3065666700019100119,14630940.0,150611.48733762695,37070349.0,256408.40084898108,16698026.0,152356.6335194449,15777163.0,158957.21592580355
3065666700019100124,3420552.0,50933.95836188912,18999804.0,160675.33689674357,8897110.0,72361.33230642923,8674515.0,72102.44913395133
3065666700019100126,99909532.0,1189478.8171877747,338653080.0,2238841.7657902823,159395139.0,1099902.4002497671,148051190.0,1101791.5405821921
3065666700019100131,85123222.0,937973.7663641309,267082468.0,1609808.1193748433,118931970.0,816720.7272917054,114915066.0,857866.005980032
3065666700019100133,180555019.0,3013824.3275116053,938879832.0,8082397.804251878,434634696.0,2939131.277120468,427719560.0,3029175.3576927837
3065666700019100140,37385261.0,450220.3576937134,124532077.0,782490.1527867401,59217121.0,415634.2010210848,55665176.0,422297.01868400304
3065666700019100141,67206340.0,760768.7876840831,231693634.0,1419260.8941833149,107325355.0,740376.4413464206,102586888.0,761034.3713089258
3065666700019100144,7768974.0,91571.8091237011,19870684.0,136592.037251861,8738563.0,75515.04078506878,8367872.0,78385.97397320198
3065666700019100145,87163690.0,921366.2886737981,279403915.0,1853076.2122923138,118689281.0,800320.2490526686,114840747.0,830965.1198879356
3065666700019100149,98097021.0,1225174.3634543044,305265361.0,1925129.6500311587,143503148.0,1009232.4220459333,133605307.0,1007293.5520452225
3065666700019100151,36917638.0,456545.89301946526,132711532.0,844425.77393007,63647988.0,418928.9790100965,59960445.0,422845.9568246063
3065666700019100161,5562819.0,72448.52158288914,16290137.0,96509.60858826821,7584635.0,58843.965922854295,7104362.0,58743.39979607958
3065666700019100167,13812219.0,191108.25716519,71616650.0,518046.4510748212,35098954.0,241349.8034502107,33502802.0,238388.2126496691
3065666700019100168,11682509.0,168679.24596592528,63320943.0,489527.31881528837,29844418.0,217232.64553010312,29313645.0,222052.99158863982
3065666700019100170,17850486.0,328060.19029516616,88183711.0,813988.8245032367,40825634.0,243820.68025003077,40341098.0,251799.04054888213
3065666700019100180,40914752.0,681522.9741868199,186253243.0,1799233.2599184792,88756709.0,655338.6994532372,82520202.0,598082.5557910381
3065666700019100181,179724401.0,3033213.1407993217,819364223.0,7806098.466265477,385931998.0,2798690.7929875623,360250834.0,2669884.4016886144
