,Anti-Rabbit_raw,Anti-Rabbit_high_pass,DAPI_raw,DAPI_high_pass,PolyT_raw,PolyT_high_pass,Anti-Mouse_raw,Anti-Mouse_high_pass
3071130200049100209,40239853.0,359076.2502402085,302796570.0,2720793.116464364,319148865.0,1955408.8944627368,67493559.0,668557.4887357824
3071130200049100210,151209877.0,1364864.8380958124,1242364028.0,9892874.398242114,1397523097.0,7540330.769899617,261409142.0,2295016.358922421
3071130200049100216,43697430.0,383143.03415914497,407594397.0,1952047.673529466,393458028.0,1583025.5859389321,80448726.0,690487.3964357395
3071130200049100219,50180244.0,436368.6772234442,513682023.0,3200931.9967084127,454016627.0,2219407.0889925957,86236798.0,739081.3036869928
3071130200049100220,88308992.0,759590.8633202058,1036270735.0,9926437.024640162,945644242.0,5401040.718358848,156713238.0,1191338.7123703796
3071130200049100222,57315113.0,459438.9265004131,603130910.0,2522697.3741022586,592069426.0,2365756.9100271994,106724846.0,845333.2048588223
3071130200049100226,36292258.0,286536.3941579967,345896092.0,2073715.943771773,343251079.0,1661690.2662719106,70250793.0,578034.0569492106
3071130200049200011,102903546.0,1034241.0836756098,1283990966.0,9905461.9880783,1214600183.0,5728686.205984101,155223754.0,1470562.1454047405
3071130200049200012,246538669.0,2414253.7443150925,4208530557.0,31498046.66177073,3478641236.0,20897124.367755394,361865305.0,3565189.566049864
3071130200049200017,42013793.0,414383.83073745354,714283407.0,9685439.926389618,514787162.0,6213619.006702202,53277511.0,588479.230791561
3071130200049200019,250482243.0,2315974.1948607345,4716658841.0,37804538.54246943,3861110290.0,22005892.611605316,365587381.0,3233213.1233261833
3071130200049200020,89791524.0,889310.3830769495,1364802810.0,9088753.757537823,1207774125.0,5877057.835232708,151796419.0,1408467.1869444684
3071130200049200021,56638165.0,546864.2430850088,572414482.0,5610025.96043545,583123514.0,3060929.603257424,88854652.0,812863.4337036035
3071130200049200022,83744336.0,831747.2923185751,1449663661.0,10426219.262332426,1230034284.0,5643618.205465365,138240257.0,1192343.559473647
3071130200049200024,85063667.0,847180.7286457341,840549097.0,6606644.102498984,852427311.0,5053506.527482363,121591652.0,1210014.8448717734
3071130200049200025,105171894.0,967763.3097217206,1527754345.0,13076259.592802001,1312283256.0,8703007.811119141,170131937.0,1563397.2299439893
3071130200049200026,50192483.0,464861.8004423344,312348467.0,3357677.646351045,288273881.0,2358859.2106473707,57385543.0,524363.6166593335
3071130200049200027,72638354.0,737269.774740824,1067531679.0,9345471.952117795,931931292.0,5124727.037286006,118427961.0,1040588.00021779
3071130200049200029,98461869.0,859114.8572229138,1411990990.0,9207764.578575639,1237094011.0,5108112.484425647,164445514.0,1243164.4915020885
3071130200049200031,91073028.0,675013.6420214712,1341827164.0,9996948.88300267,1155917122.0,5137711.3067000145,155985452.0,1096546.7222369423
3071130200049200036,89134230.0,634645.1692364385,612586165.0,6423870.275018668,685097747.0,5840927.062433791,145847589.0,1346274.2554283172
3071130200049200037,80083204.0,638424.4335538675,1223369898.0,7849951.136098602,915305341.0,5271324.256096517,126284014.0,934318.0301152708
3071130200049200041,176881238.0,1275790.2405018732,2695413900.0,14315354.7060339,2129362267.0,9792015.457586223,303456877.0,2154825.5364453127
3071130200049200046,191977816.0,1606554.4026333413,1538006103.0,15384478.786803523,1666017428.0,13602843.211771276,313021724.0,3059696.257741689
3071130200049200053,43799387.0,365211.9534004602,268360520.0,2622480.3818464507,270640940.0,2230657.8146969965,58792298.0,523510.2773533575
3071130200049200055,32332215.0,262175.3325626222,182282488.0,2582551.110354127,197524876.0,2237897.285954494,40588353.0,375661.7410164133
3071130200049200058,160403832.0,1302324.0819215504,1486077558.0,9859533.73065499,1402622518.0,7962096.730423311,249173623.0,2037357.8135727819
3071130200049200059,125976575.0,1036072.0910124325,1781454940.0,13479864.119661571,1473552212.0,7372295.440427004,220755363.0,1606277.2201381687
3071130200049200062,159288517.0,1053197.6539638173,2159761027.0,13901685.590116508,1857067874.0,7915668.227093966,303964443.0,2040080.7260904082
3071130200049200064,85440889.0,735468.1792634409,1223476633.0,8773909.640071161,1008937019.0,5002665.867129504,162961809.0,1089771.3632906042
3071130200049200065,92734219.0,751980.102348955,1508661358.0,13013146.8433805,1174577296.0,6527188.9612786,155103775.0,1214131.6645362375
3071130200049200066,81789349.0,715920.8094252314,1103118928.0,8053411.078679705,915479014.0,5110415.0434659235,143708986.0,1090916.0772238646
3071130200049200067,82067547.0,671963.6129538815,976584086.0,8235923.000880908,850533821.0,3959584.052941812,157508901.0,1253113.8107906862
3071130200049200073,129420095.0,1041638.7218264298,1559254632.0,7757007.350619128,1297064266.0,5218758.112230749,260430020.0,1937498.7075536505
3071130200049200075,104151482.0,946098.4852879895,1575228403.0,9309943.80044614,1304260078.0,6104982.725756435,179883312.0,1408649.0843021867
3071130200049200076,104852911.0,827602.6339477852,1434763214.0,9098079.859706147,1263666803.0,5380060.021580257,184688357.0,1242667.7972954179
3071130200049200081,96208402.0,757273.2785535678,1596752644.0,13090075.370483173,1203584630.0,6831008.530910683,181673674.0,1301898.7068064455
3071130200049200084,209426006.0,1679200.0530320774,3531828227.0,18254826.057085685,2467201045.0,10310409.9980584,421378776.0,2955161.0961808045
3071130200049200086,73253347.0,641946.0624747188,882715739.0,9065710.273203086,788798397.0,4703040.94535732,118461564.0,953539.2650100795
3071130200049200087,96132259.0,762526.9159290483,1430979186.0,10046084.588656712,1094840907.0,5756765.210954373,176337640.0,1248981.355461261
3071130200049200088,111766399.0,735198.8798630215,1886063799.0,10040147.86341172,1395551303.0,5349751.891341911,226731751.0,1446597.1513581916
3071130200049200090,141273396.0,1102323.6208372281,2112657154.0,13197645.806687055,1683088881.0,7063737.2865932705,274667217.0,1878061.0677279693
3071130200049200091,146202035.0,1163995.5431520832,2589333961.0,14089704.167217907,1742894956.0,6821233.961324504,295091606.0,1997407.3057233072
3071130200049200095,102295067.0,776322.6484106928,1445094867.0,7808897.090748564,1219306000.0,4644724.331617674,177487764.0,1099971.7073455877
3071130200049200097,174450156.0,1530047.0662507024,2592156670.0,16572898.985840283,2055111766.0,10325559.320312988,320714595.0,2499169.2958451547
3071130200049200100,116060691.0,899400.7539461377,1366374789.0,9690715.538656201,1227358371.0,5279325.073376163,226902191.0,1656592.9219310472
3071130200049200101,152180724.0,1331479.8639272659,1831336165.0,15133436.90561113,1476201120.0,8912663.893570822,221026162.0,1799721.4358044337
3071130200049200102,17618485.0,138994.00568358702,264023486.0,2170135.050665123,194639909.0,880584.937549328,36210254.0,285283.10210416385
3071130200049200105,77861936.0,484840.6204382583,1541911088.0,8168055.279631138,1090244720.0,4306653.414605557,166821586.0,995435.6071016081
3071130200049200106,75236703.0,594210.5660946845,1244902205.0,7864188.231075406,904012175.0,3888238.6164447265,159635348.0,1135804.9736548634
3071130200049200107,99415776.0,769024.1792220629,1525847797.0,11249286.488230983,1219603191.0,5486226.773297739,208791112.0,1469414.5276715695
3071130200049200108,88393275.0,775769.6190803662,1121830076.0,10411830.211216856,965415914.0,5436239.951114062,154644074.0,1365499.4630884803
3071130200049200111,117891298.0,894073.2075295367,1514078824.0,9142375.715780554,1247546415.0,5233617.6854824815,202155082.0,1369121.8525432122
3071130200049200113,110688551.0,888712.7642450021,1798030725.0,10891730.848772248,1436896083.0,5919198.997673106,242404455.0,1780930.3716746336
3071130200049200114,84676628.0,682151.7271952702,1631724602.0,11682865.165937183,1149423571.0,5615423.816356215,180238435.0,1264275.645836691
3071130200049200115,249696691.0,2215105.4118595365,1670821495.0,20314383.997712526,1558077221.0,12412553.280090693,334973038.0,2988855.4278545775
3071130200049200116,59341444.0,375455.89404962043,940980762.0,5773240.765495517,746068257.0,3198393.356592007,121697650.0,772612.6628960992
3071130200049200118,215529048.0,1706817.4805037936,2964521083.0,15582473.341487743,2726775299.0,10438382.872815467,502631448.0,3727766.8007397517
3071130200049200119,130601219.0,975466.186366646,2032653433.0,12343423.85258751,1566530143.0,6599066.918020777,218155543.0,1325073.9623774202
3071130200049200120,235120209.0,1822408.4548291317,3329581516.0,17803079.642232776,2888463293.0,11530789.392384507,469094537.0,3155858.1381530175
3071130200049200122,86622264.0,812007.8888503002,1060202517.0,11287984.804670298,859583462.0,6053173.930859612,150034525.0,1516742.5025201454
3071130200049200123,99613502.0,778141.1731549308,1627742793.0,8885226.085292494,1339790281.0,5152198.071589471,222884839.0,1518691.4627308943
3071130200049200124,82306176.0,619069.1285444662,1392184023.0,11743578.34482336,1022798633.0,6851041.390600231,152399135.0,1124258.7041544518
3071130200049200125,89690025.0,594860.9687196412,1332424323.0,7105422.619061134,1136419837.0,4136587.9415724315,194821629.0,1217849.2334013542
3071130200049200126,25258554.0,243537.2892346228,10282413.0,186923.79082026338,42085577.0,460918.2477120928,24630117.0,244230.55353033874
3071130200049200127,116033011.0,925512.5681497686,1990490170.0,13045459.314228462,1724703104.0,7777334.743895237,260144667.0,1734257.84439959
3071130200049200135,119853565.0,924264.6876243633,997684329.0,4870969.152240571,1135779927.0,4430309.331642938,201303159.0,1293095.8180093307
3071130200049200136,152438673.0,1079407.840085632,132439636.0,1737552.1483667302,588946789.0,4534984.910333947,183163621.0,1542949.0743640792
3071130200049200137,71608040.0,510415.76794672094,676838311.0,7075351.168776037,596423031.0,5189197.813466329,109028856.0,924314.408041375
3071130200049200141,160360951.0,1463940.8758373272,388975223.0,5189007.356382036,786037161.0,6989519.932085429,208140010.0,2133114.834214365
3071130200049200148,143620086.0,1117538.153720429,916376427.0,13024115.494935125,999929151.0,8938871.781993596,206413846.0,1729749.4761725422
3071130200049200149,116106979.0,903612.8580997442,886920846.0,9202702.068402026,1004245094.0,7231692.104000917,188842174.0,1582914.75490482
3071130200049200150,156662038.0,1396830.2773450292,404135442.0,5487650.693825281,906833705.0,7419429.586233862,211069905.0,1940268.9650597132
3071130200049200151,163060199.0,1340214.0212595412,945238550.0,14575149.913850937,1181588606.0,14352933.868118472,263480445.0,2816055.036276587
3071130200049200152,161039153.0,1266887.7110102002,109091175.0,1373949.7649135592,416212886.0,3252853.2457458116,165291623.0,1374191.130924751
3071130200049200156,48488803.0,422445.12791484187,240104214.0,3180083.812335354,398639487.0,3437910.3244537367,71569434.0,702709.8679519875
3071130200049200158,137367212.0,1230573.3534557605,84432373.0,1440290.300331773,230697669.0,2496525.298911733,131702635.0,1224332.6673054334
3071130200049200160,215299611.0,1903924.957732293,1501269846.0,13809141.989280283,1969190674.0,12004659.47101127,310503108.0,2613371.596746471
3071130200049200165,68672529.0,614356.0938124385,377493001.0,5299577.964014836,551217616.0,5623257.200344558,102391192.0,1142191.044770872
3071130200049200167,120572567.0,1120061.4658616649,627178059.0,5684724.3737444235,968362316.0,6170986.026282407,188567595.0,1762785.4040754952
3071130200049200169,79329018.0,696785.4046617792,494152753.0,4887788.433056133,666186665.0,4508392.866982398,116078913.0,1083111.2418859268
3071130200049200172,155043871.0,1381350.8012016593,1109040967.0,12916656.568197748,1257838915.0,11047085.145009452,215525464.0,2099347.7130404534
3071130200049200174,141115277.0,1270050.7249891951,1022005250.0,11356448.124110311,1242097603.0,8256271.157532617,229410050.0,1891881.79477903
3071130200049200178,212648597.0,1871311.129094835,1655086737.0,18208108.60944111,1667898985.0,12486868.779626235,306868111.0,2781133.113800517
3071130200049200182,203247453.0,1788321.8393416442,1516958819.0,12970024.725717178,1581320818.0,9532135.576945867,322351453.0,2762537.7419064394
3071130200049200183,247647165.0,2198399.181607284,2248285180.0,20230751.67535703,2426800029.0,13526857.047535295,420031431.0,3571222.1595364492
3071130200049200184,87196994.0,782241.3179717598,850972274.0,7916560.050782635,901629678.0,5046577.693794914,141796514.0,1157203.6816027064
3071130200049200185,135689401.0,1231979.0915237756,424141601.0,4230756.696484088,650509543.0,5118919.695566287,170085715.0,1494687.612951518
3071130200049200188,228343016.0,2057171.3632170635,1525348675.0,19535988.094915364,1504570485.0,12875075.43076253,309794980.0,2980517.7174083376
3071130200049200190,53237132.0,489654.3875007286,683987341.0,7296894.291155387,626274339.0,4206682.53031178,89903027.0,817302.4448238465
3071130200049200191,171790718.0,1511377.7287769162,1762473852.0,15607432.073089384,1603410514.0,9849565.41219694,287918389.0,2343925.520114153
3071130200049200193,70371387.0,615460.6349410985,850373637.0,6817469.705499261,773240242.0,3724341.8971768674,117107585.0,924193.9314695931
3071130200049200197,102191592.0,944577.097863957,785525586.0,8073454.256667363,771623062.0,5660618.964910747,142984577.0,1230700.6158696597
3071130200049200198,76519451.0,686508.561262837,727412999.0,6931979.135373228,683950272.0,4290467.692861822,118947510.0,993994.3596733318
3071130200049300129,29778668.0,296064.28518907423,178895255.0,4482833.968480203,173495377.0,3517151.8815781455,39378990.0,568035.1463070586
3071130200050100008,88836863.0,886511.434915653,611149345.0,6259664.702014723,587710895.0,4482282.819443237,100123600.0,1009845.5545602607
3071130200050100011,108204693.0,1112341.5052447931,422819018.0,4223209.490922817,477410819.0,3313132.8432849906,117493014.0,1195275.7375406763
3071130200050100013,188743714.0,1913830.1368020903,776737308.0,7564903.510844217,1335369282.0,9030309.945732085,234169332.0,2415546.381351128
3071130200050100015,208255328.0,2086139.9306407573,1516883471.0,10454663.298847377,1834203769.0,8228932.7893571295,253977436.0,2320247.538976003
3071130200050100017,127247931.0,1289428.8277652375,667582949.0,7347978.314256236,1016670015.0,8457012.461162958,170316047.0,1779590.0679848692
3071130200050100018,120590968.0,1176580.0540725968,73285335.0,945361.0392224051,369312068.0,3500910.2492576335,112310403.0,1069339.1000537632
3071130200050100023,98793640.0,1012598.8444719678,369739001.0,3987608.216238136,686241312.0,5227900.052353377,138958857.0,1533655.219555772
3071130200050100024,65899789.0,521196.4495327254,45011487.0,507103.9553043938,140641318.0,1054475.595147277,63221277.0,474025.8483836632
3071130200050100025,82286504.0,848163.071072959,316106678.0,3987788.3966697855,601554086.0,4823252.750760462,123087377.0,1310483.6938836193
3071130200050100027,59731364.0,474330.05915368977,43439443.0,365203.57342188153,143590942.0,892891.8086193962,60248482.0,449555.13519048964
3071130200050100028,128113262.0,1373850.9639863884,155510135.0,1923341.8621575313,614347857.0,5229359.425266376,167837139.0,2027536.768493357
3071130200050100034,128189079.0,880837.3771764213,321962643.0,2062069.0957887871,392317067.0,2083247.2548722646,134465566.0,868965.9910810634
3071130200050100042,84280017.0,645310.7415775853,222674445.0,2700927.2089105775,494242407.0,5433498.6733290255,110414312.0,1255717.9152544944
3071130200050100047,45880965.0,369156.0717498106,124999880.0,1631880.0293467187,240643200.0,2783985.215195299,51403434.0,464671.1462052816
3071130200050100052,30540212.0,244320.43124552202,88073213.0,691499.3013293556,205110781.0,1299283.9537992305,44727831.0,393172.1830854775
3071130200050100053,86207375.0,711213.5949088652,770593215.0,7986732.642433787,813439086.0,6257877.517845237,136674698.0,1375678.7261163257
3071130200050100057,177181487.0,1396465.3010382797,1514018747.0,12004341.467358202,1739253044.0,9624797.930037273,282950833.0,2159455.3240607474
3071130200050100058,98407631.0,804781.1802228803,362969493.0,3776113.861334085,698911449.0,5448126.066354582,141389185.0,1466668.183365622
3071130200050100059,34407157.0,278158.96841887804,110253524.0,1139780.871521845,221493887.0,2265868.059794599,44911921.0,528913.5239161497
3071130200050100064,40107044.0,316896.19481475145,312527709.0,2652165.056646884,354016763.0,2080394.5223571728,66440201.0,590489.2273011252
3071130200050100065,37018020.0,288389.3588020089,372638295.0,3334030.077321508,328030979.0,2038433.3320140175,64141708.0,569137.0049189038
3071130200050100066,33329187.0,261932.28667787477,120363293.0,1777063.5744656387,223707321.0,1340799.2564883558,48552358.0,425198.20515784726
3071130200050100070,67612335.0,549746.7416056137,233068654.0,2467138.3568269266,434759479.0,3582926.6540192193,91880406.0,942574.3145474948
3071130200050100072,128279522.0,1026331.6174403443,1580289313.0,11071083.674362294,1558478059.0,7304887.8018021975,218579088.0,1634208.3533171746
3071130200050100073,44524803.0,364211.6617448658,143253527.0,1401747.5635091423,305976020.0,1961609.9050279716,64299416.0,571051.1255821683
3071130200050100075,179716571.0,1402781.2503156988,2751841563.0,17867512.740789995,2321888976.0,10279114.852381028,311782809.0,2099838.2993962984
3071130200050100076,59858519.0,465309.72554853826,685997294.0,5929309.387304046,733549554.0,4037575.017686805,99400104.0,733641.3613960661
3071130200050100077,66529823.0,529970.0777917838,240945537.0,2591093.7974857595,431826857.0,4084781.2668818464,93073805.0,983409.3509290153
3071130200050100079,128460540.0,996893.5821733809,1358700827.0,11731301.493621051,1312684979.0,7580478.230986601,197524048.0,1521523.860283283
3071130200050100081,89594360.0,700144.5168523439,1268617432.0,8103711.261543318,1132301685.0,4794072.311900509,163591479.0,1261394.0270876035
3071130200050100083,140052097.0,1078384.8526852264,1183189344.0,9847734.465027202,1278989729.0,7319087.240443606,218882886.0,1778044.9529776373
3071130200050100084,115061264.0,881501.2632772382,1432608308.0,11066968.151034534,1411626635.0,6463676.367164098,193048120.0,1351626.4847148564
3071130200050100086,94474574.0,723831.4392266677,1169614864.0,7681860.296706093,1115029579.0,4784341.208941761,175041361.0,1393776.645264465
3071130200050100090,28877961.0,218676.58207203416,325094754.0,2609919.7375180866,326826070.0,1514466.8740832985,53406885.0,426615.0690916172
3071130200050100091,63080646.0,486336.12505908037,436161592.0,4178457.7935497127,508254603.0,3878411.3815422133,99777178.0,1016193.064422518
3071130200050100096,23651216.0,183607.79322318078,203179749.0,1698552.2806359767,261800882.0,1527851.6019408144,40298021.0,317960.9949511912
3071130200050100098,58634290.0,463861.84624738706,481886896.0,4721827.159358083,524537958.0,5109357.0021934435,87403635.0,862072.089935406
3071130200050100100,14937720.0,112176.52243744026,139360337.0,684449.4734938979,147114096.0,532658.9867977082,25786463.0,175221.8408495986
3071130200050100101,179761117.0,1400457.9970914559,1677758736.0,17641278.974957354,1852754694.0,14128414.176736759,264818601.0,2224856.1848584954
3071130200050100103,35206739.0,264442.0810999586,319970324.0,1810379.9695996717,367572934.0,1540634.3629266266,61137152.0,549113.8655245214
3071130200050100105,41445666.0,316112.1957599278,608260503.0,5371945.893087338,528827278.0,2784520.920762851,70356481.0,483501.3889256944
3071130200050100106,221624999.0,1682679.2153254282,1633140715.0,14597376.01744377,1786444240.0,11403054.920313396,333677236.0,2801263.2538589626
3071130200050100110,158163099.0,1212268.601165319,116228885.0,1981063.7621684354,288166252.0,2796429.107354506,153506302.0,1279712.0201213746
3071130200050100111,149097889.0,1121902.202599178,1072540071.0,11825866.467931492,1194326151.0,9338544.179923143,219646187.0,1873345.876791245
3071130200050100113,63365358.0,769301.1798918729,20955991.0,394465.8636132685,133216896.0,1539638.1614938346,60507400.0,689942.8091634648
3071130200050200004,262776661.0,2634527.4356584945,901699783.0,7625430.316626517,1714635639.0,8810350.612371057,314027191.0,3073524.8326923703
3071130200050200005,171641048.0,1749983.4294284792,593503822.0,7220248.008434534,1040193010.0,8375811.337297466,207925250.0,2346902.897479606
3071130200050200007,94386726.0,945396.2549294968,430045667.0,4216628.789685515,579488258.0,3406573.547954521,108007359.0,1074293.4841346112
3071130200050200010,79612013.0,793740.0958776389,434689640.0,3878900.71495931,474458350.0,3046168.325604058,87707753.0,877890.3181814004
3071130200050200012,64407527.0,661082.8555978857,242239876.0,3068640.3485563467,295636002.0,2268812.855008209,72286089.0,747583.445317627
3071130200050200014,134775880.0,1349141.8652146803,692277240.0,6309613.729730821,1106858021.0,7347897.883196059,174668453.0,1673517.262955684
3071130200050200017,127257813.0,1276394.1326937843,694736677.0,5962465.956436844,1006856735.0,6455252.195186812,172789416.0,1722831.6178465488
3071130200050200019,89839149.0,911587.8347703071,468204967.0,4237506.214333587,768824771.0,4254556.015703983,126496481.0,1181752.0337078057
3071130200050200020,292141174.0,2985408.070333101,2074562214.0,17697542.33832293,3014640980.0,14182157.116729552,426144217.0,3720050.8437157273
3071130200050200022,133892725.0,1391227.6568203764,442679993.0,4026894.471343414,863116253.0,6196366.827017706,173989054.0,1781957.0244587287
3071130200050200024,62973914.0,667347.9758646737,182876770.0,2628433.2222163426,354890089.0,3363324.2907912354,85340757.0,1013001.3292314545
3071130200050200026,196520557.0,2201708.1447288496,521917164.0,6269797.565594576,1159140174.0,9077075.0333582,285663097.0,3337679.8743257523
3071130200050200027,95484743.0,874064.4984481437,230764558.0,2726891.657760852,520964166.0,3971462.949707627,126182746.0,1264668.44855949
3071130200050200028,182133118.0,1832305.8566195858,947599865.0,8324735.874977366,1458243584.0,9013442.561449572,285132847.0,2926344.951265391
3071130200050200031,257136737.0,2017074.6556606041,1240080157.0,7480909.939195677,1204927181.0,6606799.104005005,294974463.0,2283707.0684649087
3071130200050200032,125017119.0,1001007.1489177734,404754175.0,3953278.836028752,549909993.0,3695458.5623518196,134178721.0,1013980.1531382173
3071130200050200033,225379002.0,1798286.1814833656,754560768.0,5885056.552788077,919598010.0,5947755.117999084,247745687.0,1970240.3574426454
3071130200050200034,195082475.0,1626766.801269547,998935182.0,7656299.797663999,1601492769.0,9741897.751273613,275864357.0,2446166.9340402167
3071130200050200035,52168549.0,435311.84876090346,123775582.0,1321493.2199074677,220629248.0,1751463.412173517,58188579.0,514336.1463196103
3071130200050200036,275768170.0,2206551.561916086,2080424197.0,15015096.352058211,2247135788.0,12217105.798149554,389245418.0,3013633.8579624956
3071130200050200038,99935175.0,833526.7031420218,479811692.0,5978792.358317852,780192690.0,6383641.875360113,134241845.0,1355449.6278542844
3071130200050200041,173544365.0,1452616.202997492,715623195.0,7933607.1992253885,1218135987.0,7954795.989760587,233642018.0,1989348.766996013
3071130200050200043,29786474.0,237589.43312487123,127720019.0,1783163.2703285178,197278845.0,1684724.4901712518,39203996.0,382864.7475280268
3071130200050200045,49906839.0,409417.07282673736,223824015.0,1786856.415177198,347190164.0,2375127.979092664,75299187.0,651361.4355228122
3071130200050200046,237740289.0,1902038.1572863117,1455348701.0,13050535.664533362,1709282734.0,9573316.52565492,335484816.0,2627624.055818549
3071130200050200048,63042948.0,497102.89347194653,633474469.0,4993087.442752808,598561523.0,3481895.1119617093,106184791.0,829064.2300809999
3071130200050200052,115369353.0,912950.4930713885,1284107671.0,9249962.388599098,1379741214.0,6530864.759644618,193097389.0,1351371.8430180014
3071130200050200053,46267337.0,359676.2414367021,503414533.0,4888334.336332995,475423375.0,2799474.377098038,79533107.0,622358.9398143132
3071130200050200059,116838543.0,970431.2370648194,465057635.0,5661915.224421123,681241853.0,5294820.011490617,150498685.0,1427667.5501052833
3071130200050200061,29019016.0,239955.0561962129,114862994.0,1788562.6103411051,157373211.0,1942502.7918092888,36630885.0,406924.4692273375
3071130200050200063,81434856.0,658398.3097607158,410740179.0,6239099.529094477,505891983.0,5487722.62651945,107863086.0,1085716.8965242326
3071130200050200064,112091272.0,870785.0701437093,1490081798.0,11562442.746994076,1508140130.0,7253234.004582891,188421630.0,1281698.17688441
3071130200050200070,87528396.0,672945.8440625372,1138644568.0,8155202.9896010645,1087095129.0,4768981.553068448,149779583.0,1089913.5858297348
3071130200050200071,84882363.0,643672.0336682228,996680763.0,7576934.854941013,1005891624.0,4818379.739820156,144183824.0,1039372.6485004066
3071130200050200074,84893098.0,672706.1320453738,646337071.0,9651938.607071145,633490790.0,6958622.224737242,112865002.0,1009144.6812936729
3071130200050200075,58664753.0,444637.3807661741,572771745.0,4436632.117801011,643934282.0,3404825.8133748425,95875881.0,719889.4782445596
3071130200050200077,111521210.0,841055.8571573334,1431586276.0,9196411.364891715,1299412348.0,5372198.102658339,200664668.0,1471822.6382683297
3071130200050200078,82183524.0,621167.1254464254,955695477.0,7124388.119246858,942499533.0,4182181.363876812,138733643.0,981536.1160813079
3071130200050200079,103910929.0,774529.2975592167,1471091376.0,10042763.636920419,1285718751.0,5310475.037723337,181567476.0,1161911.0290168829
3071130200050200082,108014809.0,811913.7484265328,1644763315.0,13103909.644444253,1330617421.0,6358085.403341028,190335949.0,1287074.325957343
3071130200051100034,31166694.0,412728.43586023233,6882973.0,107455.5112728418,44050727.0,385523.2118794774,29434037.0,362152.42000290245
3071130200051100038,20237651.0,248950.85186906985,4494646.0,67409.02766343027,27482904.0,215252.5686534455,19742280.0,215424.3833359858
3071130200051100060,7850199.0,78519.19128455417,1922407.0,46840.13383954707,11450262.0,148408.65261909526,7258189.0,63806.11044340453
3071130200051100061,10758452.0,107789.69090015348,2998591.0,64513.233162201446,15604302.0,179219.43648623317,9915432.0,88256.30169197392
3071130200051100065,17103730.0,210653.32121872605,4320584.0,62656.13504029596,23941175.0,184062.40896708053,15981839.0,173608.92774049495
3071130200051100069,41943704.0,413570.22310741874,11287583.0,267406.2952413364,61785805.0,820941.4666205827,38607122.0,345964.33567822416
3071130200051100070,61973817.0,834406.7795607635,15294621.0,235462.87286099035,88496489.0,756845.5333271106,58209123.0,709877.7706615567
3071130200051100078,58811589.0,582351.8510607644,18673207.0,419813.11001547123,88294553.0,1146433.7847256653,54414982.0,480088.4782375052
3071130200051100080,21461860.0,208437.3077915618,6656058.0,151563.01675666944,32773239.0,423621.48854490183,19771520.0,177996.48042735568
3071130200051100084,26860327.0,369903.30776269175,6420844.0,102535.6401794155,37979370.0,327193.1882295611,25330731.0,306323.40328799514
3071130200051100086,99825632.0,884548.5013547784,26173314.0,496024.96398045076,143153145.0,1449261.7182538928,92558292.0,736419.8436667324
3071130200051100092,40436097.0,356256.8377319498,12013392.0,248762.88020848285,54948253.0,589103.0063242624,35756107.0,289110.01782733377
3071130200051100093,23745208.0,335599.8238678719,6095091.0,97186.44187279763,34674860.0,290394.05668039067,22241915.0,280039.35286075086
3071130200051100094,31006080.0,312185.68470850086,8816862.0,213394.0293889344,43120706.0,553377.0779656812,28001306.0,249650.41412542685
3071130200051100114,59460141.0,553334.3524528147,17282129.0,436156.9231831515,84895660.0,1196406.797136189,53854982.0,454577.5418808586
3071130200051100118,28523269.0,347431.4759677808,7664390.0,145488.99276382133,38079689.0,396730.4168572182,25114395.0,295773.45961873257
3071130200051100124,44765197.0,418589.16016636766,12645516.0,316484.3816624577,62975359.0,878427.7151026169,40467074.0,347117.9719259934
3071130200051100128,8132413.0,76026.92223249207,2085182.0,47972.39075011005,11077930.0,138398.52174198002,7233817.0,58790.39150864472
3071130200051100144,69041013.0,605897.9038232754,19439022.0,478789.9646180582,101121237.0,1365637.650708006,62137459.0,505340.5064960198
3071130200051100153,10066487.0,141125.73045046144,2526148.0,40316.63320450677,13930440.0,128906.0582895461,9044599.0,111859.2020819213
3071130200051100159,88004926.0,745663.8173127599,27934503.0,688724.5014683977,130420908.0,1757665.5610121891,79428442.0,634042.5368534573
3071130200051100161,43120525.0,366393.0419497517,13568484.0,342028.69864221575,64562730.0,869937.2727246303,38974137.0,309973.4160725724
3071130200051100176,10922090.0,129790.42034104199,3073765.0,57049.712008211354,15765975.0,155172.26077751673,9614324.0,103664.65288783735
3071130200051100189,40361377.0,539197.6972236442,8659985.0,130112.10929661756,57052712.0,487084.1573057822,37142018.0,445585.4734629958
3071130200051100202,73235190.0,667212.409148693,15649640.0,389556.458585733,109792276.0,1530537.3786926842,68688145.0,560360.3906690653
3071130200051100203,47812621.0,561934.4017095473,14895816.0,271643.007924931,77311293.0,767379.0609424879,43859087.0,478401.61382429686
3071130200051100211,22965967.0,264198.956457734,7765159.0,138462.50701232653,35347093.0,333404.78189078334,20874054.0,223586.00825523562
3071130200051100212,79742169.0,945103.5050954897,27816982.0,496678.826479065,125502262.0,1229144.8117629811,73170749.0,799221.9685328415
3071130200051100216,59542872.0,463398.61787873047,16308517.0,320204.50649019517,79659506.0,849167.8953342425,53014939.0,381701.5578267407
3071130200051100217,58568836.0,520475.0194623808,13512338.0,326776.0656994225,93715762.0,1287273.9697784893,54791424.0,437497.36734434793
3071130200051100222,41684434.0,388177.0539421381,10509305.0,260482.41400834222,61111507.0,831011.1752639032,39195941.0,322109.75888255576
