,Anti-Rabbit_raw,Anti-Rabbit_high_pass,PolyT_raw,PolyT_high_pass,DAPI_raw,DAPI_high_pass,Anti-Mouse_raw,Anti-Mouse_high_pass
3071551700042100140,58099310.0,765191.2492626979,853538752.0,2957321.38289776,1035509463.0,4955734.393581693,146764634.0,1286502.037912567
3071551700042100141,85825109.0,1343889.1401588027,984754820.0,5098612.487732229,653324519.0,5462052.038786993,181165351.0,2190374.900561842
3071551700042100145,62591194.0,981316.0686441467,621798316.0,3411385.2073620423,356851054.0,3231204.4947469262,138522737.0,1694353.3611779911
3071551700042100146,63935536.0,985530.8923386531,644133476.0,3224557.3548298804,357046733.0,2930538.623601334,129499544.0,1609915.1651736018
3071551700042100147,41820115.0,551653.7381428757,614425202.0,1976573.9989344846,742392392.0,3378059.902861404,113597702.0,1078375.1682696282
3071551700042100148,46034557.0,505574.7820906289,746155649.0,3127699.501883014,507871865.0,2322622.834712038,109776887.0,910613.3207726792
3071551700042100149,62336938.0,844925.885433484,1132527414.0,3488131.2444713577,1118623026.0,5141509.755843565,139089034.0,1297665.9050877215
3071551700042100154,126350866.0,1538655.5789606557,2290377972.0,9931149.971922228,1936002366.0,11649639.188874468,273822416.0,2437736.012834003
3071551700042100158,18406004.0,293227.01154346083,195117289.0,1608804.670930724,101082736.0,1113952.1322485202,36711531.0,562784.727595439
3071551700042100159,10681884.0,145152.7506443484,152965591.0,484060.4159387254,157707884.0,691538.2650211261,29230032.0,328900.89711788524
3071551700042100165,41801505.0,567775.7743599815,665851782.0,1877150.2561423464,771517795.0,2684608.2059536423,114307359.0,1030328.0525355027
3071551700042100167,14408000.0,193728.42102409957,264236801.0,945290.1760282333,276588324.0,1468900.6053436887,35999702.0,411238.2670940975
3071551700042100168,77762983.0,1038208.0120084087,1305522892.0,4554879.944608223,1576837390.0,7104326.092571328,214828095.0,1920311.5267733107
3071551700042100174,130649382.0,1777168.795429509,2333740504.0,8101699.140171826,2446833418.0,12824352.043790976,313908401.0,2985305.065582782
3071551700042100175,63661340.0,867989.4826287705,1206938539.0,4348290.826450693,1311692229.0,7492507.943987583,151420994.0,1476736.5669327795
3071551700042100180,50120323.0,784828.5680821998,536882178.0,5548111.934457544,304319075.0,3775849.5717180464,101964404.0,1604632.328229795
3071551700042100185,89373304.0,1228561.5429013413,1586261164.0,5656989.089332277,1570710696.0,8434367.700955763,218361622.0,2114358.7343648737
3071551700042100189,35150857.0,478901.0704766568,582159102.0,2549596.8730651755,497312074.0,2894955.7632072796,105741026.0,1038947.6850272024
3071551700042100190,140888460.0,1931599.2066346484,2350421275.0,8096285.575534121,2252334058.0,11462936.490559513,347915820.0,3458570.8649817193
3071551700042100191,177631172.0,2494461.8475798266,2823374075.0,12591647.938791297,2713854026.0,16721007.32011886,478184653.0,4701289.793144644
3071551700042100195,64148773.0,900561.0417885073,913794899.0,4973648.234835447,753587886.0,5662782.606017228,152698267.0,1728027.596804654
3071551700042100199,22280569.0,303236.4904088648,377994488.0,1082917.0435211796,371419395.0,1236895.4919693128,66508460.0,613086.9802274012
3071551700042100200,110251451.0,1501803.6750456854,1983623027.0,7142485.685394875,1908964667.0,9749092.612163454,269452147.0,2447551.4749195967
3071551700042100206,16214257.0,217181.18900853608,280902364.0,854355.392995766,266577766.0,1418211.8220748063,47220002.0,420444.4730213781
3071551700042100209,44961227.0,594080.586599136,747660371.0,3188875.9994889097,667585049.0,3939543.530968866,125851783.0,1158675.4965573254
3071551700042100210,80020385.0,986878.1410187118,1307258999.0,4522386.28021892,1143577848.0,5435108.36599936,192942525.0,1732626.6229110288
3071551700042100211,69953224.0,863928.1506370356,1244944795.0,4218588.792038296,1253148128.0,6189529.2694234615,191963558.0,1688453.019206302
3071551700042100214,75320581.0,845336.4393550217,1297020626.0,4736373.32802306,1219242363.0,6778097.749871719,182412883.0,1530008.424369525
3071551700042100219,49482572.0,503330.91890239815,885135691.0,3376229.773292267,857578808.0,4897946.427306487,132240857.0,1168458.9408137132
3071551700042100220,32244983.0,340100.02461214527,433262267.0,2401306.43382394,375343624.0,2279026.269139598,78038920.0,735067.7790934306
3071551700042100222,117116336.0,1350521.1469360515,1310896733.0,8896987.074020151,1087146703.0,8644236.241203671,221262757.0,2640290.13580544
3071551700042100225,85019570.0,977722.096723404,1336510544.0,7744619.748583926,1222635882.0,9322815.936585685,185860889.0,1775184.180571239
3071551700042200004,40838736.0,572857.2522916232,381315870.0,4210306.397347812,311372137.0,3554744.353153697,54134658.0,741831.0479540778
3071551700042200009,178847629.0,2369609.6676346166,2654455249.0,14573614.266120095,2432272762.0,17311561.36620224,300449172.0,3517029.9318790548
3071551700042200010,21249706.0,295115.8289542178,155607516.0,1702618.9770942677,141848636.0,1731087.6862023806,26407541.0,349709.8565207257
3071551700042200011,113606376.0,1495263.9524765988,2201422407.0,8155455.27990498,2108791026.0,10693011.642941251,250045307.0,2698894.8816913506
3071551700042200014,62153608.0,803542.424920534,1046489128.0,3908350.1429400863,1011028306.0,4572687.964536067,137636060.0,1317741.0997759348
3071551700042200015,63600722.0,868613.2678710228,521606770.0,4744506.735418287,505154783.0,5280379.57814193,85153885.0,1125577.6034149628
3071551700042200016,135045896.0,1761166.7335431252,1974422876.0,7929165.516904262,1759402237.0,9810641.575779129,275407489.0,3066506.331248047
3071551700042200018,183487146.0,2388291.364008297,3664750984.0,11571055.339910502,3514518148.0,15888947.641742732,429731421.0,3758486.9498151215
3071551700042200019,94008890.0,1218561.2319311723,1743639002.0,7406181.617099733,1729108624.0,10888008.106586732,198063955.0,1909701.0560872077
3071551700042200021,64786745.0,844166.4054035313,1227788219.0,3847392.900985102,1235172780.0,5480137.4870879,144468853.0,1293426.4290498807
3071551700042200022,65442682.0,845923.6079546064,1155260950.0,3485689.197155762,1051641297.0,4725607.454454302,164773517.0,1522337.706281292
3071551700042200024,61271868.0,787674.3582847168,1033699284.0,4463692.828810014,961730832.0,5082059.356383098,146609145.0,1321091.9112965572
3071551700042200026,137979235.0,1881064.0261253892,1297722093.0,9975147.401952488,1626263178.0,12706848.044174064,184090229.0,2367542.6664203126
3071551700042200027,38760401.0,585070.1881137679,190630012.0,1888800.645873243,34144889.0,477497.52964835404,42528043.0,646471.7029908817
3071551700042200030,65155611.0,840818.634147216,1185402466.0,3494374.263006118,1313473194.0,5840718.953886709,150902086.0,1318319.3086076777
3071551700042200031,147343770.0,1913171.8595490267,2384680819.0,8495963.966028018,2527730354.0,10860722.099823445,331400121.0,3232927.0703123836
3071551700042200034,72621574.0,930240.5346943235,1287087390.0,4316575.429972202,1351762324.0,7100834.574508663,182229995.0,1620127.2644770169
3071551700042200037,69021876.0,885660.4682221342,1275332695.0,4244690.114125982,1278532182.0,6753198.422085453,173530915.0,1577631.3316395872
3071551700042200039,59474945.0,766625.9761755281,994119616.0,3155207.27301253,1096922658.0,5265644.73983634,146649677.0,1456048.2314546923
3071551700042200043,84573802.0,1135979.249127707,1071854461.0,5055080.713942292,1252660977.0,8971456.022569478,149767687.0,1758609.8787304703
3071551700042200044,169932923.0,2210186.9246012033,2628524261.0,7781742.351822905,2707325707.0,11465052.345428998,419650573.0,3847556.1567961094
3071551700042200045,122475501.0,1858141.7912373198,1004007889.0,6588616.720174255,631631134.0,7280981.219547953,184237530.0,2614301.397269752
3071551700042200046,180502555.0,2372233.950600453,2507038134.0,10388016.417368649,2882949385.0,18278495.487342805,381866457.0,3887623.245456754
3071551700042200047,145092018.0,1971487.66816477,1495161819.0,10651710.16379561,1380218766.0,14549574.551988617,254421512.0,3485789.6647098204
3071551700042200048,41501600.0,537769.5107150937,661052560.0,1946161.8693862925,717773288.0,3025310.5087585542,99526813.0,900941.1050908504
3071551700042200050,30480724.0,418516.736744731,199297070.0,2016189.963270002,181247173.0,2528941.115466541,37500495.0,499351.15879294364
3071551700042200056,40121662.0,560781.1434071963,313513450.0,2885454.878667579,271849432.0,3350703.7110483046,57635259.0,794704.6834287932
3071551700042200057,82787324.0,1079456.125923877,1250524568.0,3663230.782260923,1128583230.0,4439418.3333679335,207558149.0,1881508.2731727539
3071551700042200061,58094233.0,769716.7734381339,717064413.0,2600131.573147033,851489460.0,5112314.598240014,124469490.0,1320616.9795620015
3071551700042200062,115612579.0,1635192.6180253495,1079048884.0,11057295.21282245,822077850.0,11600112.94429005,190730096.0,3072149.68052929
3071551700042200064,45143724.0,587320.2069627004,687572342.0,2231652.738824898,800139622.0,4185735.2176546636,108343189.0,872055.4786932459
3071551700042200066,37902767.0,626647.5030887926,189369191.0,1310109.7766949323,119299693.0,1036241.5047281326,46465301.0,667422.0543861224
3071551700042200072,46146702.0,612614.8977973937,833230511.0,2909326.172375801,758406937.0,4425161.878185063,127818272.0,1119830.2582339488
3071551700042200074,56172417.0,846217.6264240838,467221475.0,3955946.890164549,266047061.0,3159736.961102473,87978683.0,1328458.8210999332
3071551700042200075,68656346.0,942115.2307087941,972537881.0,5669503.742675452,1066870158.0,9725300.724687304,135732091.0,1486675.7788902158
3071551700042200076,65191090.0,859275.106129851,1020757428.0,3549298.730088553,1264201486.0,7104305.419362616,169160482.0,1601225.665932853
3071551700042200077,56776818.0,765717.490047043,975833033.0,3942880.7610776965,1184398921.0,6923113.569799237,128337102.0,1356528.6665635945
3071551700042200078,60933011.0,810257.4573829517,928777140.0,3143793.643869933,1093032687.0,5484280.504437462,145175878.0,1478777.9332854892
3071551700042200080,45444650.0,611605.0898902908,603812578.0,4860158.793102423,532417561.0,6410370.822848465,83851404.0,1023257.6362561705
3071551700042200081,34488317.0,555967.658775996,255708036.0,2429870.4519952727,124664648.0,1208911.6810704726,50234326.0,724516.3871339147
3071551700042200082,183322998.0,2818133.6915994156,1508370538.0,12199715.144630244,1059408180.0,13305387.634493701,281035780.0,4213336.354859298
3071551700042200083,151337126.0,2006000.618769323,2252158750.0,8607364.50725719,3004014602.0,12717181.97119927,364859677.0,3442890.1572762188
3071551700042200085,55064289.0,725140.4426414776,899020416.0,3173821.642862682,1073674886.0,5866322.570990179,156540231.0,1436034.2242943714
3071551700042200089,123060825.0,1906755.9271070864,975333422.0,6333366.385764439,554848823.0,5680975.250241261,163673980.0,2246500.321057435
3071551700042200093,29125299.0,390781.22830509004,366219879.0,1851538.1431112166,424951294.0,2885245.934728754,65881152.0,688372.3957678984
3071551700042200097,66628291.0,913553.7657526993,1117743662.0,4309441.466654338,1011417956.0,6226840.217071632,193270524.0,1785279.7902987876
3071551700042200100,161369046.0,2584885.3772419808,1739426679.0,8261704.700871652,1166529364.0,8135161.95138312,351041455.0,4222684.012246764
3071551700042200101,127099054.0,1691758.67220105,2014756603.0,7067288.89143749,2560003454.0,14026757.521297252,323309465.0,3168734.17794718
3071551700042200102,169906809.0,2627184.8221042426,1690467309.0,10090408.25695787,886050212.0,7568736.583593262,294418138.0,3986415.8221340105
3071551700042200104,42023023.0,570143.5586759989,760750366.0,3240889.8441103576,732759115.0,4468151.909924863,86408332.0,834009.959668237
3071551700042200106,138526423.0,2214048.8643908165,1517600116.0,8371516.268994689,918749541.0,7442996.966475015,308936345.0,3916544.071152512
3071551700042200107,95419613.0,1294538.0032282993,1650584735.0,5644042.166483856,1827559827.0,8605948.009364923,210335137.0,2046913.5040367816
3071551700042200110,52706057.0,700531.2787226774,746484907.0,2647022.951036018,937323109.0,4937686.587553929,131457177.0,1220255.8266150295
3071551700042200114,59303893.0,795722.4582064518,1019110587.0,4168823.7316864524,936521968.0,5360078.748995095,181754458.0,1682910.4606920108
3071551700042200115,54670109.0,738583.7775890414,1047506977.0,3504877.6802540333,1039615152.0,5209432.3449341385,118176288.0,1225298.7741319826
3071551700042200116,71250650.0,1105779.660520883,772451206.0,4373845.610479925,384733641.0,3487298.417467252,148342984.0,1918789.3236557608
3071551700042200117,128404895.0,1722358.5113488552,2135240833.0,7382297.382478778,2508825609.0,12733067.892608363,299939434.0,2823115.4055199716
3071551700042200118,58261937.0,802054.0645336303,1121161171.0,3953917.63215836,1267024278.0,6501230.636422673,135440704.0,1384975.0448917155
3071551700042200121,155093099.0,2074421.7934860094,2736264152.0,8266556.167350904,2984858135.0,13433984.123577628,458902590.0,4125044.872008547
3071551700042200122,128942415.0,1732315.2188847538,2297846955.0,7535154.23743449,2772079838.0,12880402.686757384,367935067.0,3423831.0810312917
3071551700042200124,94752168.0,1230669.1291917493,1304326834.0,7368377.321911629,871331730.0,5901276.077291226,227170252.0,2227792.530808631
3071551700042200125,39881276.0,532983.22755238,605967544.0,1889940.0556850762,659113896.0,2328444.9886026224,109353645.0,1183492.8759378735
3071551700042200127,121545218.0,1654845.02298482,2230543298.0,8812566.848725036,2108243483.0,12389129.386052119,359041181.0,3148434.838420082
3071551700042200130,79172144.0,1257516.9298266775,849555386.0,6227246.994617011,553654038.0,6184705.679296957,167247257.0,2056719.7526525175
3071551700042200133,37141838.0,598357.5375459746,386676842.0,4038023.8205483113,234200369.0,2174107.657721148,74463621.0,1335375.2458106182
3071551700042200135,82021935.0,1345026.309240242,808827510.0,6049649.261020113,458620869.0,4810817.837408236,165763429.0,2164731.329810444
3071551700042200136,83952335.0,1141183.134416714,1457592972.0,5938698.483879661,1763306579.0,11002064.0092597,241897665.0,2305127.070377434
3071551700042200137,99411364.0,1337776.3899692209,1708872349.0,6467042.630489647,1969691785.0,11275903.925388142,272044249.0,2571822.594438203
3071551700042200138,107228961.0,1477095.6469104167,1865301356.0,8603771.24397451,1775139562.0,12655877.711574292,262250790.0,2856643.3448493197
3071551700042200141,46511561.0,642790.2931714053,817977450.0,3459687.7449836135,818423030.0,4449148.80599664,131249650.0,1085010.0920305124
3071551700042200142,102526554.0,1220240.1534112988,1371991714.0,10176513.186104966,1013102897.0,9455723.524531914,210112038.0,2566724.7127973153
3071551700042200143,54027539.0,728016.3872814671,980189041.0,3075050.233217394,1149389400.0,4957962.502231687,159807857.0,1442202.0179171122
3071551700042200144,192556005.0,2611906.908732703,3512712568.0,11011134.698597638,3703533828.0,15910200.809996694,555448663.0,4955118.721415599
3071551700042200145,161275145.0,2205981.21067167,2923216910.0,9529652.335950669,3289573478.0,15229241.820106091,428836580.0,4197137.654275115
3071551700042200147,107628686.0,1462492.1682770443,1850329521.0,6409949.332369363,2036338853.0,10038786.466379555,315758249.0,2908655.4493543515
3071551700042200150,124064479.0,1702685.1863903613,1424071326.0,8145378.972491027,1090703338.0,7187548.120324489,230949413.0,2774456.0759636047
3071551700042200151,135556374.0,1812427.9188056358,2409656046.0,7580950.695397418,2694497410.0,12118734.044604398,357643148.0,3112988.472136596
3071551700042200153,51041627.0,703105.761088398,990754383.0,3638223.49951374,1076620453.0,5464524.296973361,148750915.0,1306123.6863174406
3071551700042200155,66088106.0,865418.5178203909,1240141672.0,4669280.810082762,1246846165.0,7722941.857063126,195976390.0,1719767.6951609799
3071551700042200156,139206012.0,1762608.1375950184,2033106672.0,12252169.065268975,1802506151.0,13827134.178029867,298472425.0,3540041.7547932756
3071551700042200157,95401992.0,1179592.4473581493,1512861429.0,6280537.041015012,1435794066.0,7401725.404301021,234432214.0,2108023.933722337
3071551700042200160,68237910.0,784538.8429199482,1276743548.0,4893437.814007581,1234286818.0,6894872.5293113375,193770922.0,1535763.8779444215
3071551700042200162,51980465.0,556952.9393200866,569424362.0,2882362.289554873,589189129.0,3605143.9559380966,95560235.0,823953.6652344131
3071551700042200163,53674941.0,561497.1725270884,946297073.0,3235888.2189569194,860785040.0,4494181.735074268,129297173.0,967342.8541484529
3071551700042200164,82060101.0,837042.8682181764,1443188231.0,5837645.048315436,1429239902.0,8061080.767399338,224795403.0,1816687.9786413421
3071551700042200166,110609707.0,1191731.5320797723,1569051210.0,7973575.79360889,1445987737.0,9586281.590300392,269103718.0,2526604.2061952185
3071551700042200168,90759294.0,1047253.9447379519,1192895877.0,7312393.093169099,1052279159.0,8173468.248659821,194826266.0,2152338.261706331
3071551700042200170,74260282.0,890140.8350057359,855853152.0,4872284.381322265,837599839.0,5919086.573353737,157200908.0,1646901.8319838298
3071551700042300043,42359752.0,654703.8765189127,385358505.0,2283566.9437520406,242561257.0,2466379.685749944,68834296.0,922277.8344338421
3071551700042300048,23413817.0,373213.8860660384,119331966.0,988610.1879832477,81023797.0,831237.6588112713,28311418.0,407868.0995893454
3071551700043100015,78484064.0,887289.9388672786,513327688.0,6091694.864922402,166750299.0,3183143.241486771,98214213.0,1323984.704123288
3071551700043100020,28971255.0,322623.37245285517,177063092.0,1919659.2627841122,50225073.0,836166.4289466594,38525663.0,483110.5517437174
3071551700043100022,8262605.0,95305.15383049462,50762373.0,920258.7990496738,15178103.0,401478.99747656804,12567343.0,236415.0099174967
3071551700043100023,16203800.0,184080.90393065242,92626221.0,1307710.165477797,24612784.0,648161.7358259251,21997709.0,294645.52122984803
3071551700043100027,117740077.0,1352458.2079077007,354613455.0,3323298.3939604918,106691850.0,1736505.9027521745,118118212.0,1215367.6472444567
3071551700043100034,34694214.0,403905.1929486169,177907388.0,2219292.073198633,32991502.0,563334.8013660486,42685478.0,534299.5471184917
3071551700043100036,41221906.0,482601.3121702561,196343532.0,2469167.8862133124,44209126.0,853286.8425031824,49100754.0,587333.6519206499
3071551700043100041,45152396.0,480813.11802033265,288395806.0,3509746.4258413916,73495222.0,1511478.1533296127,71942234.0,1093783.9751041674
3071551700043100048,92637509.0,1220700.5456622227,344427451.0,3521006.445517319,104660950.0,1804454.6798613896,98444276.0,1285322.7159471218
3071551700043200028,140544582.0,1611681.882345282,593137130.0,5051301.605883075,306008932.0,4185489.740272361,145989171.0,1478361.198733056
3071551700043200029,194252401.0,2234311.754733634,1348588112.0,12020962.654493662,643570201.0,10123128.865817074,248290844.0,2942082.127225482
3071551700043200030,75728281.0,871068.3555789181,295694591.0,3452915.586881635,132980030.0,2392865.8541166196,75770005.0,816705.0610380273
3071551700043200033,139356754.0,1576129.8911690766,834886607.0,8216807.833884769,250847982.0,4975767.0079523,173427930.0,2271949.113883282
3071551700043200034,75919935.0,860814.2769799234,370663404.0,3612764.1109801196,101253043.0,1554867.8393319226,80992965.0,846885.7495109802
3071551700043200037,189233247.0,2167601.2636864833,1011428399.0,10618542.861713583,458132782.0,7019742.87957261,207826576.0,2356511.841361744
3071551700043200042,34455845.0,393151.59312161646,194087230.0,2790478.155639894,48697414.0,1097786.5394507148,46248060.0,801850.4896369308
3071551700043200043,191124909.0,2160962.0198434577,829921603.0,7824012.466980043,375402188.0,5295000.299701632,206122975.0,2200072.003704435
3071551700043200044,100118438.0,1116880.5158238106,675254406.0,7978253.093497215,236134888.0,4624945.355310012,134159051.0,1734354.3710778528
3071551700043200047,263526080.0,2961079.8941028444,1432700938.0,13838923.554304402,313527890.0,5919431.248734559,322228649.0,3816704.923898313
3071551700043200054,201364468.0,2282846.8535944545,1068992355.0,9913431.978542455,244492790.0,4742049.631223402,260911804.0,3159854.2455663406
3071551700043200057,27449519.0,323521.5253942258,91096843.0,1020003.4373179032,27092279.0,493987.75990230916,28548711.0,295564.9194605615
3071551700043200059,172332871.0,2041989.6218718668,935789682.0,10323923.860449215,246803798.0,4965445.535635865,228764170.0,2904183.9611393167
3071551700043200062,190774988.0,2148042.2072439645,1056303301.0,9106647.42009572,290776004.0,4672088.280008132,254679488.0,2770471.2127903523
3071551700043200067,60506456.0,626513.7647717325,384566995.0,5018939.583003202,177186615.0,3748978.641896855,75675282.0,828004.0283348806
3071551700043200069,52644485.0,610678.8368962614,109342892.0,1404812.1047196274,20868960.0,480716.43633361254,47192909.0,484679.76453778683
3071551700043200070,240167477.0,3397499.8696844657,1760131207.0,12664755.686515396,893481311.0,9485585.644068215,302089878.0,4005885.5501177125
3071551700043200075,8949497.0,147488.15810428874,25940283.0,218673.3019491973,9326755.0,127876.33503193659,8142839.0,118977.46207872461
3071551700043200076,103573007.0,1748771.2322074138,449099736.0,6676673.65199276,274089219.0,5488428.30922052,104292166.0,1695352.1230678188
3071551700043200077,96644572.0,1157980.556142816,190564928.0,2651662.293115694,42201065.0,1081959.849309836,87620474.0,1059988.0507154467
3071551700043200078,41528935.0,406979.3931763265,73523234.0,626641.3558376876,14172711.0,227787.02097883052,37099556.0,350959.9360620071
3071551700043200081,293031771.0,3332867.2092768527,619077066.0,5786180.662870405,119575796.0,1880390.9515329045,257349696.0,2756785.4084648443
3071551700043200085,29548148.0,273152.9462999662,61187932.0,674478.8898946252,10579331.0,151291.1030424315,25475412.0,216688.49333224603
3071551700043200088,17448126.0,215896.9010621492,35257187.0,342350.3598172753,6681836.0,112042.64835376148,15366176.0,190950.35323631027
3071551700044100051,88488337.0,1033883.853169293,175831989.0,1968314.3048477322,32040623.0,638664.9856912477,77594894.0,823475.2506234598
3071551700044100055,33181463.0,293814.4187001436,57245934.0,605970.9906227327,10225466.0,198493.39203424728,28766490.0,237396.9256228013
3071551700044100057,20731316.0,242764.27160567875,39244109.0,420659.5232623095,7506244.0,143899.3539373837,18207244.0,192353.1021250562
3071551700044100059,12763238.0,152313.21150187455,24212852.0,266101.3972972739,4651762.0,92890.64541321571,11173187.0,120121.14004376183
3071551700044100072,56639575.0,671509.2663163271,106361205.0,1160976.3799488572,19166352.0,378684.1083378196,48112717.0,531299.6385417484
3071551700044100074,35568268.0,410275.70505568525,74634337.0,807764.5429285932,13321651.0,264800.771143092,31241631.0,329117.49157255265
3071551700044100088,45030353.0,530025.1466824738,83688090.0,909788.6334008739,15744313.0,313286.9129052294,38189864.0,414438.6212705623
3071551700044100089,6160503.0,60371.90512540049,11663538.0,142953.91128676312,2252378.0,50619.18695165992,5372473.0,48021.08814631563
3071551700044100091,61067146.0,705595.7626639027,118763046.0,1256612.452763923,21799815.0,421743.1177941794,53338259.0,559763.2005736036
3071551700044100092,7422594.0,71618.27459851725,13962429.0,158370.44561815076,2499194.0,53724.19902773807,6493643.0,53349.0657734264
3071551700044100093,157916167.0,1798607.208328784,320475681.0,3336061.3115703226,72980945.0,1510893.8592267828,139300873.0,1454902.6770160857
3071551700044100096,48036623.0,546091.3273527729,93919753.0,963771.6471805724,16998486.0,328707.06959280506,42090321.0,437819.43472555076
3071551700044100097,16852954.0,189004.40256124406,33680445.0,362590.47230221506,6028355.0,118044.2719078272,14732820.0,155648.45928960165
3071551700044100102,10233643.0,94576.62367426466,19400815.0,227894.60506889984,3617162.0,79101.0041675265,8924905.0,76769.30089777551
3071551700044100111,27888237.0,319007.87186278484,53387852.0,560629.7415914182,9376329.0,186229.77468137324,24279052.0,249579.6681413664
3071551700044100114,20819260.0,237984.84704621183,39327815.0,411388.45420901466,7580609.0,148073.2682502821,18057917.0,190804.9091692529
3071551700044100115,71006956.0,680901.8568264814,132479143.0,1613118.1105193882,24205210.0,537670.9347537463,61914528.0,532392.5805450082
3071551700044100123,53086936.0,596235.5424773691,103006902.0,1029824.6878015312,18871887.0,369097.41050409793,46121186.0,468183.4859782124
3071551700044100128,25742306.0,288259.73237584636,50384810.0,503928.348429273,9908468.0,190169.13059769195,22505544.0,228108.80258616162
3071551700044100131,38968182.0,442642.14031507797,76181865.0,814276.5299310774,13856678.0,271921.55815634486,33978362.0,345210.0127472114
3071551700044100132,72970138.0,668985.0597347482,146919201.0,1574115.6727281867,26218024.0,554237.9701422612,63689153.0,523257.08917682077
3071551700044100137,258222896.0,2493391.409500794,595704802.0,6969113.439651133,88681134.0,1924162.8598157745,228727480.0,1982105.8078917703
3071551700044100143,50207252.0,557977.7016268701,97763567.0,990282.5368427369,17699857.0,341778.87991443917,43965918.0,442455.69717401516
3071551700044100146,71808891.0,606828.5856374584,130385478.0,1402352.376775017,21345345.0,382770.65644268127,62229745.0,488442.5358876344
3071551700044100154,31397473.0,289919.92639820057,57645751.0,657825.1615213857,11129046.0,240160.56206004028,27742646.0,231872.286238022
3071551700044100157,103936498.0,1155417.0253716535,213069819.0,2319499.142428088,39085157.0,764923.8938619965,91784165.0,922912.3030745387
3071551700044100160,38577550.0,362952.6826716152,69508315.0,803315.4110466811,12620066.0,277322.0860478609,33533569.0,277143.2294905797
3071551700044100162,29354564.0,270780.709430474,54754059.0,628890.2614170671,10625461.0,230689.53574634518,25852906.0,212937.0769132945
3071551700044100164,52908875.0,588639.5261390068,106454659.0,1077797.6793900353,20888542.0,406256.62599252793,46123427.0,465242.21116680716
3071551700044100175,16376783.0,181033.22913315304,32779654.0,312947.3743688719,6373533.0,122540.89151195306,14462065.0,143358.91007029233
3071551700044100177,116046407.0,1275801.7595928323,238605777.0,2323763.6038654237,43317000.0,822841.1570471595,103102555.0,1013210.6412326011
3071551700044100180,78716421.0,888854.5831288995,159105611.0,1737604.6731150793,28980444.0,565158.9309394277,68156320.0,715298.4811283521
3071551700044100182,37486847.0,425873.3438028263,72457829.0,740166.8796535258,11642758.0,218790.77897529845,33221662.0,339482.5750817113
3071551700044100183,6535220.0,50082.90954546706,11232468.0,104702.00437706297,1920832.0,32607.132287564164,5721769.0,38984.93728301525
3071551700044100187,8822273.0,99338.0566535146,19290368.0,232228.3283063053,3824552.0,74999.09346943887,7732310.0,78346.31167879316
3071551700044100191,7508540.0,73092.42714313357,13458587.0,160201.6075252243,1927753.0,40512.424738043985,6668349.0,56660.360920635045
3071551700044100203,117972496.0,1136778.0839708464,268036085.0,3293183.1626237445,35803936.0,775126.2334543479,105632094.0,905075.7708791494
3071551700044100215,7044025.0,79233.62825948192,13549967.0,142009.51536582233,2950864.0,60166.152370271935,6153594.0,62834.989280743524
3071551700044100217,31991381.0,353924.956021584,63157250.0,627519.3029522758,13087985.0,250820.70046307656,28108579.0,282223.18666928576
3071551700044100224,89751786.0,879953.211978867,167485605.0,2027246.4189630225,26210063.0,579597.5760882156,81641397.0,753287.2317379346
3071551700044100225,22356540.0,252325.50479086748,41490936.0,418018.99688192527,6580617.0,129254.64360553148,19719021.0,198610.10122830977
3071551700044100234,35653068.0,325901.1874619042,66235678.0,734563.6005552387,11790359.0,252127.26550507557,31253113.0,262061.60304585024
3071551700044100238,92174037.0,1049998.4921388603,168980406.0,1717289.7998411837,27345871.0,534577.5637442418,81868940.0,818691.0951553278
3071551700044100243,72903716.0,814972.3401899864,134363754.0,1366928.9582837808,26972289.0,513695.4165760437,63370423.0,636358.6120741788
3071551700044100244,15001904.0,168925.74027797868,27473645.0,276301.5739838129,5532473.0,105583.94524785527,13068488.0,131975.76721438274
3071551700044100257,21040208.0,240187.9327385577,37610285.0,380884.39363617543,7239008.0,139135.68447078875,18477488.0,185638.47353675612
3071551700044100260,26725125.0,252994.49002370995,50143527.0,581356.3405995265,8514855.0,188066.56968466204,23666039.0,200918.43064044946
3071551700044100266,116987231.0,970533.6625180091,222036851.0,2110626.841877048,39070192.0,639649.1144933988,104136956.0,800401.1584018626
3071551700044100270,92090482.0,924269.1845593477,177501314.0,2239433.7798736435,28213476.0,626456.638571164,84061867.0,770272.6563333095
3071551700044100272,78761673.0,753968.8543763799,146114617.0,1672655.6222834052,26564522.0,577536.0418552522,69351696.0,590016.9242804466
3071551700044100276,25674241.0,292025.64020336943,52689275.0,533464.6616795447,10782667.0,208989.85843038667,22363834.0,230954.1584812866
3071551700044100280,6975475.0,82449.33732006543,12467068.0,131774.84071073847,2024753.0,39744.885439250924,6292224.0,64063.028264231274
3071551700044100284,70416574.0,802077.958699019,191875536.0,2269409.2954263724,34334592.0,654650.635931996,61746733.0,638096.3087344088
3071551700044100285,42626421.0,491879.9574549772,79212858.0,895880.021689963,14353054.0,281104.1939665546,37781289.0,392898.8696481952
3071551700044100291,257492456.0,2992467.5354349623,606847029.0,6375302.06131074,95128266.0,1795343.343851714,228183178.0,2356120.061264229
3071551700044100294,25924229.0,249558.47699443958,48610081.0,561096.0959397176,9043037.0,199682.27806101742,22629802.0,193444.8861951806
3071551700044100301,25904211.0,244685.8267936519,49073473.0,563745.2295797688,9349721.0,203847.19247382664,22699270.0,190694.4490950972
