,PolyT_raw,PolyT_high_pass,Anti-Mouse_raw,Anti-Mouse_high_pass,DAPI_raw,DAPI_high_pass,Anti-Rabbit_raw,Anti-Rabbit_high_pass
3066494500029200326,146179845.0,1381309.3218264221,50756211.0,489502.66392243444,31645579.0,546089.238131755,47934148.0,512627.4227692578
3066494500029200328,20821750.0,197785.6514807364,7111357.0,67048.64751409474,4105480.0,71271.80776797213,6829927.0,72554.7027683712
3066494500029200329,139318983.0,972321.8956138482,46124951.0,383528.4240785581,27576023.0,354741.7623894688,44609945.0,409334.9844183389
3066494500029200330,45743717.0,308066.0182082044,15234519.0,116238.56834298393,8992783.0,108422.23270791743,14686811.0,119254.5515978296
3066494500029200335,166630187.0,1434146.344357415,56412750.0,576045.0193390372,33738870.0,526299.4823581863,52787347.0,592757.8182967557
3066494500029200336,419606994.0,3969060.7707235576,143938056.0,1397287.2563508754,84247983.0,1465754.5161059813,136023986.0,1463038.7827527963
3066494500029200338,202917432.0,1511916.4944057562,68352475.0,527603.8558179782,38812098.0,555254.8896721083,65852830.0,545865.2206359836
3066494500029200356,274515947.0,2062494.0495359502,92979167.0,702280.3552269182,50380284.0,702608.7519088278,89775973.0,734606.4519264689
3066494500030100033,243796670.0,2819822.771840364,72967817.0,996693.2206662262,46700758.0,1003483.9949353616,73621383.0,1042957.2140158202
3066494500030100036,501072871.0,5835658.715988578,152694856.0,2163259.2269927976,94900095.0,2000081.6192944457,153242896.0,2245768.353117248
3066494500030100041,24752328.0,285093.9013631055,2123323.0,549029.5114522234,4413619.0,92505.19698636126,2121518.0,547026.9538404422
3066494500030100045,279029548.0,3212234.920865826,86512633.0,1185478.0185936342,49515343.0,1035880.725818821,87240671.0,1234955.0344271339
3066494500030100050,24169998.0,1727795.669780514,1594534.0,646417.2776469799,4024659.0,313170.03670891095,1601861.0,649207.9271712394
3066494500030100053,515128672.0,5882855.324636062,166928443.0,2350771.905203975,85127495.0,1772708.3632901201,164989449.0,2414521.2900431436
3066494500030100061,30823163.0,1353630.3562776456,2596458.0,902353.2276162787,5221793.0,267335.0223074108,2543787.0,884779.5417654931
3066494500030100066,146074297.0,1653223.3630823721,47143029.0,453637.083686654,24086636.0,517114.5638813016,46571845.0,471789.20590809884
3066494500030100067,119441615.0,1344615.291186123,38606453.0,369669.24140397314,19396991.0,409340.6107417969,38463110.0,391459.598106637
3066494500030100069,307470187.0,3440628.0026587704,99409070.0,979456.3658738225,52115525.0,1102836.6142081504,98351467.0,1020228.3429934427
3066494500030100073,427159289.0,3301406.677376017,135844412.0,1297383.5286426786,73615927.0,1131355.85610476,134836874.0,1327766.704889826
3066494500030100076,87196147.0,757633.7093855178,26366563.0,309342.3663431997,14494429.0,233482.69710588947,26447766.0,316188.657653406
3066494500030100079,36854979.0,321820.18009991455,11161662.0,124327.38610717824,5867314.0,96093.9342099414,11337357.0,131901.18146121973
3066494500030100081,53792620.0,473943.036995157,16214457.0,181213.71030717576,9698120.0,158240.7439633974,16635833.0,195482.26896286863
3066494500030100086,211303717.0,1857222.2763400306,63177468.0,1149147.2594945289,37163702.0,611282.8547642395,64193040.0,1197327.311656276
3066494500030100091,38355580.0,338693.0147884751,11472642.0,126670.0362325713,7100284.0,117228.19102865487,11714005.0,136558.3647292251
3066494500030100092,155850133.0,1371279.8348605307,46349069.0,686886.0642774017,27574663.0,440805.33734144893,47211780.0,721825.578167772
3066494500030100094,419964803.0,3712561.5585484696,124097083.0,1980017.3649901517,77616489.0,1256470.0287043338,125739498.0,2077176.4748477298
3066494500030100102,117636080.0,1005514.1492387244,36175902.0,383645.6570110237,21649625.0,340056.278345802,36400144.0,403148.04638973175
3066494500030100106,102196219.0,884486.4176016161,31793376.0,347140.16129318334,17930638.0,278448.8539305668,31712712.0,357538.9398796131
3066494500030200029,226520374.0,2654725.623465911,68684095.0,842353.509865594,41607948.0,882971.7938344312,69151865.0,884846.4919953444
3066494500030200033,34218738.0,2452485.92586349,2222777.0,895806.0558955673,5976917.0,468442.37520933244,2238027.0,900981.9023960214
3066494500030200037,632488136.0,7287205.716454294,193313263.0,2374630.5812864415,119268047.0,2473698.270752439,194333786.0,2475442.437033182
3066494500030200049,222386020.0,2554488.658353147,69710059.0,889394.1376999215,38435044.0,815247.549848777,69953407.0,918630.4765167066
3066494500030200050,57340163.0,647367.0783234625,18308169.0,169262.4189338465,10133426.0,209277.6640707096,18128084.0,178691.92305466643
3066494500030200052,29661827.0,339200.94457640627,9587842.0,86886.39536240514,4943382.0,101654.07773048597,9476079.0,92097.9248260285
3066494500030200055,97707479.0,1118214.4284644648,31742293.0,303918.5580621465,16127299.0,334755.04017329117,31539609.0,310931.87422312156
3066494500030200061,795039898.0,9055017.582533572,251545049.0,3834951.353012892,132499103.0,2769885.264053677,248212583.0,3907529.6267992686
3066494500030200064,12545621.0,786063.3136649737,590657.0,228490.61594903265,2155219.0,150418.08559158255,578607.0,223706.66342439727
3066494500030200067,163640652.0,1853835.6598973598,52514068.0,500903.6677634199,27400841.0,583720.5865122922,52006326.0,525824.0159824933
3066494500030200072,60082576.0,673709.1068149633,19332925.0,184013.66818232177,10004513.0,210122.1917354493,19242284.0,192723.06844404395
3066494500030200073,108239526.0,1230440.3511480002,34801671.0,334508.9942465001,18122427.0,390029.9203041708,34712237.0,359280.06781074975
3066494500030200082,35688066.0,316771.73578299314,10760329.0,127113.37430811676,5566291.0,88983.625022487,10908014.0,133713.33223897486
3066494500030200084,46010653.0,405540.18387125724,13938960.0,162371.00143199984,8198018.0,134919.91503664164,14175717.0,167809.4279066214
3066494500030200086,395452854.0,3503691.0142051466,116754612.0,2453428.6385394693,64353527.0,1054656.3611421315,118767922.0,2549350.0976115144
3066494500030200100,325342467.0,2876488.745854511,97209342.0,1064977.6969683073,60654840.0,973555.2158801081,97901588.0,1124244.366757103
3066494500030200101,62498234.0,549165.7166069137,18602386.0,196148.46958015132,12238654.0,195951.96177262274,18728079.0,213422.87508897032
3066494500030200102,418557708.0,3655868.705790282,127692165.0,1363241.9344464217,80050780.0,1268134.037880859,127916439.0,1444685.0179466913
3066494500030200107,114699843.0,980841.5337073174,35424439.0,374835.1930827274,21601961.0,339048.20527133683,35481058.0,393000.30927828327
3066494500030200109,17678022.0,150211.5603396143,5467380.0,57843.57880386951,3192055.0,49871.36022170763,5454495.0,60188.00222308073
3066494500032100042,294398532.0,2166887.3272215626,100054135.0,935463.8169447843,55556541.0,732595.7643330139,96611392.0,976971.4286090315
3066494500032100043,120345044.0,895451.7947507709,40993004.0,439211.70751009847,21056972.0,299054.48923865875,40158821.0,468665.32663476747
3066494500032100045,255623306.0,2882049.2460836577,84936939.0,950938.0592187137,47512243.0,1027452.0512867302,82868999.0,1016211.24121467
3066494500032100047,89001837.0,683164.8345187344,30333454.0,326335.97375943844,16702279.0,242333.07712399476,29551006.0,349723.2351264611
3066494500032100061,511949156.0,4080390.6704441067,175844233.0,1932550.1277849618,90511504.0,1295701.5732583534,168096180.0,2057005.0674719512
3066494500032100065,297511593.0,2249171.8330774,99050257.0,1061110.6077292864,53694227.0,763816.1060397997,96370581.0,1135938.5843743784
3066494500032100066,246164713.0,2757255.9088475187,78564036.0,875186.2383765439,43098012.0,919572.4199930124,76959515.0,943076.5383277766
3066494500032100069,14036828.0,103033.2152056719,4755171.0,39798.47065398205,2607161.0,35060.60439445336,4647278.0,41378.40495780435
3066494500032100074,32366195.0,361864.4372653219,10228709.0,115358.34528258754,6117388.0,131682.57423146744,10167878.0,121086.11912458367
3066494500032100075,114223340.0,1269313.6064146017,36416213.0,408821.2856707609,20284470.0,425753.6724609684,35615995.0,432602.8393955374
3066494500032100079,69613622.0,710065.3486226896,23092076.0,231002.10917584106,11724269.0,209083.2737088695,22762131.0,243674.33599851723
3066494500032100081,248106639.0,2760146.0408497034,79567028.0,880030.0456016769,42937657.0,916048.0451869079,77898981.0,948377.0737861719
3066494500032100087,169289767.0,1235529.858882885,56382568.0,602624.0595880031,29654878.0,414112.92780156026,55198543.0,643547.2576635812
3066494500032100090,195735425.0,2174986.78739854,61671377.0,704418.202890073,36217907.0,776647.7870716024,60533061.0,732953.9345908574
3066494500032100093,256776425.0,2056873.6494142986,87835750.0,983477.4334051281,45597335.0,684241.694117671,84210806.0,1040828.5711516982
3066494500032100101,19650602.0,216118.92016083346,6336306.0,69035.9910061217,3480676.0,72219.76851101566,6253879.0,76508.69759425634
3066494500032100111,57101823.0,455042.0722281352,19690900.0,222453.00898872616,10464268.0,152349.85562222503,18908287.0,234990.5165036529
3066494500032100114,173861212.0,1698430.0711372136,57509368.0,561409.6996533168,30081715.0,513375.65768346394,56616320.0,589263.9990930451
3066494500032100115,28787445.0,340679.91194132296,9162564.0,106742.36010939011,4770204.0,103648.5661828218,9126363.0,115738.95519652593
3066494500032100118,28886733.0,230812.7089341603,9870478.0,118698.58256000503,5352593.0,74282.33506190423,9511356.0,126448.93902896669
3066494500032100128,21046678.0,161106.87840923425,6948735.0,74701.92214563189,3917723.0,56223.29140213817,6800035.0,82494.38107542616
3066494500032100138,12346502.0,145517.58447638009,4344084.0,56085.9934621375,2549199.0,58864.414093870706,4217945.0,57484.54480867551
3066494500032100153,61514183.0,710407.1146186404,20028275.0,231543.65845452,10414657.0,227139.81708195357,19704982.0,245283.51133452108
3066494500032100155,161304951.0,1811091.4766650368,52508761.0,611372.7376407197,27017935.0,585079.2010509331,51886974.0,651324.9640144696
3066494500032100158,174120107.0,1978094.0638760861,58284373.0,672225.8853976035,30477793.0,663241.7740192219,57623607.0,721994.0589923618
3066494500032100162,38722433.0,466214.4903589562,12415368.0,150814.75649607572,6324703.0,142264.1905913843,12565122.0,162959.4504616061
3066494500032100169,108887708.0,1223831.4574866004,35934520.0,422426.6115045439,18315577.0,402759.6085686345,35813943.0,452711.1288056128
3066494500032100172,1035285871.0,6884301.749604458,340990386.0,2979868.4003369045,198540813.0,2576890.1663805023,334493472.0,3091424.3399818977
3066494500032100174,33053177.0,251232.6267200835,11119501.0,124993.56486360525,5743851.0,81535.06580108273,10793904.0,134545.06841028572
3066494500032100179,927805963.0,6174535.27866168,314718156.0,2798119.6674878746,199977605.0,2500193.202940198,301263324.0,2901361.3580748537
3066494500032100195,108791716.0,780029.4593340458,34419992.0,302679.0692330264,19369226.0,267916.12883963645,34682715.0,325030.04625080974
3066494500032100203,58533571.0,411147.32792622334,18414588.0,162085.09492497845,10482765.0,138290.35106704285,18534789.0,168715.307505964
3066494500032100205,86218442.0,596861.217951479,27076809.0,234108.04653104808,15474839.0,202093.26321040952,27380002.0,251666.78252442233
3066494500032100209,25742998.0,163820.18254847528,8191585.0,68756.93191899313,4611754.0,56345.82634625191,8049618.0,73116.24873658083
3066494500032100213,136013630.0,904550.6418119551,42127394.0,417140.32707504195,27306544.0,338052.1936472007,40440720.0,439037.55925076036
3066494500032100216,20115680.0,198712.32309875663,6101739.0,66549.25210786978,4055508.0,58576.237932937525,5978500.0,69759.21249393518
3066494500032100218,119933726.0,861422.3094831947,36135317.0,411957.08522298734,22182729.0,307875.6593893993,36294468.0,438278.83355132455
3066494500032100220,85888813.0,718199.3252486535,28514146.0,245707.34321438707,16450462.0,253165.42569573864,28037420.0,261608.18542718492
3066494500032100223,81881172.0,579674.4947139557,25234867.0,278204.833535105,13807871.0,187048.41583072348,24846735.0,297461.22066138155
3066494500032100225,694664770.0,4405037.574244674,218224329.0,1818209.6717534275,132099824.0,1627976.2854653895,216926949.0,1935909.7929217576
3066494500032100230,114580367.0,817128.2388715044,34953182.0,380135.1715266222,19387164.0,262509.5206457599,34257888.0,406160.95723108615
3066494500032100231,35397313.0,306395.5164345737,11563398.0,99869.01062386678,7483544.0,115655.55732729082,11156359.0,106438.32698619516
3066494500032100235,112100805.0,792765.6129719182,34400232.0,371912.5765355467,19770171.0,271909.56299547147,33692562.0,403313.0308311706
3066494500032100240,64583031.0,449688.5457079031,19563303.0,214547.82327783236,10441771.0,141498.03418096635,19382857.0,228325.01974709274
3066494500032100246,201051003.0,1439207.9630756665,60008451.0,675776.2594564981,38558630.0,520137.4938820056,60093221.0,712152.4033841265
3066494500032100247,243461202.0,1840415.629281017,68415098.0,749086.8078571435,44842143.0,608574.6465621988,65892797.0,787288.4160581257
3066494500032100250,87228737.0,617325.3139783978,26281051.0,290896.6198509203,16294551.0,217876.14104282614,26215334.0,310731.9241400809
3066494500032100251,87233162.0,786051.1455870607,28421929.0,244357.37518715387,18279618.0,282472.93419218867,27424713.0,260573.87437867996
3066494500032100254,441380019.0,3877342.946903838,145415325.0,1254783.432920538,96834806.0,1538284.833526488,140247902.0,1321737.0242051855
3066494500032100264,124591038.0,872777.367480953,37243401.0,405208.1004657998,22947242.0,309428.5419168512,37260417.0,432211.20896737697
3066494500032100267,179512833.0,1580002.4081661885,59269798.0,502336.14823288866,40335019.0,640636.4399361459,57096979.0,537361.0534267656
3066494500032100269,13503925.0,117173.22940022341,4424011.0,43076.24132955787,3170676.0,49913.08360038686,4282976.0,44894.75066375677
3066494500032100278,150347877.0,1298620.9703698899,50035063.0,415383.12679651985,30534317.0,468274.80384118744,48219390.0,441341.29400815396
3066494500032100282,128006901.0,872556.8860749457,38165125.0,407812.08339254156,22650206.0,300527.83689182386,38187441.0,431639.50425681233
3066494500032100286,13225998.0,101449.49196273353,4355553.0,32437.82480624228,3056639.0,42747.24946343989,4242629.0,34271.07257585881
3066494500032100288,20458535.0,183863.4216174134,6917146.0,60399.86160838318,4749617.0,79379.56458316506,6619815.0,63990.21488707072
3066494500032100289,13866024.0,99361.09897490226,4406015.0,30013.644491031275,3008141.0,35667.83000204645,4345416.0,32965.18570497588
3066494500032100293,74402638.0,497524.104168338,22733201.0,237417.64074606454,12863762.0,170337.62649882538,22340360.0,255305.85922847516
3066494500032100296,126465051.0,1067002.1037559344,41988474.0,340680.23246497987,25858293.0,397923.74505331693,40741819.0,366207.77342479595
3066494500032100297,238261646.0,2070679.5378877416,79675879.0,670028.5881957856,54127424.0,857428.8251622174,77077418.0,711253.8249739354
3066494500032100299,66457474.0,563883.4143554387,22121826.0,180843.41176296142,13832066.0,211850.75070101168,21425352.0,194393.16521760472
3066494500032100302,187653043.0,1292444.637358956,59068398.0,626089.8561485171,36753382.0,487843.3976392723,57341836.0,659681.8499005934
3066494500032100307,31708809.0,268964.0052931182,10685769.0,89442.45313688922,6779671.0,107360.71378917372,10352015.0,95432.08384450534
3066494500032100310,22387347.0,161741.8244854284,7375690.0,77306.44816898825,5104313.0,71774.125693389,7250407.0,82204.63062872652
3066494500032100312,235766291.0,1512942.0156783827,70754214.0,734667.0457470266,41316114.0,546794.6273533367,70666511.0,788204.8846647906
3066494500032100316,102733515.0,911493.6058334553,33893339.0,279608.03572483815,20917216.0,324508.28090883873,32845019.0,292367.35193581146
3066494500032100318,145079562.0,1169370.7605820005,47003994.0,380655.03342907084,25101640.0,391431.81730501086,46053525.0,402033.10928725655
3066494500032100319,74664663.0,642183.3978696917,25039022.0,204933.249973633,15762747.0,242994.73652631394,24370475.0,216903.3886485672
3066494500032100322,129875795.0,844604.7252141315,40392901.0,411686.14533443796,21334270.0,284177.6045806751,39428808.0,436167.3981955282
3066494500032100326,89595075.0,609011.4395299698,28356073.0,214313.46392507563,18701240.0,228167.81247586914,28058797.0,227590.82959015542
3066494500032100332,237533805.0,1576348.9909706467,74855725.0,771049.2887315413,40060522.0,537702.8227191842,72902586.0,816602.6085391913
3066494500032100335,346396984.0,3034152.255325157,117661775.0,967847.1816208209,77562939.0,1220996.4719208716,113064093.0,1033108.4895403127
3066494500032100336,247738660.0,1553030.0322897455,80297599.0,632234.6887622101,51701841.0,607664.3860055779,78899556.0,668458.3341627416
3066494500032100345,98392974.0,835365.7866592183,32447720.0,261578.42186470274,17709177.0,276287.2407507403,31736917.0,278954.3307011554
3066494500032100349,79952760.0,588997.3903380372,25868525.0,221077.036225262,16950977.0,221643.89435456955,25044766.0,234617.58648625028
3066494500032100351,17728569.0,114438.22193231135,5514953.0,57067.54087957458,3764269.0,47268.0900466795,5413600.0,60235.13921526364
3066494500032100354,156405690.0,990453.565141487,49284794.0,488822.6357431452,27126346.0,349218.7273367988,47770438.0,520629.9732273093
3066494500032100355,96204682.0,828142.2860252646,32443957.0,268269.2609847833,21046502.0,328791.4302544757,30971434.0,280167.7749230198
3066494500032100356,311137186.0,2400896.0945308413,101569962.0,814378.5690379243,54201250.0,803091.0869970535,98343586.0,846203.6035574467
3066494500032100361,55154942.0,452344.7617887081,18490956.0,150247.76944213154,10943572.0,165027.8747068851,17929437.0,161097.4725249629
3066494500032100370,72760283.0,467479.7945210853,22869976.0,229151.77600214712,12584353.0,167385.5254885881,22172564.0,241710.15337177552
3066494500032100372,315400250.0,2708520.0651133186,104072185.0,854623.3233449521,61550288.0,950025.1448820585,100022496.0,905093.5562324347
3066494500032100374,164389903.0,1262888.471270289,51912137.0,411125.9980178665,31228206.0,460950.4240155454,50374697.0,433097.3949832737
3066494500032100378,87585893.0,575051.8921334018,28673661.0,223924.5788308958,17190443.0,211730.27713338292,27996470.0,237560.61935873365
3066494500032100386,191277763.0,1565232.611694836,61567496.0,495903.9011966534,35238957.0,523118.55974553514,59123176.0,519076.3216825881
3066494500032100389,135299597.0,877127.7921168082,41890721.0,421426.9196994182,26058030.0,334508.211212851,40928521.0,448707.6446926661
3066494500032100392,119496491.0,779261.4456004275,38087396.0,386568.1227330265,21268807.0,272877.63407081953,37027219.0,415189.76992361224
3066494500032100398,19216350.0,159405.28827244573,6369202.0,56386.8636767867,3705592.0,60094.265467248086,6132036.0,57689.937727688186
3066494500032100402,142944309.0,1133455.8841223023,46504270.0,376815.3094555428,25643791.0,385980.3947012629,44972630.0,397339.06634219375
3066494500032100410,105607043.0,816919.1540442602,34083948.0,270061.48867345956,19097127.0,281360.9387179241,33383421.0,288041.85288774926
3066494500032100416,217504345.0,1439722.9229970674,66291285.0,676306.5422306511,40607608.0,519431.0292331864,65235171.0,717984.5121870658
3066494500032100418,71272679.0,471927.5250966478,22858593.0,233223.94449645458,12768438.0,167695.2125947038,22455485.0,250069.48717140942
3066494500032100419,65708414.0,505832.9665812906,21103272.0,165933.97939219864,11918950.0,177170.28377313144,20713772.0,178018.06373511007
3066494500032100422,48061584.0,287410.5255351756,16024321.0,110832.58005235824,8768818.0,100861.46691977119,15778265.0,119894.21632764465
3066494500032100424,76965959.0,521179.40588411846,24915194.0,255248.10370426995,13393216.0,178125.04728412267,24306582.0,270472.3431432484
3066494500032100425,149949953.0,1058783.8587448758,46636922.0,502683.56210521073,25002854.0,331088.1583288322,46790700.0,534682.3101716135
3066494500032100427,182383666.0,1460977.0478904294,58361894.0,474123.56952569215,34585151.0,513648.7123846202,56575609.0,504619.34608322865
3066494500032100431,148183441.0,1170239.1740663103,47107806.0,382034.93910733017,28214628.0,421146.5347369595,46120565.0,406420.3638688221
3066494500032100433,84940530.0,704296.9705206823,27366617.0,225871.48535864463,15504820.0,235536.8825821682,26635855.0,239357.79371822526
3066494500032100436,263646952.0,1635587.4390738925,85448700.0,687106.0703621404,48259045.0,575611.6160461451,83925599.0,720352.8660285494
3066494500032100437,150733600.0,1282712.0650823365,50262933.0,434477.50593990757,28963475.0,440149.73202036356,48489493.0,459407.8843672097
3066494500032100438,84034668.0,539488.2845403657,27277733.0,206433.23450725683,15657874.0,184432.26895081313,26559429.0,219908.42846998514
3066494500032100439,27933567.0,211638.2615695808,9705513.0,110346.4587216985,5495787.0,75460.85333388769,9280574.0,114472.62811823592
3066494500032100443,32792061.0,279968.8312690165,10942328.0,97006.2313497385,6462383.0,100111.21284428728,10523485.0,102402.66334122907
3066494500032100448,119478427.0,1015463.1321867451,40160565.0,342948.8596698558,23719869.0,371392.7519884199,38601032.0,362029.3482935447
3066494500032100450,31489230.0,263902.46541294875,9824678.0,83862.91266063103,5696408.0,74091.52334864116,9505996.0,89640.33341704434
3066494500032100451,77580468.0,555273.0247918724,27198775.0,314500.23621300096,16011475.0,233717.0633850879,26074565.0,328083.47239506856
3066494500032100458,614420137.0,5176937.616505895,205391510.0,1777173.4925636295,128472264.0,1974881.67255778,195809673.0,1854762.5245782267
3066494500032100461,55651741.0,461892.58215374703,17715026.0,148636.82320333683,11590667.0,175386.21351793635,17160116.0,156822.71573042826
3066494500032100468,236510499.0,1596782.1352360363,78481505.0,826709.3462893399,41351234.0,540585.3292438991,77661393.0,895778.1127672913
3066494500032100486,49322930.0,338839.9711128683,15887010.0,121837.29657168483,11155484.0,144787.35893522983,15331143.0,126861.29499188875
3066494500032100488,58558000.0,372736.1184645079,18625359.0,132927.07106840544,13004671.0,151344.75655754318,17882700.0,137371.82927592576
3066494500032200056,338345914.0,2477998.777397982,110926873.0,1180617.4938264014,61401484.0,862174.2121996332,108166184.0,1253094.6487546836
3066494500032200061,108270588.0,1172151.2278858023,34013804.0,382006.80308878823,21199711.0,451908.00228320947,33509585.0,402671.6711574382
3066494500032200062,20496809.0,215446.89352158242,6576219.0,74370.86393361767,3844654.0,82869.98262112499,6271208.0,73466.17832425749
3066494500032200063,14031192.0,113278.32783170829,4920617.0,54747.54174473572,2811897.0,41021.96409769103,4657666.0,56628.30704155883
3066494500032200067,56445325.0,655394.7743878379,17765391.0,205236.6884645487,9410501.0,207226.6601103671,17651274.0,215830.30910883466
3066494500032200068,94621041.0,998484.8840286792,30417703.0,342620.67496002273,18357249.0,383996.56730435777,29093778.0,343349.8745498197
3066494500032200070,209695076.0,1639445.5695120494,71918801.0,783042.3458176863,38137901.0,533926.006222095,69515725.0,832837.4404396855
3066494500032200072,66794714.0,740081.9060620334,21102841.0,236860.00841823354,11324994.0,240468.17384848144,20695105.0,249250.10981457387
3066494500032200075,106146049.0,1140021.273999152,33498088.0,371501.2350662251,21206892.0,453970.55509338196,33198969.0,395438.83836367074
3066494500032200076,13995052.0,109157.86484462055,4789667.0,52234.881422555554,2561215.0,36924.30831273788,4666768.0,55756.23418990533
3066494500032200077,27732963.0,220564.88818079233,9434146.0,100931.79089822396,5124380.0,75584.60997882036,9189901.0,109818.21832842738
3066494500032200086,100878102.0,1091232.0502254458,31726118.0,347420.48590921186,19081091.0,404731.95004218013,30849826.0,370039.4956640171
3066494500032200087,40462458.0,284089.42319175863,13917916.0,133523.30644995777,7512221.0,96250.44873533108,13474167.0,145574.53805112717
3066494500032200088,152401980.0,1708786.2004183293,47823404.0,543539.9825912511,26756534.0,578511.2973730244,47529565.0,576216.4511588357
3066494500032200095,96820686.0,711754.1215725841,33312902.0,290011.3128044626,17477169.0,223727.44602166806,32376153.0,306019.11314407445
3066494500032200096,117578562.0,872543.8203612798,39298339.0,419568.0580045281,20807832.0,294069.5599880003,38207976.0,447136.935461588
3066494500032200098,113124649.0,1125496.4132506256,37493555.0,374206.2419842978,18967926.0,334014.3120640108,36913020.0,390373.5751200486
3066494500032200103,233522488.0,1667841.513549933,80027827.0,743787.3673108954,41779874.0,539323.7894168942,77440748.0,779381.5924724897
3066494500032200106,77534719.0,890086.9306606973,24987810.0,290746.64250138454,12997564.0,285687.84131939564,24743991.0,301090.0946818721
3066494500032200113,101136799.0,1107110.5656013095,31867005.0,356691.8959051852,18466944.0,398957.77804928285,31585852.0,380151.66504781996
3066494500032200119,266151867.0,1999310.8699794018,90975812.0,853462.4944731179,47090686.0,635419.8273362039,88514184.0,893693.846681191
3066494500032200132,71245396.0,806669.3540230826,22466432.0,257080.52330898197,11953243.0,258226.19012140762,22410090.0,274224.16008985665
3066494500032200133,69671730.0,780726.9523790188,21980448.0,247884.5767647342,12446791.0,266249.84626776027,21818890.0,263020.1233779987
3066494500032200140,221921066.0,1801642.198958511,74449318.0,675843.288008227,39629683.0,567701.0356394625,72875046.0,713993.2550120208
3066494500032200143,25720844.0,298955.51147520577,8198804.0,96588.3114897924,4197520.0,90212.78650107645,8183163.0,102880.23677336336
3066494500032200147,125248466.0,1551419.6295831548,39808794.0,455737.5138220186,23182229.0,521054.2178403045,38635265.0,485254.30351893406
3066494500032200152,61918316.0,741904.3989262726,19413509.0,232483.23126901532,11041129.0,243794.7780647262,19545050.0,248252.2421699558
3066494500032200160,156265621.0,1188143.8720010002,51827458.0,573148.1451773755,29688850.0,424581.2925969748,50350940.0,614070.3303580999
3066494500032200161,78433209.0,586679.338236303,25708183.0,283246.67819685803,13568694.0,192865.25387624998,25347142.0,303153.74140054744
3066494500032200168,943885667.0,10349189.455342384,234638081.0,2707058.8990187435,172940771.0,3557223.82248885,224234450.0,2861480.1936123837
3066494500032200176,102835238.0,806723.6944407743,35927556.0,410386.99675701,20706034.0,295207.05494527036,34474945.0,435688.21424589306
3066494500032200182,90868249.0,631293.2979949529,30763325.0,282461.17820249085,17061084.0,218933.96670256887,30055119.0,296539.2482143253
3066494500032200186,101471880.0,771127.4508708697,33611008.0,376335.13245563244,18287524.0,260417.29463322944,33102595.0,404959.48247854214
3066494500032200195,26406423.0,208442.874793315,8710690.0,76590.51374901933,4962561.0,69578.46792349707,8648579.0,81210.29963414892
3066494500032200204,69017188.0,522696.15250614006,23027863.0,260511.63659567924,13029624.0,190274.8486554311,22536646.0,280616.8755148417
3066494500032200207,52735787.0,631219.2785299371,18137497.0,234275.24989899067,13069114.0,307375.11021693447,17451975.0,242388.38467937167
3066494500032200214,56489038.0,646987.87034722,18395701.0,214901.84253357933,11840476.0,261871.5862127361,17892003.0,234643.6290474959
3066494500032200219,90549037.0,673722.4081739249,30651334.0,340703.8288457004,19029684.0,263366.6563744567,29589464.0,364631.3643775535
3066494500032200223,115675600.0,1129616.707116173,38837352.0,410080.92475002806,20686598.0,405759.9911722161,38291079.0,438829.734881564
3066494500032200230,72634098.0,443864.58637794276,24558651.0,216060.13718808588,15655172.0,181432.389775756,23689545.0,233529.05338509902
3066494500032200232,18644997.0,180858.34886033644,6156206.0,65598.47222757281,3164689.0,59993.55278750255,6148509.0,69253.79684145882
3066494500032200235,283332682.0,1721636.8564367883,94382361.0,747223.2424805877,59320688.0,686478.0682707645,90863153.0,790519.5107745841
3066494500032200242,90142973.0,534996.1461724287,30135783.0,223358.82094654263,18013262.0,202306.88462889643,29193499.0,237471.551328827
3066494500032200243,15523860.0,115177.14153506579,4928672.0,43027.58775533014,2766696.0,38313.22247619187,4955642.0,46323.146836717875
3066494500032200248,23671217.0,156640.5215615638,7481484.0,66960.46907881752,4048710.0,53405.95921601215,7514120.0,68601.3795533445
3066494500032200264,20025082.0,159068.40574167174,6094470.0,73948.65330044973,4110431.0,58651.40481514775,5961238.0,74692.72651270514
3066494500032200265,107013494.0,739461.162251399,32629117.0,359986.9569292695,18126371.0,246143.274361533,32089678.0,384867.72714945755
3066494500032200267,98967621.0,738499.4423788581,29569927.0,350981.61637244467,17596752.0,247371.62199409207,30388342.0,376245.1808606815
3066494500032200269,270984772.0,2429838.139245482,87174931.0,764878.4467901472,56664566.0,902751.5141886,84779260.0,815374.7049277879
3066494500032200270,50790032.0,440292.40510637156,16603413.0,148064.8122681153,10803463.0,171714.27805577466,15954625.0,154645.80916290026
3066494500032200273,267819874.0,1905195.0902760131,80320589.0,888538.0884009837,44813964.0,604155.30035748,80230790.0,945074.7242753177
3066494500032200276,32884795.0,288709.89553093055,10728228.0,92948.99547401565,6931154.0,107958.56821125514,10329090.0,99296.58296153811
3066494500032200278,93822420.0,715451.5697081339,28779213.0,337546.6153863196,19406758.0,284126.74385187717,28306436.0,362157.7019789589
3066494500032200283,88876239.0,619560.0821906108,26833884.0,290533.15767491015,14268184.0,191428.00895882607,26435738.0,310744.32240368065
3066494500032200287,96907636.0,877177.2792935013,31449146.0,269879.15420703794,20485735.0,327083.221414008,30299324.0,286197.90123641165
3066494500032200293,73355127.0,505050.2065493165,22678775.0,243701.5469193242,12156664.0,160406.71250591887,22369924.0,258874.7951006424
